Hospital,Hospital type,Control type,FTE Employees on Payroll,Number of Interns & Residents,BALANCE SHEET: Total Current Liabilities (G_C1THRU4_45),Total Liabilities,Net Revenue from Medicaid,HVBP payment adjustment amount,HAC reduction adjustment amount,BALANCE SHEET: Total Assets (G_C1THRU4_36),REIMBURSEMENT SETTLEMENT: Payment to cost ratio,REIMBURSEMENT SETTLEMENT: Subtotal,Total Costs,BALANCE SHEET: Cash on Hand and in Banks (G_C1THRU4_1),IPPS Interim payment,Total Bad Debt expense,STATEMENT OF REVENUES AND EXPENSES: Net Income (G3_C1_29),Total Salaries,Cost To Charge Ratio,Total Charges,State,REIMBURSEMENT SETTLEMENT: Interim payments,"RECONCILIATION OF CAPITAL COST CENTERS: Depreciation, Total (A7_3_C9_3)",Medicaid charges,IPPS Payment amount (unadjusted),Total Inpatient Days,BED DAYS: Total Hospital,BALANCE SHEET: Inventory (G_C1THRU4_7),BALANCE SHEET: Accounts Receivable (G_C1THRU4_4),TRIAL BALANCE OF EXPENSE ACCOUNTS: Interest Expense (A_C2_113),Total cost of charity care,Total Days Title XVIII,Urban (1) and Rural (2) Indicator,Cost of Uncompensated Care,"ADJUSTED SALARIES, Subtotal Salaries",Fiscal Year Begin Date,STATEMENT OF REVENUES AND EXPENSES: Net Patient Revenue (G3_C1_3),Total discharges,BALANCE SHEET: Temporary Investments (G_C1THRU4_2),"Donations, Land Improvements",NUMBER OF BEDS: Adults & Pediatrics,NUMBER OF BEDS: ICU,Fiscal Year End Date,NUMBER OF BEDS: Total Hospital,BALANCE SHEET: Total Current Assets (G_C1THRU4_11),BALANCE SHEET: Prepaid expenses (G_C1THRU4_8),Report_Period_Begin_Yr,Beginning FFY,Financial Indicators: Total Net Assets,S-10 DATA: Medicaid Costs,Financial Indicators: Cash Reserves,Financial Indicators: Net Profit Margin,Financial Indicators: Operating Profit,Financial Indicators: Operating Profit Margin,Financial Indicators: LIQUIDITY current ratio,Financial Indicators: LIQUIDITY acid-test ratio,Financial Indicators: LIQUIDITY acid-test ratio (variation),Financial Indicators: LIQUIDITY cash ratio,Financial Indicators: SOLVENCY Debt-to-Equity Ratio,Financial Indicators: SOLVENCY Debt Ratio,Financial Indicators: SOLVENCY Equity Ratio,Financial Indicators: SOLVENCY Interest Coverage Ratio,Financial Indicators: SOLVENCY total assets less total liabilities,Financial Indicators: EFFICIENCY asset turnover ratio,Financial Indicators: EFFICIENCY Accounts Receivable Turnover Ratio,: General Ownership Type
WAGNER COMMUNITY MEMORIAL HOSPITAL (431315),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,122.03,1910773.0,4767580.0,,,,24424202.0,,1692791.0,17031877.0,414062.0,,,3730478.0,10809668.0,,44699125.0,SD,1691928.0,928570.0,,,1426.0,5475.0,165129.0,8970565.0,139492.0,,853.0,2.0,,,2024-07-01 00:00:00,20502850.0,122.0,,,15.0,,2025-06-30,15.0,5736611.0,101323.0,2024,2024,19656622.0,,414062.0,0.18194924120305225,1171697.0,0.05714800625278925,3.0022462113500663,6.863769270342422,2.862798982401363,0.21669868686651947,0.24254319994554507,0.19519900793483447,0.8048009920651655,15.056540876896166,19656622.0,0.8394481015183218,2.2855695265571345,non-profit
WAGONER HOSPITAL AUTHORITY (370166),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,178.21,9567270.0,10887642.0,,,,9009367.0,,848718.0,19523980.0,-242538.0,1773096.0,,-1206558.0,12167905.0,,46347581.0,OK,831724.0,974282.0,,1927642.0,9042.0,36600.0,461106.0,8518575.0,413149.0,,1095.0,1.0,,10813965.0,2023-10-01 00:00:00,22882319.0,1868.0,,,94.0,6.0,2024-09-30,100.0,3641011.0,107406.0,2023,2024,-1878275.0,,0.0,-0.05272883399623963,-1905595.0,-0.08327805411680521,0.38056948324861745,0.7683508461661477,0.32114688934251884,0.0,-5.796617641186727,1.2084802406206785,-0.20848024062067846,-2.254181905317452,-1878275.0,2.5398364835176546,2.686167463454862,non-profit
WAKE MED CARY HOSPITAL (340173),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,1373.0,339887094.0,1295327268.0,,328939.0,,2463943763.0,,14472110.0,318703319.0,90455907.0,29946737.0,,40879801.0,126547092.0,,1588097272.0,NC,14288024.0,16075531.0,,37253314.0,73312.0,82350.0,34470857.0,277883384.0,,,18025.0,1.0,,130367696.0,2023-10-01 00:00:00,411422252.0,15497.0,504049834.0,,199.0,26.0,2024-09-30,225.0,1114270976.0,,2023,2024,1168616495.0,,594505741.0,0.09936215360563434,40879801.0,0.09936215360563434,3.278356241440577,1.2039853799214866,,0.2661351625195866,1.108428020263397,0.5257130002118477,0.47428699978815225,,1168616495.0,0.16697712755386454,1.4805572254007098,non-profit
WAKEMED RALEIGH CAMPUS (340069),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,77.1,4968.0,339887094.0,1295327268.0,,-72217.0,,2463943763.0,,36664199.0,1293028179.0,90455907.0,104781048.0,,57398188.0,471535166.0,,5421676502.0,NC,36380322.0,57150853.0,,115425127.0,226019.0,237379.0,34470857.0,277883384.0,,,35698.0,1.0,,441370051.0,2023-10-01 00:00:00,1442800112.0,40406.0,504049834.0,,500.0,30.0,2024-09-30,689.0,1114270976.0,,2023,2024,1168616495.0,,594505741.0,0.0397824948325205,57398188.0,0.0397824948325205,3.278356241440577,1.2525850098915494,,0.2661351625195866,1.108428020263397,0.5257130002118477,0.47428699978815225,,1168616495.0,0.5855653581327295,5.192106455706614,non-profit
WALDEN BEHAVIORAL CARE (224038),Psychiatric,Proprietary-Corporation,,305.45,37677783.0,37677783.0,,,,113757272.0,,,20750624.0,-23691.0,,,4226058.0,26514162.0,,67024425.0,MA,,2.0,,,18206.0,18666.0,,10088044.0,,,395.0,1.0,,,2024-01-01 00:00:00,45007088.0,548.0,,,51.0,,2024-12-31,51.0,10576164.0,445265.0,2024,2024,76079489.0,,0.0,0.09389761008310513,4120404.0,0.09155011317328506,0.2807002736864852,0.3792129436065811,,0.0,0.4952423247742897,0.3312120828635905,0.6687879171364095,,76079489.0,0.39564141446711204,4.461428598051317,for-profit
WALKER BAPTIST MEDICAL CENTER (010089),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,379.37,12045921.0,15103735.0,,4664.0,,65458819.0,,5120479.0,94414169.0,25680918.0,11451606.0,,22929201.0,33164832.0,,1464475252.0,AL,4906891.0,3588528.0,,13181014.0,24366.0,75762.0,2078215.0,47727665.0,71222.0,,4384.0,1.0,,31816889.0,2024-01-01 00:00:00,124273183.0,6048.0,,,195.0,12.0,2024-12-31,207.0,43742697.0,557995.0,2024,2024,50355084.0,,25680918.0,0.18450642726355532,18807075.0,0.151336551828724,3.631328563419933,7.997544064916249,3.412481868343649,2.1319181820966615,0.2999445895075858,0.23073644209804642,0.7692635579019536,314.44782511021873,50355084.0,1.8984941204026304,2.603797671643899,non-profit
WALLOWA COUNTY HEALTH CARE DISTRICT (381306),General Short Term (Critical Access Hospitals),Governmental-Hospital District,,153.72,5103419.0,5103419.0,,,,54440344.0,,7490615.0,39845105.0,1641837.0,,,2094303.0,20169543.0,,61979609.0,OR,6715766.0,2009664.0,,,1662.0,8395.0,1108541.0,10226840.0,14239.0,,918.0,2.0,,,2024-07-01 00:00:00,38647648.0,358.0,15096103.0,,23.0,,2025-06-30,23.0,25807608.0,267120.0,2024,2024,49336925.0,,16737940.0,0.05418966246018386,-3027507.0,-0.07833612539629838,5.056925171145069,2.737549474185835,4.787368428890514,0.321713149557189,0.10344015157004617,0.09374332755869434,0.9062566724413057,-71.48275862068965,49336925.0,0.7099082254145933,3.779041033202827,govt
WALTER B JONES LAKESIDE (344033),Psychiatric,Governmental-State,,92.0,299361.0,299361.0,,,,14507777.0,,,19865498.0,,,,-4974169.0,8420700.0,,19865498.0,NC,,533459.0,,,6462.0,18615.0,48112.0,1142211.0,,,266.0,1.0,,,2024-07-01 00:00:00,1299401.0,1136.0,,,51.0,,2025-06-30,51.0,1190323.0,,2024,2024,14208416.0,,0.0,-3.82804769274458,-13863592.0,-10.669217585641384,3.976212666312579,-12.800458309532639,,0.0,0.021069273309565262,0.020634518989366874,0.9793654810106331,,14208416.0,0.08956582390258687,1.1376190563739974,govt
WALTER KNOX MEMORIAL HOSPITAL (131318),General Short Term (Critical Access Hospitals),Governmental-County,,118.02,2347607.0,4304181.0,,,,19773807.0,,1976044.0,21620671.0,6257924.0,,,1671161.0,12965701.0,,36552231.0,ID,2171050.0,751636.0,,,426.0,4758.0,312973.0,8474213.0,60853.0,,161.0,2.0,,,2023-10-01 00:00:00,24176352.0,91.0,,,13.0,,2024-09-30,13.0,11723672.0,56065.0,2023,2024,15469626.0,,6257924.0,0.06912378674830677,46526.0,0.001924442529625644,4.99388185501236,6.987241902073047,4.836684334302973,2.6656608197198253,0.27823432835415673,0.21767083091283332,0.7823291690871667,13.116230917128162,15469626.0,1.2226452903075264,2.852931829775815,govt
WALTER REUTHER PSYCHIATRIC HOSPITAL (234035),Psychiatric,Governmental-State,,343.0,,,,,,168840.0,,2867.0,64158620.0,,,,,31095007.0,,37576863.0,MI,2248.0,161872.0,,,33811.0,39528.0,,,,,334.0,1.0,,,2023-10-01 00:00:00,9230304.0,141.0,,,108.0,,2024-09-30,108.0,,,2023,2024,,,0.0,,-54636432.0,-5.919245129954549,,,,,,,,,,54.66894100923952,inf,govt
WALTHALL COUNTY GENERAL HOSPITAL (251324),General Short Term (Critical Access Hospitals),Governmental-County,,66.03,9458528.0,9458528.0,,,,1236875.0,,581022.0,13066014.0,496.0,,,496449.0,4953762.0,,27816241.0,MS,586553.0,304116.0,,,1537.0,9150.0,139347.0,5041023.0,,,1272.0,2.0,,,2023-10-01 00:00:00,11799503.0,149.0,,,25.0,,2024-09-30,25.0,651577.0,159690.0,2023,2024,-8221653.0,,496.0,0.04207372124063191,-422392.0,-0.03579743994302133,0.06888778042418439,0.5854999847756437,0.037272184424468585,5.24394493519499e-05,-1.1504411582439686,7.647117129863568,-6.647117129863568,,-8221653.0,9.539769984840829,2.340696124576301,govt
WALTON REHABILITATION HOSPITAL  AN A (113030),Rehabilitation,Proprietary-Corporation,,202.86,2501205.0,21536455.0,,,,40935122.0,,65.0,28232285.0,5388733.0,,,10162561.0,15618852.0,,56516824.0,GA,64.0,1784602.0,,,22835.0,25550.0,45361.0,5315620.0,9983.0,,15089.0,1.0,,15369986.0,2024-04-01 00:00:00,38658658.0,2000.0,,,70.0,,2025-03-31,70.0,9313670.0,92719.0,2024,2024,19398667.0,,5388733.0,0.2628793011904345,10027515.0,0.25938600869176576,3.7236731895226503,8.34274439720055,3.668467798521113,2.154454752809146,1.1102028299160969,0.5261119045889249,0.4738880954110751,1183.2231794049885,19398667.0,0.9443884886919355,7.272652672689169,for-profit
WAMEGO HOSPITAL ASSOCIATION (171337),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Church,,59.16,5240661.0,5240661.0,,,,29830462.0,,1554242.0,16889898.0,59336.0,,,1539332.0,7715738.0,,33111061.0,KS,1800280.0,332480.0,,,1823.0,6588.0,28950.0,11429644.0,,,1133.0,2.0,,,2023-10-01 00:00:00,17264391.0,89.0,,,18.0,,2024-09-30,18.0,5734677.0,-869.0,2023,2024,24589801.0,,59336.0,0.08916225310235386,1476569.0,0.08552685119330303,1.0942659714108582,2.486005486712459,1.0887418590899125,0.011322235878260395,0.21312335955870484,0.1756815231356457,0.8243184768643543,,24589801.0,0.5787503726895011,1.5104924527833063,non-profit
WAR MEMORIAL HOSPITAL (511309),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,112.69,4653481.0,4787087.0,,,,38377616.0,,2623521.0,33538517.0,1386965.0,,,3106421.0,12512980.0,,75068253.0,WV,2758765.0,2229541.0,,,3870.0,9150.0,249116.0,10266826.0,9260.0,,1934.0,1.0,,,2024-01-01 00:00:00,37588355.0,491.0,,,25.0,,2024-12-31,25.0,6698709.0,151142.0,2024,2024,33590529.0,,1386965.0,0.08264317499395757,1330258.0,0.03539016272459915,1.4395049641333015,3.171864675067976,1.3534923641033454,0.2980489229460698,0.14251299823232913,0.12473643490518015,0.8752635650948198,384.42753779697625,33590529.0,0.9794343400590594,3.6611465899977267,non-profit
WARD MEMORIAL HOSPITAL (451373),General Short Term (Critical Access Hospitals),Governmental-County,,91.37,2910789.0,3478337.0,,,,36539276.0,,518429.0,21537327.0,18064371.0,,,9873775.0,11276251.0,,79064170.0,TX,464530.0,757035.0,,,1874.0,7686.0,349291.0,10819109.0,18257.0,,770.0,2.0,,,2024-01-01 00:00:00,19171665.0,262.0,,,21.0,,2024-12-31,21.0,22481557.0,431054.0,2024,2024,33060939.0,,18064371.0,0.5150191702181318,-4781775.0,-0.24941886894017812,7.723526851310761,13.31503417114741,7.45543974503133,6.206004969786543,0.10520986714866144,0.09519446964411665,0.9048055303558834,-220.44914279454457,33060939.0,0.5246865044616648,1.7720188418473277,govt
WARM SPRINGS MEDICAL CENTER (111316),General Short Term (Critical Access Hospitals),Proprietary-Other,,82.38,1679179.0,2713316.0,,,,11137858.0,,265356.0,16811195.0,6028052.0,,,-1341510.0,5879413.0,,23205775.0,GA,272563.0,169242.0,,,5418.0,9150.0,431911.0,3660566.0,,,1034.0,2.0,,,2024-01-01 00:00:00,17138534.0,79.0,,,25.0,,2024-12-31,25.0,8498466.0,-3137.0,2024,2024,8424542.0,,6028052.0,-0.07827448952168255,-1383290.0,-0.0807122709561973,5.0610840178444345,4.97094592059572,4.803868438087899,3.589880530902304,0.32207282010108085,0.243612012291771,0.756387987708229,,8424542.0,1.5387639167243827,4.681935525817592,for-profit
WARM SPRINGS REHAB VICTORIA (673056),Rehabilitation,Proprietary-Partnership,,90.47,1510790.0,23485394.0,,,,23294365.0,,,13002161.0,66194.0,,,4163708.0,6750370.0,,42734668.0,TX,,129101.0,,,9044.0,9516.0,44324.0,1972633.0,,,5858.0,1.0,,,2024-01-01 00:00:00,18073084.0,857.0,,,26.0,,2024-12-31,26.0,2371919.0,-99793.0,2024,2024,-191029.0,,66194.0,0.2303817101718777,4108368.0,0.22731969817658126,1.5699859014158155,4.105492490683682,1.540647608204979,0.04381416345090979,-122.94151149825419,1.0082006528188254,-0.008200652818825496,,-191029.0,0.775856478594716,9.161908981549026,for-profit
WARM SPRINGS SPECIALITY HOSPITAL (452062),General Long Term,Proprietary-Partnership,,77.23,2044924.0,16897435.0,,,,19954239.0,,324209.0,18466006.0,10727.0,,,3431332.0,9939904.0,,66385296.0,TX,317724.0,397972.0,,,6318.0,9150.0,40988.0,4689849.0,,,2941.0,1.0,,,2024-01-01 00:00:00,23159827.0,181.0,,,25.0,,2024-12-31,25.0,4291311.0,74162.0,2024,2024,3056804.0,,10727.0,0.14815879237785326,3364796.0,0.14528588663464542,2.0985185757514704,3.9766318943882513,2.042208414591447,0.0052456717217852595,5.527811073264756,0.8468092920005619,0.15319070799943812,,3056804.0,1.1606469682958092,4.938288418241184,for-profit
WARNER HOSPITAL AND HEALTH SERVICES (141303),General Short Term (Critical Access Hospitals),Governmental-City,,95.71,1547325.0,7525793.0,,,,36917024.0,,2164254.0,21078991.0,4019697.0,,,4428482.0,8464524.0,,42537919.0,IL,2205950.0,1147130.0,,,182.0,5475.0,367477.0,5318160.0,145013.0,,64.0,2.0,,,2024-05-01 00:00:00,26487491.0,114.0,16059880.0,,15.0,,2025-04-30,15.0,23677038.0,579746.0,2024,2024,29391231.0,,20079577.0,0.16719144897491423,2811808.0,0.10615607193599425,15.30191653337211,8.896863296333995,14.68974843681838,2.5978362658135814,0.25605572628108025,0.2038569793708182,0.7961430206291819,27.300573052071194,29391231.0,0.7174871679797374,4.980574296373182,govt
WARREN GENERAL HOSPITAL (390146),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,423.2,15873600.0,16397921.0,,-11333.0,59360.0,74320456.0,,9525341.0,77494389.0,2506574.0,6352276.0,,-230974.0,38998762.0,,251686478.0,PA,9363704.0,193354.0,,6933027.0,9736.0,31025.0,2945687.0,37014922.0,97636.0,,2475.0,2.0,,26307728.0,2024-07-01 00:00:00,91750616.0,2391.0,,,79.0,6.0,2025-06-30,85.0,19320458.0,1854566.0,2024,2024,57922535.0,,2506574.0,-0.0025174108912794655,-12978818.0,-0.1414575570805977,1.217144063098478,2.475211798205826,0.9147392525955045,0.1579083509726842,0.2831008863821309,0.22063805690320307,0.779361943096797,-130.95030521528943,57922535.0,1.2345270863246587,2.47874670653095,non-profit
WARREN MEMORIAL HOSPITAL (280779),Not given,Governmental-City-County,,29.11,2339678.0,4914745.0,,,,5366787.0,,2617678.0,3949205.0,307372.0,,,-77020.0,2174565.0,,2217410.0,NE,2567415.0,361911.0,,,,,129819.0,1140938.0,126297.0,,,2.0,,,2024-01-11 00:00:00,3855785.0,,,,,,2024-09-30,,1695733.0,183833.0,2024,2024,452042.0,,307372.0,-0.019975180151382922,-423823.0,-0.10991873250194188,0.7247719557990459,0.6045673806395581,0.5907141922948371,0.1313736334658017,10.87231938625172,0.9157704600536597,0.08422953994634033,-0.4902095853424864,452042.0,0.7184531452431409,3.3794868783404532,govt
WARREN MEMORIAL HOSPITAL (281330),General Short Term (Critical Access Hospitals),Governmental-City-County,,12.43,3435048.0,6075662.0,,,,5822267.0,,198437.0,1661387.0,245057.0,,,-1708852.0,962315.0,,1297318.0,NE,244786.0,139758.0,,,282.0,1530.0,32581.0,2022606.0,55342.0,,123.0,2.0,,,2023-10-01 00:00:00,,8.0,,,15.0,,2024-01-10,15.0,1916932.0,49714.0,2023,2024,-253395.0,,245057.0,,,,0.5580510083119654,0.16267924058120875,0.5340935556067921,0.0713401967017637,-23.977039799522483,1.043521707266259,-0.043521707266259,,-253395.0,,,govt
WARREN MEMORIAL HOSPITAL (490033),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,9.08,261.87,-19760733.0,60480223.0,,110034.0,,170816253.0,,5848116.0,95965352.0,3166571.0,8902264.0,,11726110.0,30800121.0,,249526961.0,VA,5738182.0,8992334.0,,8924650.0,6240.0,13176.0,1804301.0,18943776.0,2653914.0,,2582.0,1.0,,29223690.0,2023-10-01 00:00:00,112475873.0,2306.0,42469395.0,,36.0,,2024-09-30,36.0,63234104.0,,2023,2024,110336030.0,,45635966.0,0.1042544475293826,8374210.0,0.07445338966162103,inf,inf,,inf,0.5481457235682669,0.35406597403819645,0.6459340259618035,6.5437478380987475,110336030.0,0.6584611887019908,5.937352352561601,non-profit
WARREN STATE HOSPITAL (394016),Psychiatric,Governmental-State,,386.0,,,,,,,,1240607.0,62698484.0,,,,-66263978.0,27638361.0,,63310100.0,PA,1149708.0,2090934.0,,,52150.0,67890.0,,,,,504.0,2.0,,,2024-07-01 00:00:00,,81.0,,,186.0,,2025-06-30,186.0,,,2024,2024,,,0.0,,,,,,,,,,,,,,,govt
WASHAKIE MEDICAL CENTER (531306),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,96.6,2435564.0,18886124.0,,,,30836674.0,,5641882.0,27231783.0,16154.0,,,83280.0,9847847.0,,48846218.0,WY,5325149.0,1547898.0,,,1450.0,6588.0,929633.0,7291964.0,,,853.0,2.0,,,2024-01-01 00:00:00,31375676.0,340.0,,,18.0,,2024-12-31,18.0,5900664.0,244377.0,2024,2024,11950550.0,,16154.0,0.0026542854407344083,-79934.0,-0.002547642320120848,2.422709483306536,3.0347788027742237,1.9406815012867655,0.006632549996633224,1.5803560505583425,0.6124565833526664,0.3875434166473336,,11950550.0,1.0174792521398384,4.30277439658232,non-profit
WASHINGTON COUNTY HOSPITAL (011300),General Short Term (Critical Access Hospitals),Governmental-County,,98.67,2337953.0,5162846.0,,,,28920284.0,,489695.0,17689037.0,6444857.0,,,3545581.0,8491619.0,,24732931.0,AL,464873.0,825646.0,,,2940.0,5490.0,206453.0,3819054.0,92171.0,,1228.0,2.0,,,2023-10-01 00:00:00,20063735.0,155.0,1863362.0,,15.0,,2024-09-30,15.0,10883111.0,,2023,2024,23757438.0,,8308219.0,0.176715900603751,-556903.0,-0.027756696347913286,4.654974244563514,5.9066593725365735,,2.756623850008961,0.2173149310123423,0.17851989281986305,0.821480107180137,2.915700165995812,23757438.0,0.6937599575439853,5.253587668569232,govt
WASHINGTON COUNTY HOSPITAL (141308),General Short Term (Critical Access Hospitals),Governmental-Hospital District,,97.7,1413982.0,1483982.0,,,,19803536.0,,2904789.0,18047046.0,4973832.0,,,3105059.0,7528560.0,,31026434.0,IL,2704930.0,576270.0,,,5609.0,8030.0,293099.0,5244135.0,29.0,,659.0,2.0,,,2024-05-01 00:00:00,18473690.0,48.0,,,22.0,,2025-04-30,22.0,11698589.0,249501.0,2024,2024,18319554.0,,4973832.0,0.16808006413445284,1285185.0,0.06956839700135707,8.273506310547093,9.422344838901768,7.889767337915193,3.517606306162313,0.08100535635310772,0.07493520349093212,0.9250647965090679,64188.10344827586,18319554.0,0.9328480529941724,3.5227334917960733,govt
WASHINGTON COUNTY HOSPITAL (161344),General Short Term (Critical Access Hospitals),Governmental-County,,253.93,9009908.0,37999383.0,,,,82796784.0,,6707050.0,44654268.0,14893739.0,,,3739538.0,26590253.0,,90925858.0,IA,6613044.0,3402533.0,,,926.0,8030.0,1500904.0,13962892.0,626661.0,,485.0,2.0,,,2024-07-01 00:00:00,50710526.0,288.0,217744.0,,22.0,,2025-06-30,22.0,32277699.0,783930.0,2024,2024,44797401.0,,15111483.0,0.07374283595480749,-10799537.0,-0.21296440506257025,3.582467101772848,3.48350815568816,3.3288758331383628,1.6530400754369523,0.8482497232372923,0.4589475721665711,0.5410524278334289,-11.803836524053676,44797401.0,0.6124697548639088,3.6318067918880987,govt
WASHINGTON COUNTY HOSPITAL (171351),General Short Term (Critical Access Hospitals),Governmental-County,,44.47,930296.0,6841481.0,,,,17410894.0,,1796423.0,8246263.0,9873630.0,,,198956.0,3611093.0,,10351150.0,KS,1495809.0,514012.0,,,1117.0,9150.0,363405.0,2053192.0,,,575.0,2.0,,,2024-01-01 00:00:00,8566350.0,130.0,,,25.0,,2024-12-31,25.0,12374721.0,274738.0,2024,2024,10569413.0,,9873630.0,0.02322529432021806,-327160.0,-0.03819129500895947,13.301917884200298,13.034322409211692,12.615960941463792,10.613428414182152,0.6472905354346546,0.3929425450525401,0.6070574549474599,,10569413.0,0.4920109214380376,4.172210879450144,govt
WASHINGTON HOSPITAL CENTER (090011),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,380.77,5685.75,164524198.0,194045479.0,,67067.0,,980205817.0,,96048023.0,1399506987.0,204387.0,276400120.0,,174833230.0,562510024.0,,5907068492.0,DC,85107204.0,6885669.0,,307085579.0,232473.0,269005.0,24731259.0,799690074.0,,,63431.0,1.0,,539655801.0,2024-07-01 00:00:00,1792629121.0,28324.0,,,603.0,28.0,2025-06-30,737.0,510922505.0,5742227.0,2024,2024,786160338.0,,204387.0,0.0975289467028579,52630721.0,0.0293595146834614,3.105455071113612,5.8684326605865,2.9202331622975,0.0012422914226878651,0.24682684895253518,0.19796401493911966,0.8020359850608804,,786160338.0,1.8288293028973117,2.2416548351455465,non-profit
WASHINGTON HOSPITAL DISTRICT (050195),General Short Term (Acute Care Hospitals),Governmental-Hospital District,,1658.63,162356347.0,979033490.0,,117912.0,,1550800135.0,,47538379.0,551852648.0,30848790.0,82507012.0,,39992763.0,291076553.0,,2708418185.0,CA,46802752.0,43742130.0,,90115296.0,62601.0,145955.0,6398418.0,434921742.0,29050630.0,,22910.0,2.0,,288990898.0,2024-07-01 00:00:00,630993985.0,12114.0,,-1643.0,353.0,62.0,2025-06-30,415.0,159755137.0,29546290.0,2024,2024,571766645.0,,30848790.0,0.06338057723323623,-33609847.0,-0.053264924545992305,0.9839783904475259,3.1151433519257488,0.7625844710585906,0.19000667710268204,1.7122955642157125,0.6313086179864177,0.3686913820135823,0.34878014693657244,571766645.0,0.40688285405649643,1.4508218929188414,govt
WASHINGTON REGIONAL MEDICAL CENTER (040004),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,31.15,2026.54,52690129.0,268618119.0,,-124671.0,,527540043.0,,32094735.0,359879492.0,13155443.0,57844382.0,,52952682.0,160270377.0,,1993301700.0,AR,31132602.0,16974008.0,,64929130.0,79606.0,137982.0,6211329.0,74262324.0,7907469.0,,17977.0,2.0,,152505394.0,2024-01-01 00:00:00,424293963.0,15673.0,,,283.0,94.0,2024-12-31,377.0,102503273.0,5550378.0,2024,2024,258921924.0,,13155443.0,0.12480187468516964,18709121.0,0.04409471411687279,1.9453980270194442,2.6640748782376296,1.7221739199006325,0.24967566505673197,1.0374483351977564,0.5091900085393138,0.49080999146068616,4.512585379721375,258921924.0,0.8042876908208464,5.7134484910544945,non-profit
WATAUGA MEDICAL CENTER (340051),General Short Term (Acute Care Hospitals),Governmental-County,18.36,650.12,14504651.0,159828313.0,,95626.0,,366483272.0,,20881115.0,163533564.0,27981610.0,18688428.0,,20007987.0,67320650.0,,588850493.0,NC,20341186.0,10468403.0,,20832333.0,16892.0,44165.0,3613749.0,24121443.0,,,5191.0,2.0,,49571117.0,2024-07-01 00:00:00,211084738.0,4365.0,1723580.0,,101.0,16.0,2025-06-30,121.0,207750123.0,775474.0,2024,2024,206654959.0,,29705190.0,0.09478651649367469,10309005.0,0.04883823007611285,14.323000463782272,4.9718080083416005,14.020392493414699,1.929147416232214,0.7734066183236377,0.43611352880521104,0.563886471194789,,206654959.0,0.575973732301757,8.750916684379122,govt
WATERBURY HOSPITAL (070005),General Short Term (Acute Care Hospitals),Proprietary-Corporation,45.07,1013.35,218385280.0,223024132.0,,289045.0,,263329161.0,,10750064.0,262900744.0,2099.0,38770096.0,,-33119276.0,102332256.0,,1239444572.0,CT,10518635.0,7070032.0,,41479488.0,42118.0,77592.0,3404851.0,127350645.0,,,11516.0,1.0,,105135177.0,2024-01-01 00:00:00,233029532.0,8480.0,,,181.0,20.0,2024-12-31,212.0,222663031.0,9566149.0,2024,2024,40305029.0,,2099.0,-0.14212480158952556,-37370959.0,-0.16037005558591605,1.019588092201086,0.43494311979268935,0.9601930633786306,9.611453665741573e-06,5.533407059451564,0.8469405027269273,0.1530594972730726,,40305029.0,0.8849362946172148,1.829826083723408,for-profit
WATSONVILLE COMMUNITY HOSPITAL (050194),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,480.07,29288822.0,41912857.0,,-8433.0,119342.0,34280916.0,,6006426.0,133969883.0,2534569.0,14268170.0,,2759084.0,67264986.0,,1105233083.0,CA,6262825.0,1264114.0,,15210152.0,13025.0,38796.0,3819706.0,162759237.0,,,3806.0,1.0,,67677401.0,2024-01-01 00:00:00,151014847.0,3242.0,,,90.0,16.0,2024-12-31,106.0,32332058.0,1237020.0,2024,2024,-7631941.0,,2534569.0,0.018270283053692066,-5985214.0,-0.039633281885191066,1.1039043495842884,5.737782489169418,0.9312539780534703,0.08653707547541516,-5.491769000834781,1.2226294361562566,-0.22262943615625674,,-7631941.0,4.405216214175841,0.9278419448476525,non-profit
WAUKESHA COUNTY MENTAL HEALTH CENTER (524026),Psychiatric,Governmental-County,,491.53,21832643.0,130550613.0,,,,222657579.0,,,6051099.0,92806231.0,,,-4392354.0,33914147.0,,5021640.0,WI,,189772.0,,,3352.0,5856.0,546718.0,931594.0,,,311.0,1.0,,7902937.0,2024-01-01 00:00:00,2756994.0,487.0,,,16.0,,2024-12-31,16.0,222657579.0,796163.0,2024,2024,92106966.0,,92806231.0,-1.5931677762084357,-4390066.0,-1.5923378868434244,10.198379509068142,4.092288368384899,10.136871564290223,4.250801471906081,1.4173804508987953,0.5863290779785223,0.41367092202147765,,92106966.0,0.012382214934619405,2.959437265589946,govt
