Hospital,Hospital type,Control type,REIMBURSEMENT SETTLEMENT: Subtotal,IPPS Interim payment,Urban (1) and Rural (2) Indicator,NUMBER OF BEDS: Adults & Pediatrics,Total Costs,BALANCE SHEET: Temporary Investments (G_C1THRU4_2),"ADJUSTED SALARIES, Subtotal Salaries",BALANCE SHEET: Accounts Receivable (G_C1THRU4_4),Total cost of charity care,Number of Interns & Residents,Cost of Uncompensated Care,Cost To Charge Ratio,NUMBER OF BEDS: Total Hospital,HAC reduction adjustment amount,BALANCE SHEET: Prepaid expenses (G_C1THRU4_8),TRIAL BALANCE OF EXPENSE ACCOUNTS: Interest Expense (A_C2_113),REIMBURSEMENT SETTLEMENT: Payment to cost ratio,State,Medicaid charges,BALANCE SHEET: Total Current Assets (G_C1THRU4_11),STATEMENT OF REVENUES AND EXPENSES: Net Income (G3_C1_29),Total discharges,REIMBURSEMENT SETTLEMENT: Interim payments,FTE Employees on Payroll,Total Salaries,IPPS Payment amount (unadjusted),Fiscal Year End Date,Net Revenue from Medicaid,Fiscal Year Begin Date,NUMBER OF BEDS: ICU,STATEMENT OF REVENUES AND EXPENSES: Net Patient Revenue (G3_C1_3),BALANCE SHEET: Total Assets (G_C1THRU4_36),"RECONCILIATION OF CAPITAL COST CENTERS: Depreciation, Total (A7_3_C9_3)",BALANCE SHEET: Total Current Liabilities (G_C1THRU4_45),BALANCE SHEET: Inventory (G_C1THRU4_7),Total Charges,BALANCE SHEET: Cash on Hand and in Banks (G_C1THRU4_1),Total Bad Debt expense,Total Inpatient Days,HVBP payment adjustment amount,Total Liabilities,"Donations, Land Improvements",BED DAYS: Total Hospital,Total Days Title XVIII,Report_Period_Begin_Yr,Beginning FFY,Financial Indicators: Total Net Assets,S-10 DATA: Medicaid Costs,Financial Indicators: Cash Reserves,Financial Indicators: Net Profit Margin,Financial Indicators: Operating Profit,Financial Indicators: Operating Profit Margin,Financial Indicators: LIQUIDITY current ratio,Financial Indicators: LIQUIDITY acid-test ratio,Financial Indicators: LIQUIDITY acid-test ratio (variation),Financial Indicators: LIQUIDITY cash ratio,Financial Indicators: SOLVENCY Debt-to-Equity Ratio,Financial Indicators: SOLVENCY Debt Ratio,Financial Indicators: SOLVENCY Equity Ratio,Financial Indicators: SOLVENCY Interest Coverage Ratio,Financial Indicators: SOLVENCY total assets less total liabilities,Financial Indicators: EFFICIENCY asset turnover ratio,Financial Indicators: EFFICIENCY Accounts Receivable Turnover Ratio,: General Ownership Type
RIDGEVIEW INSTITUTE (114012),Psychiatric,Proprietary-Partnership,139.0,,1.0,188.0,32870495.0,,,10163132.0,,296.8,,,188.0,,134634.0,,,GA,,9727003.0,11976494.0,6275.0,136.0,,17808809.0,,2023-12-31,,2023-01-01 00:00:00,,46213832.0,117053307.0,531508.0,2139265.0,66118.0,114689715.0,2770061.0,,50055.0,,57331296.0,,68620.0,4555.0,2023,2023,59722011.0,,2770061.0,0.2591538827596032,14060381.0,0.3042461616253766,4.5468901702220155,12.875775090977509,4.453048593792728,1.2948657599689612,0.9599692816774037,0.4897879220106101,0.51021207798939,,59722011.0,0.39481013552227107,4.547203755692635,for-profit
RIDGEVIEW INSTITUTE MONROE (114037),Psychiatric,Proprietary-Partnership,71723.0,,1.0,111.0,20818652.0,,,3533193.0,,193.1,,,111.0,,190043.0,,,GA,,3734253.0,3921391.0,3713.0,70288.0,,12773324.0,,2023-12-31,,2023-01-01 00:00:00,,28057291.0,58809733.0,222044.0,1283798.0,52446.0,72298415.0,1480713.0,,34724.0,,51146323.0,,40515.0,979.0,2023,2023,7663410.0,,1480713.0,0.13976370705211705,4282737.0,0.15264256980476126,2.90875433674145,7.430542811252238,2.719870259963016,1.1533847225186518,6.67409456103745,0.8696914675671117,0.13030853243288829,,7663410.0,0.47708584223635225,7.941058130705002,for-profit
RIDGEVIEW MEDICAL CENTER (240056),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,12031626.0,16271220.0,1.0,84.0,261838660.0,74368305.0,87781447.0,42496337.0,,1113.54,,,109.0,44380.0,12666609.0,4003765.0,,MN,,141895350.0,5474557.0,5110.0,11793739.0,,113036857.0,18097249.0,2023-12-31,,2023-01-01 00:00:00,18.0,309852062.0,410806239.0,10030080.0,89603596.0,5494006.0,777373907.0,2092071.0,,24674.0,85648.0,251466510.0,,39785.0,8306.0,2023,2023,159339729.0,,76460376.0,0.01766829294168131,-38986121.0,-0.1258217252076896,1.5835899041373296,0.5587160251916675,1.380912603105795,0.023348069646669092,1.578178346217722,0.6121292378911509,0.3878707621088491,-7.232202938983682,159339729.0,0.7542535448201896,7.291265174219604,non-profit
RIDGEVIEW PSYCHIATRIC HOSPITAL (444003),Psychiatric,Voluntary Nonprofit-Other,41335.0,,1.0,16.0,15569967.0,15287494.0,,2334560.0,,262.4,,,16.0,,372395.0,,,TN,,22706134.0,2064818.0,478.0,40508.0,,12696568.0,,2024-06-30,,2023-07-01 00:00:00,,10558941.0,26804552.0,534858.0,2603300.0,20890.0,10183629.0,3547048.0,,2288.0,,3264386.0,,5856.0,29.0,2023,2023,23540166.0,,18834542.0,0.1955516182920238,-9549481.0,-0.904397609570884,8.722058156954635,3.052443437175892,8.570986440287328,1.3625198786156032,0.13867302380110658,0.12178476252839443,0.8782152374716056,,23540166.0,0.3939234276327394,4.52288268453156,non-profit
RINGGOLD COUNTY HOSPITAL (161373),General Short Term (Critical Access Hospitals),Governmental-County,5489550.0,,2.0,16.0,25685747.0,159217.0,,3047514.0,,104.95,,,16.0,,302409.0,846770.0,,IA,,14251160.0,2253948.0,144.0,5811497.0,,10899924.0,,2024-06-30,,2023-07-01 00:00:00,,26584098.0,29000043.0,1964528.0,5663105.0,681705.0,31292341.0,7953966.0,,745.0,,28858562.0,,5856.0,470.0,2023,2023,141481.0,,8113183.0,0.08478557369146021,-1016453.0,-0.0382353766526139,2.5164922776462735,2.3406643528594295,2.342715877597184,1.4045238433686114,203.97482347453015,0.9951213520614435,0.004878647938556505,1.1196369734402494,141481.0,0.9166916752502746,8.72320783432004,govt
RIO GRANDE HOSPITAL (061301),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,3536072.0,,2.0,17.0,25037000.0,23527073.0,,13314223.0,,136.1,,,17.0,,452835.0,644989.0,,CO,,36088986.0,1585771.0,651.0,2934250.0,,12493243.0,,2023-12-31,,2023-01-01 00:00:00,,29560551.0,58644993.0,792102.0,4686718.0,1356227.0,48024689.0,7061336.0,,2675.0,,24355766.0,,6205.0,1462.0,2023,2023,34289227.0,,30588409.0,0.05364483902888008,-2101388.0,-0.07108757884790443,7.700268290091275,4.685865460648582,7.314270668728095,1.506669699350377,0.7103037347561086,0.4153085328188205,0.5846914671811795,-2.0299353942470337,34289227.0,0.5040592467970795,2.220223515859694,non-profit
RIO GRANDE REGIONAL HOSPITAL (450711),General Short Term (Acute Care Hospitals),Proprietary-Corporation,3362108.0,20379671.0,1.0,223.0,219666367.0,,79999826.0,54325091.0,,959.0,,,295.0,,1194814.0,,,TX,,24708135.0,142523490.0,14252.0,3295181.0,,78283808.0,24357459.0,2023-09-30,,2022-10-01 00:00:00,40.0,326860775.0,115348690.0,10547562.0,39432898.0,5151772.0,3371891394.0,-21861854.0,,59465.0,,-763719880.0,,107675.0,6916.0,2022,2023,115348690.0,,0.0,0.43603730059074847,141654087.0,0.43337744334724776,0.6265868412714684,4.991988542155841,0.46564036455043195,0.0,0.0,0.0,1.0,,115348690.0,2.833675657694942,6.016755222738605,for-profit
RIO GRANDE STATE CENTER (454088),Psychiatric,Governmental-State,1267.0,,1.0,55.0,24320814.0,,,,,258.31,,,55.0,,,,,TX,,-271887612.0,-49513476.0,371.0,1243.0,,18619210.0,,2024-08-31,,2023-09-01 00:00:00,,16924967.0,-271887612.0,291564.0,2691091.0,3548911.0,16924967.0,-275436523.0,,19888.0,,2691091.0,,20130.0,222.0,2023,2023,-2691091.0,,0.0,-2.9254695740322565,-32588509.0,-1.9254695740322567,0.0,-18.399034443651292,,0.0,-1.0,inf,-inf,,-2691091.0,inf,inf,govt
RIO VISTA BEHAVIORAL HEALTH (454146),Psychiatric,Proprietary-Corporation,25391.0,,1.0,132.0,22951435.0,,,10155750.0,,198.84,,,132.0,,203671.0,,,TX,,7097531.0,6333442.0,2784.0,24884.0,,12159578.0,,2023-12-31,,2023-01-01 00:00:00,,31109988.0,59475711.0,1930888.0,6848220.0,46933.0,90264543.0,-7596.0,,33974.0,,18688509.0,,48180.0,558.0,2023,2023,40787202.0,,0.0,0.20358227074854546,6206673.0,0.19950740578877754,1.0364052264676076,2.40780699218191,0.9998111918133471,0.0,0.4581954162974945,0.31422085899906266,0.6857791410009373,,40787202.0,0.523070468211805,3.063288088028949,for-profit
RIPON MEDICAL CENTER (521321),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,982917.0,,2.0,15.0,26128325.0,,,12070594.0,,128.25,,,15.0,,1330398.0,,,WI,,8324481.0,-562791.0,432.0,1194951.0,,13078157.0,,2023-12-31,,2023-01-01 00:00:00,,31774284.0,30582475.0,1900066.0,9893619.0,72979.0,70456819.0,300.0,,1805.0,,9893619.0,,5475.0,620.0,2023,2023,20688856.0,,300.0,-0.017712153639716947,-1487282.0,-0.04680772665089794,0.8413989865589123,1.163184371664201,0.6995523074013664,3.0322574580646373e-05,0.4782100566604553,0.32350615834722335,0.6764938416527766,,20688856.0,1.0389703253252067,2.632371198965022,non-profit
RIVENDELL ARKANSAS (044007),Psychiatric,Proprietary-Corporation,56192.0,,1.0,79.0,13243267.0,,,2237350.0,,137.9,,,79.0,,108166.0,,,AR,,2315405.0,4721481.0,2816.0,55070.0,,9066356.0,,2023-12-31,,2023-01-01 00:00:00,,20219547.0,16850602.0,291107.0,-43319439.0,63888.0,48051559.0,-93999.0,,19981.0,,-43319439.0,,28835.0,819.0,2023,2023,16850602.0,,0.0,0.23351072108588783,4700407.0,0.2324684623250956,inf,inf,inf,,0.0,0.0,1.0,,16850602.0,1.19993024581555,9.037274901110688,for-profit
RIVENDELL BEHAVIORAL HEALTH SRVCS KY (184017),Psychiatric,Proprietary-Corporation,9784.0,,1.0,81.0,21079398.0,,,4736743.0,,173.3,,,81.0,,48606.0,,,KY,,4688147.0,16685274.0,1936.0,9588.0,,12828654.0,,2023-12-31,,2023-01-01 00:00:00,,39438724.0,14805245.0,887421.0,-73704816.0,31094.0,63464237.0,-128296.0,,22729.0,,-73704816.0,,29565.0,619.0,2023,2023,14805245.0,,0.0,0.4230683021083542,16647093.0,0.422100192693861,inf,inf,inf,,0.0,0.0,1.0,,14805245.0,2.6638346072624937,8.326127045524741,for-profit
RIVER BEND HOSPITAL (154005),Psychiatric,Voluntary Nonprofit-Other,,,1.0,16.0,7150879.0,,,254921.0,,41.07,,,16.0,,,,,IN,,9413199.0,37909537.0,635.0,,,3583147.0,,2023-12-31,,2023-01-01 00:00:00,,2554065.0,500645250.0,1180180.0,8613030.0,1371547.0,3976700.0,7786731.0,,2857.0,,13092789.0,,5840.0,376.0,2023,2023,487552461.0,,7786731.0,14.842823890543114,-14049046.0,-5.5006611029868075,1.0929021494178006,5.3350782477246685,,0.9040640750119296,0.02685411324382588,0.026151829064592146,0.9738481709354079,,487552461.0,0.005101546454300725,10.019045115937878,non-profit
RIVER CREST HOSPITAL (454064),Psychiatric,Proprietary-Corporation,1638.0,,1.0,80.0,11822844.0,,,-5491610.0,,127.8,,,80.0,,26865.0,,,TX,,-5605187.0,-746264.0,2392.0,1606.0,,7563902.0,,2023-12-31,,2023-01-01 00:00:00,,13482720.0,-3702948.0,297740.0,-7710418.0,35216.0,29762482.0,-175658.0,,15471.0,,-7710418.0,,29200.0,714.0,2023,2023,0.0,,0.0,-0.05534966238266462,-751450.0,-0.05573430287063738,,-inf,-inf,,,,,,0.0,inf,inf,for-profit
RIVER FALLS AREA HOSPITAL (521349),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,6836955.0,,1.0,25.0,34847970.0,,,12182268.0,,125.86,,,25.0,,,,,WI,,7874756.0,3936232.0,475.0,7583839.0,,13444481.0,,2023-12-31,,2023-01-01 00:00:00,,43361007.0,18198761.0,1340984.0,-101409015.0,1032266.0,75965953.0,216169.0,,2587.0,,-101362256.0,,9125.0,1592.0,2023,2023,18198761.0,,216169.0,0.0907781500554173,2437614.0,0.05621672946848305,inf,inf,,inf,0.0,0.0,1.0,,18198761.0,2.382635114555326,3.559354218771086,non-profit
RIVER HOSPITAL (331309),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,1790690.0,,2.0,25.0,25784533.0,,,3424296.0,,169.5,,,25.0,,291924.0,1822.0,,NY,,11541883.0,1924318.0,117.0,1747116.0,,13999197.0,,2023-12-31,,2023-01-01 00:00:00,,27273185.0,41090574.0,1652701.0,5169050.0,487819.0,43380201.0,3314189.0,,2895.0,,5169050.0,,9125.0,942.0,2023,2023,35921524.0,,3314189.0,0.07055714248262533,-2651690.0,-0.09722700154015748,2.2328828314680647,1.6955477312078622,2.0820344163821205,0.64116017450015,0.1438984047558784,0.12579649045545094,0.8742035095445491,-548.2925356750824,35921524.0,0.6637333661973182,7.9646108280358945,non-profit
RIVER OAKS HOSPITAL (194031),Psychiatric,Proprietary-Corporation,26436.0,,1.0,121.0,20622460.0,,,3624201.0,,199.79,,,121.0,,167216.0,,,LA,,2907543.0,955322.0,4322.0,25907.0,,13354878.0,,2023-12-31,,2023-01-01 00:00:00,,26899283.0,9686715.0,594481.0,1509562.0,71265.0,59930638.0,-61805.0,,28284.0,,10094036.0,,44165.0,899.0,2023,2023,-407321.0,,0.0,0.03551477561688168,690561.0,0.02567209691053847,1.926083857436793,3.0336766558776653,1.7681035956125022,0.0,-24.781526118221255,1.0420494460712428,-0.04204944607124293,,-407321.0,2.776925201164688,7.422127801410573,for-profit
RIVER OAKS HOSPITAL (250138),General Short Term (Acute Care Hospitals),Proprietary-Corporation,12664136.0,14947706.0,1.0,128.0,135486834.0,,42537280.0,68941425.0,,525.92,,,158.0,,1276381.0,,,MS,,48324045.0,19452224.0,5332.0,12476097.0,,41658901.0,16578954.0,2023-09-30,,2022-10-01 00:00:00,30.0,164138367.0,125375012.0,12016743.0,-63197619.0,5207025.0,1952670104.0,-668810.0,,23964.0,,-56659402.0,,57670.0,4314.0,2022,2023,125375012.0,,0.0,0.11851113396296918,17155244.0,0.10451696525042192,inf,inf,inf,,0.0,0.0,1.0,,125375012.0,1.309179272501286,2.380838037507928,for-profit
RIVER PARK HOSPITAL (514008),Psychiatric,Proprietary-Corporation,,,1.0,116.0,26669105.0,,,6923053.0,,215.9,,,116.0,,240221.0,,,WV,,9104369.0,11336295.0,644.0,,2.8,17018205.0,,2023-12-31,,2023-01-01 00:00:00,,40791241.0,41181433.0,924879.0,-68807783.0,269562.0,73741050.0,1671533.0,,37548.0,,-68807783.0,,42340.0,497.0,2023,2023,41181433.0,,1671533.0,0.2779100297536915,11308814.0,0.277236331201593,inf,inf,inf,inf,0.0,0.0,1.0,,41181433.0,0.9905250504517412,5.892088504883612,for-profit
RIVER PLACE BEHAVIORAL HEALTH (194114),Psychiatric,Proprietary-Corporation,19625.0,,1.0,104.0,17151469.0,,,3335760.0,,151.09,,,104.0,,13975.0,,,LA,,6934840.0,4980707.0,3518.0,19232.0,,10076966.0,,2023-12-31,,2023-01-01 00:00:00,,22368871.0,31510246.0,1263691.0,1619927.0,53671.0,63719400.0,5131847.0,,26359.0,,1619927.0,,37960.0,1373.0,2023,2023,29890319.0,,5131847.0,0.22266242225635796,4811752.0,0.21510929183685668,4.28095833948073,8.30180248863066,4.239199667639344,3.167949543405351,0.05419570798157089,0.05140953199794124,0.9485904680020587,,29890319.0,0.709891982436443,6.705779492529438,for-profit
RIVER POINT BEHAVIORAL HEALTH (104016),Psychiatric,Proprietary-Corporation,60685.0,,1.0,84.0,14547436.0,,,2083472.0,,120.0,,,84.0,,74278.0,,,FL,,2059134.0,3422742.0,3205.0,59472.0,,8634105.0,,2024-06-30,,2023-07-01 00:00:00,,19560838.0,38121525.0,515078.0,29047773.0,24473.0,50934435.0,-123089.0,,20565.0,,29047773.0,,30660.0,1310.0,2023,2023,9073752.0,,0.0,0.1749793132584606,3356561.0,0.17159597150183442,0.07088784396655813,0.18955718223218007,0.06748823739430902,0.0,3.201296773374454,0.7619782524439933,0.23802174755600675,,9073752.0,0.5131179300933003,9.388577336292496,for-profit
RIVER VISTA HEALTH & WELNESS (364061),Psychiatric,Proprietary-Partnership,1516.0,,1.0,80.0,17524668.0,,,38108738.0,,134.08,,,80.0,,200445.0,,,OH,,34581022.0,75347.0,2280.0,1485.0,,8772775.0,,2024-03-31,,2023-04-01 00:00:00,,19422317.0,35558018.0,94763.0,7157391.0,,108655822.0,880081.0,,17829.0,,15981099.0,,29280.0,1975.0,2023,2023,19576919.0,,880081.0,0.0038794032658410423,34197.0,0.0017607065109687995,4.831512208848168,5.457877877567398,,0.12296114603771123,0.8163234980948738,0.44943728303416686,0.5505627169658331,,19576919.0,0.5462148368337065,0.5096552134578689,for-profit
RIVERBRIDGE SPECIALTY HOSPITAL (192028),General Long Term,Proprietary-Corporation,451792.0,,2.0,40.0,14937190.0,,6619611.0,1725656.0,,102.0,,,40.0,,50667.0,,,LA,,3351850.0,-1047306.0,572.0,442756.0,,6619611.0,,2023-12-31,,2023-01-01 00:00:00,,12920357.0,4272115.0,191447.0,3074902.0,201841.0,32881990.0,1373686.0,,10399.0,,3081664.0,,14600.0,9083.0,2023,2023,1190451.0,,1373686.0,-0.08105859613631419,-2350299.0,-0.1819066609382388,1.0900672606801778,0.6673500488796066,1.007948220788825,0.44674139208339,2.5886525358876593,0.7213438776811953,0.2786561223188046,,1190451.0,3.02434672287614,7.487214717185812,for-profit
RIVERCREST SPECIALTY HOSPITAL  LLC (154061),Psychiatric,Proprietary-Partnership,,,1.0,47.0,9968783.0,,,3268633.0,,62.59,,,47.0,,18042.0,180105.0,,IN,,2383103.0,4404962.0,1144.0,,,4980887.0,,2023-12-31,,2023-01-01 00:00:00,,14304857.0,13575458.0,599489.0,801127.0,55827.0,39387500.0,-9928.0,,15750.0,,11230879.0,,17280.0,3879.0,2023,2023,2344579.0,,0.0,0.3079347105671871,4404523.0,0.30790402168997566,2.9746881580573366,9.578500038071367,2.8824818037589544,0.0,4.790147399597113,0.8272928250376526,0.1727071749623475,27.783859415341052,2344579.0,1.0537292369804392,4.376403530160774,for-profit
RIVEREDGE HOSPITAL (144009),Psychiatric,Proprietary-Corporation,65391.0,,1.0,200.0,33633365.0,,,7546654.0,,274.39,,,200.0,,133451.0,,,IL,,7444310.0,8709291.0,4129.0,64082.0,,20389254.0,,2023-12-31,,2023-01-01 00:00:00,,48793643.0,70030011.0,894210.0,-61164886.0,113165.0,80007217.0,-348960.0,,43010.0,,-61164886.0,,73000.0,2634.0,2023,2023,70030011.0,,0.0,0.1784923294208633,8103998.0,0.16608716836330503,inf,inf,inf,,0.0,0.0,1.0,,70030011.0,0.6967533247995634,6.4655995889039035,for-profit
RIVERS EDGE HOSPITAL AND CLINIC (241334),General Short Term (Critical Access Hospitals),Governmental-City-County,3479938.0,,2.0,25.0,53226079.0,,,23262312.0,,161.92,,,25.0,,483934.0,936033.0,,MN,,20239563.0,-5170107.0,1169.0,3776901.0,,14240897.0,,2023-12-31,,2023-01-01 00:00:00,,59002450.0,62531600.0,2625992.0,8362748.0,881128.0,106410262.0,8234354.0,,2953.0,,56563672.0,,9125.0,1358.0,2023,2023,5967928.0,,8234354.0,-0.0876252935259468,-6786452.0,-0.11501983392215069,2.4202048178421736,3.148247442108742,2.2569735450595902,0.9846469127133808,9.477941422885799,0.9045614057532512,0.09543859424674885,-4.4447791904772584,5967928.0,0.9435621349845518,2.536396640196383,govt
RIVERSIDE COMMUNITY HOSPITAL AMEND 1 (050022),General Short Term (Acute Care Hospitals),Proprietary-Corporation,13605502.0,118402678.0,1.0,413.0,599242298.0,,270955052.0,143416540.0,,2428.58,,,517.0,,2624855.0,,,CA,,134406038.0,167799535.0,26959.0,13550755.0,213.44,285841063.0,128786405.0,2024-04-30,,2023-05-01 00:00:00,69.0,809760606.0,579089316.0,47687336.0,66486929.0,9288986.0,8975568936.0,7436.0,,146617.0,-435727.0,-1087010600.0,,170664.0,25861.0,2023,2023,579089316.0,,7436.0,0.20722116358424084,164296555.0,0.20289521839248376,2.021540775330441,4.680970931895501,1.8423500504888712,0.00011184153204007964,0.0,0.0,1.0,,579089316.0,1.3983345636444102,5.646214906593061,for-profit
RIVERSIDE DOCTORS HOSPITAL WILLIAMSB (490143),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,5872805.0,6372463.0,1.0,30.0,66090586.0,,24074651.0,15206516.0,,281.19,,,40.0,,,,,VA,,17650086.0,7816328.0,2152.0,5797120.0,,24074651.0,8201510.0,2023-12-31,,2023-01-01 00:00:00,10.0,80022321.0,23970043.0,3653245.0,31894870.0,,263828290.0,2998.0,,7249.0,23481.0,32264076.0,,14600.0,3045.0,2023,2023,-8294033.0,,2998.0,0.0976768469387435,9639875.0,0.12046482630764983,0.5533832243241624,0.8136437301672651,,9.399630724313973e-05,-3.8900346791482505,1.346016609148344,-0.34601660914834403,,-8294033.0,3.338430431685083,5.26237048644147,non-profit
RIVERSIDE HOSPITAL OF LOUISIANA (192043),General Long Term,Proprietary-Corporation,64.0,,1.0,14.0,10287592.0,,4905660.0,1391586.0,,65.0,,,14.0,,,,,LA,,3002628.0,-22158.0,164.0,62.0,,4905660.0,,2024-06-30,,2023-07-01 00:00:00,,12348548.0,3465027.0,101683.0,154096.0,,19951288.0,1611042.0,,3930.0,,154096.0,,5124.0,938.0,2023,2023,3310931.0,,1611042.0,-0.0017943810073864554,-754355.0,-0.06108855875200874,19.485437649257605,19.341644169868133,,10.454794413871872,0.046541592077877794,0.044471803538616,0.955528196461384,,3310931.0,3.563766746983501,8.873722500801245,for-profit
RIVERSIDE HOSPITAL-EAST (192012),General Long Term,Proprietary-Corporation,2492.0,,1.0,25.0,7755105.0,,2765584.0,1762204.0,,20.0,,,25.0,,-63098.0,,,LA,,1640774.0,-1410953.0,229.0,2442.0,,2765584.0,,2024-08-31,,2023-09-01 00:00:00,,5925225.0,1979732.0,53340.0,1533236.0,,15723356.0,-58332.0,,4747.0,,1533236.0,,9150.0,1367.0,2023,2023,446496.0,,0.0,-0.2381264846482623,-1068282.0,-0.18029391288938396,1.0701379304947183,0.22586803336211778,,0.0,3.433929979215939,0.7744664429326797,0.22553355706732023,,446496.0,2.992942984201902,3.362394478732315,for-profit
RIVERSIDE MEDICAL CENTER (140186),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,40468122.0,34264528.0,1.0,225.0,288440454.0,,111399073.0,33616396.0,,2013.44,,,256.0,,12308053.0,5821568.0,,IL,,160406424.0,56497505.0,8249.0,40149683.0,16.06,179820264.0,37882674.0,2023-12-31,,2023-01-01 00:00:00,18.0,434453319.0,761541452.0,21533428.0,61356564.0,9137160.0,1475922186.0,84525372.0,,37578.0,7126.0,215275206.0,,93440.0,10261.0,2023,2023,546266246.0,,84525372.0,0.13004275149754352,8957698.0,0.02061832102150427,2.6143319238019913,2.846301399798072,2.2648140955220373,1.3776092807283016,0.3940847664968119,0.28268350387839425,0.7173164961216058,5.2376139899078735,546266246.0,0.5704920170254895,12.923851771617636,non-profit
RIVERSIDE MEDICAL CENTER (191313),General Short Term (Critical Access Hospitals),Governmental-Hospital District,1880071.0,,1.0,20.0,28507122.0,,,9286173.0,,221.35,,,25.0,,131766.0,57309.0,,LA,,16172465.0,2118524.0,108.0,1915305.0,,14294500.0,,2023-12-31,,2023-01-01 00:00:00,5.0,24986773.0,23565634.0,972614.0,5266137.0,733086.0,74825805.0,9699444.0,,1407.0,,6577345.0,,9125.0,637.0,2023,2023,16988289.0,,9699444.0,0.08478581848084184,-8738591.0,-0.34972867444707645,3.0710300548580487,4.0075184143519245,2.906801133354487,1.8418518166162408,0.38716936119935325,0.27910749186718253,0.7208925081328175,-135.51060042925195,16988289.0,1.0603055703911892,2.6907503230878858,govt
RIVERSIDE METHODIST HOSPITAL (360006),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,52236541.0,179631475.0,1.0,646.0,1246740608.0,,424072293.0,1094175137.0,,6582.27,,,766.0,,31019068.0,21178837.0,,OH,,321635416.0,102500729.0,42787.0,51749194.0,167.26,556585564.0,194834927.0,2024-06-30,,2023-07-01 00:00:00,89.0,1731921467.0,740319818.0,20138604.0,192225336.0,28445078.0,5849048662.0,900.0,,229578.0,244211.0,752391208.0,,280356.0,49163.0,2023,2023,-12071390.0,,900.0,0.0591832429778411,32242793.0,0.01861677542218489,1.6732207246603539,6.225385221852337,1.3638746871536227,4.682005081785889e-06,-62.32846490752101,1.0163056421110153,-0.016305642111015324,2.473289586203435,-12071390.0,2.3394233477078146,1.582855804737592,non-profit
RIVERSIDE REGIONAL MEDICAL CENTER (490052),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,91869623.0,85017162.0,1.0,283.0,831351010.0,,228659526.0,824256999.0,,2876.74,,,433.0,,,,,VA,,876792306.0,83129802.0,23353.0,90250493.0,87.51,263549959.0,94059793.0,2023-12-31,,2023-01-01 00:00:00,24.0,1076928021.0,1367651071.0,59197761.0,94277518.0,,3272229816.0,1220556.0,,133906.0,-65948.0,252192393.0,,158045.0,34163.0,2023,2023,1115458678.0,,1220556.0,0.07719160461885688,-247612570.0,-0.22992490228833967,9.300120798682885,9.861676216380664,,0.012946416344986935,0.22608851226311405,0.18439819801084337,0.8156018019891567,,1115458678.0,0.7874289311326836,1.306543981193419,non-profit
RIVERSIDE REHABILITATION INSTITUTE (493027),Rehabilitation,Proprietary-Corporation,1119.0,,1.0,50.0,21782175.0,,11932294.0,3375147.0,,146.18,,,50.0,,215782.0,,,VA,,3682078.0,2910125.0,1279.0,1097.0,,12015962.0,,2023-12-31,,2023-01-01 00:00:00,,28651631.0,36939205.0,644988.0,5624345.0,,81843189.0,300.0,,16023.0,,22297532.0,,18250.0,9514.0,2023,2023,14641673.0,,300.0,0.1015692614497234,2694089.0,0.09402916713537181,0.6546678768816635,1.0915207015216883,,5.333954442695105e-05,1.5228814357484968,0.6036278257748102,0.3963721742251897,,14641673.0,0.7756428704949119,8.48900240493229,for-profit
RIVERSIDE UNIVERSITY HEALTH SYSTEM (050292),General Short Term (Acute Care Hospitals),Governmental-County,7716810.0,62293321.0,2.0,347.0,888656607.0,3157000.0,366499987.0,49931000.0,,3902.0,,,423.0,,8257000.0,3678005.0,,CA,,373526000.0,-24984964.0,23241.0,7291050.0,129.56,402742197.0,60752059.0,2024-06-30,,2023-07-01 00:00:00,36.0,932281847.0,1056753000.0,13377886.0,255488000.0,22866000.0,3908935330.0,41628000.0,,130715.0,-208271.0,1209040000.0,,154818.0,14722.0,2023,2023,-152287000.0,,44785000.0,-0.026799796735718272,-99112128.0,-0.1063113352672628,1.4620099574148298,0.26057598008517036,1.3401921029559118,0.16293524549098196,-7.939220025346878,1.1441084151168721,-0.14410841511687217,-23.30998516859004,-152287000.0,0.8822135797106798,18.67140347679798,govt
