Hospital,Hospital type,Control type,REIMBURSEMENT SETTLEMENT: Subtotal,IPPS Interim payment,Urban (1) and Rural (2) Indicator,NUMBER OF BEDS: Adults & Pediatrics,Total Costs,BALANCE SHEET: Temporary Investments (G_C1THRU4_2),"ADJUSTED SALARIES, Subtotal Salaries",BALANCE SHEET: Accounts Receivable (G_C1THRU4_4),Total cost of charity care,Number of Interns & Residents,Cost of Uncompensated Care,Cost To Charge Ratio,NUMBER OF BEDS: Total Hospital,HAC reduction adjustment amount,BALANCE SHEET: Prepaid expenses (G_C1THRU4_8),TRIAL BALANCE OF EXPENSE ACCOUNTS: Interest Expense (A_C2_113),REIMBURSEMENT SETTLEMENT: Payment to cost ratio,State,Medicaid charges,BALANCE SHEET: Total Current Assets (G_C1THRU4_11),STATEMENT OF REVENUES AND EXPENSES: Net Income (G3_C1_29),Total discharges,REIMBURSEMENT SETTLEMENT: Interim payments,FTE Employees on Payroll,Total Salaries,IPPS Payment amount (unadjusted),Fiscal Year End Date,Net Revenue from Medicaid,Fiscal Year Begin Date,NUMBER OF BEDS: ICU,STATEMENT OF REVENUES AND EXPENSES: Net Patient Revenue (G3_C1_3),BALANCE SHEET: Total Assets (G_C1THRU4_36),"RECONCILIATION OF CAPITAL COST CENTERS: Depreciation, Total (A7_3_C9_3)",BALANCE SHEET: Total Current Liabilities (G_C1THRU4_45),BALANCE SHEET: Inventory (G_C1THRU4_7),Total Charges,BALANCE SHEET: Cash on Hand and in Banks (G_C1THRU4_1),Total Bad Debt expense,Total Inpatient Days,HVBP payment adjustment amount,Total Liabilities,"Donations, Land Improvements",BED DAYS: Total Hospital,Total Days Title XVIII,Report_Period_Begin_Yr,Beginning FFY,Financial Indicators: Total Net Assets,S-10 DATA: Medicaid Costs,Financial Indicators: Cash Reserves,Financial Indicators: Net Profit Margin,Financial Indicators: Operating Profit,Financial Indicators: Operating Profit Margin,Financial Indicators: LIQUIDITY current ratio,Financial Indicators: LIQUIDITY acid-test ratio,Financial Indicators: LIQUIDITY acid-test ratio (variation),Financial Indicators: LIQUIDITY cash ratio,Financial Indicators: SOLVENCY Debt-to-Equity Ratio,Financial Indicators: SOLVENCY Debt Ratio,Financial Indicators: SOLVENCY Equity Ratio,Financial Indicators: SOLVENCY Interest Coverage Ratio,Financial Indicators: SOLVENCY total assets less total liabilities,Financial Indicators: EFFICIENCY asset turnover ratio,Financial Indicators: EFFICIENCY Accounts Receivable Turnover Ratio,: General Ownership Type
MONTEFIORE NEW ROCHELLE HOSPITAL (330184),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,5469237.0,42059948.0,1.0,129.0,156736760.0,,68128162.0,21726000.0,5090539.0,1099.0,6898612.0,0.418901,151.0,368697.0,,,,NY,125231307.0,37260000.0,-19969000.0,6969.0,5254070.0,47.58,88332507.0,44020487.0,2015-12-31,37441104.0,2015-01-01 00:00:00,12.0,145106119.0,78944000.0,7273225.0,70176000.0,,374161725.0,1636000.0,4343296.0,35957.0,52323.0,100531000.0,,55115.0,14592.0,2015,2015,-21587000.0,52459519.733607,1636000.0,-0.13761652601293817,-47604419.0,-0.3280662409556967,0.5309507523939808,0.04834986320109439,,0.02331281349749202,-4.657015796544217,1.2734470004053506,-0.27344700040535064,,-21587000.0,1.8380892658086745,6.678915538985548,non-profit
MONTEREY PARK HOSPITAL (050736),General Short Term (Acute Care Hospitals),Proprietary-Corporation,1659729.0,9207496.0,1.0,97.0,59456411.0,15148975.0,25628775.0,100233904.0,150237.0,280.43,751345.0,0.093859,101.0,,3125410.0,247128.0,,CA,264816186.0,57254516.0,16689944.0,5771.0,1808947.0,,25176099.0,9915330.0,2016-06-30,17526671.0,2015-07-01 00:00:00,4.0,74751593.0,60304219.0,1027822.0,31905276.0,712438.0,633463321.0,30841926.0,6049254.0,22906.0,17735.0,40936568.0,,36966.0,3136.0,2015,2015,19367651.0,24855382.401774,45990901.0,0.22327208464975457,-16760834.0,-0.22422042564363812,1.79451561553644,4.631389930618372,1.6742267955933057,0.9666716564370106,2.1136568394380917,0.6788342288289978,0.32116577117100215,-63.663413291897314,19367651.0,1.2395748463304035,0.7457715405358251,for-profit
MONTEVISTA HOSPITAL (294009),Psychiatric,Proprietary-Corporation,250411.0,,1.0,111.0,21966528.0,,,4528192.0,,265.76,,,159.0,,-133560.0,,,NV,,2724095.0,4910863.0,3862.0,266958.0,,12696765.0,,2015-12-31,,2015-01-01 00:00:00,,27593559.0,57400185.0,705968.0,1728577.0,34054.0,64377680.0,-352593.0,,41489.0,,1728577.0,,57906.0,5952.0,2015,2015,55671608.0,,0.0,0.17797135193760255,4729594.0,0.17140210148317583,1.5759176478687382,5.460592730320952,1.5562170502095076,0.0,0.03104952528046253,0.030114484822653446,0.9698855151773466,,55671608.0,0.4807224750233819,6.093725486905149,for-profit
MONTFORT JONES MEMORIAL HOSPITAL (251336),General Short Term (Critical Access Hospitals),Governmental-County,1301527.0,,2.0,18.0,8041486.0,,,19748264.0,22737.0,69.68,1106971.0,0.481735,25.0,,47372.0,344976.0,,MS,461165.0,14220088.0,-2314726.0,383.0,1141600.0,,2927869.0,,2015-05-31,248310.0,2014-10-01 00:00:00,7.0,8535921.0,45279969.0,444283.0,9869287.0,274776.0,16692756.0,1344266.0,2250685.0,2607.0,,23246287.0,,6075.0,2006.0,2014,2015,22033682.0,222159.32127500002,1344266.0,-0.2711747215092548,-3585828.0,-0.42008683070051844,1.4408424843658918,1.9026505156856823,1.4082010179661408,0.1362070025929938,1.0550341518044963,0.5133900820470968,0.4866099179529032,-9.10656103613005,22033682.0,0.18851428542276608,0.43223652468895496,govt
MONTGOMERY CNTY EMERGENCY SRV. INC. (394033),Psychiatric,Voluntary Nonprofit-Other,,,1.0,73.0,14431937.0,,10362726.0,2876267.0,,189.14,-8427.0,0.448931,73.0,,233465.0,,,PA,,3096880.0,-1170520.0,1489.0,,,10362726.0,,2016-06-30,,2015-07-01 00:00:00,,13496780.0,7583308.0,344097.0,2851670.0,,32147317.0,22333.0,,17822.0,,2851670.0,,26718.0,3801.0,2015,2015,4731638.0,,22333.0,-0.0867258709114322,-3716132.0,-0.2753347094640351,1.085988210417054,0.6059887714917925,,0.00783155133658523,0.6026813547443823,0.376045651844815,0.623954348155185,,4731638.0,1.7798011105443692,4.6924642253309585,non-profit
MONTGOMERY COUNTY MEMORIAL HOSPITAL (161363),General Short Term (Critical Access Hospitals),Governmental-County,5297302.0,,2.0,17.0,28691912.0,,,12348362.0,,262.4,673988.0,0.55472,25.0,,665307.0,276078.0,,IA,4173484.0,13448370.0,2290387.0,684.0,5506352.0,,15999416.0,,2016-06-30,2381297.0,2015-07-01 00:00:00,8.0,36493114.0,42616929.0,1866849.0,7104881.0,703346.0,51723241.0,921959.0,1215006.0,4251.0,,22836082.0,,9150.0,3337.0,2015,2015,19780847.0,2315115.04448,921959.0,0.06276216932323178,-876424.0,-0.02401614726548137,1.8928353620560288,2.190426271741919,1.7001997640776811,0.12976417198261309,1.1544542051207414,0.53584532099908,0.46415467900092006,3.5874825230550784,19780847.0,0.8563055775323464,2.955299982297247,govt
MONTGOMERY GENERAL HOSPITAL (511318),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,2526867.0,,1.0,25.0,18025964.0,,,7938657.0,54118.0,187.76,1227874.0,0.472754,25.0,,187484.0,62647.0,,WV,9614320.0,4031926.0,-184675.0,311.0,2446952.0,,10680445.0,,2015-12-31,3404542.0,2015-01-01 00:00:00,,19575740.0,7665147.0,390393.0,3935407.0,413937.0,38129663.0,-11066.0,2485000.0,2725.0,,6383890.0,,9125.0,2506.0,2015,2015,1281257.0,4545208.23728,0.0,-0.009433870699140876,-1749571.0,-0.08937445021235468,1.024525798729331,2.2257311632570658,0.871702723504837,0.0,4.982521071104392,0.8328463889864082,0.16715361101359177,-21.695819432694304,1281257.0,2.553863611487164,2.46587552529351,non-profit
MONTICELLO BIG LAKE COMMUNITY HOSPIT (241362),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,5064301.0,,2.0,22.0,57088404.0,,,9811938.0,429559.0,307.27,1415706.0,0.495041,25.0,,532362.0,380124.0,,MN,19706584.0,22931744.0,1499483.0,914.0,5143780.0,,31536095.0,,2016-06-30,9776492.0,2015-07-01 00:00:00,3.0,70322488.0,59902690.0,3277415.0,7608003.0,1305191.0,115320668.0,10974107.0,2004658.0,3962.0,,16624540.0,,9150.0,1745.0,2015,2015,43278150.0,9755567.049944,10974107.0,0.02132295148601682,595280.0,0.008465001977745724,3.0141607462562776,2.929221768182794,2.7726317931262647,1.4424425174385447,0.3841324086172815,0.2775257672067815,0.7224742327932184,10.187978133451189,43278150.0,1.1739454104648723,7.167033464744682,non-profit
MONTROSE MEMORIAL HOSPITAL (060006),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,9322940.0,9578058.0,2.0,42.0,67729701.0,6364407.0,29191644.0,30664577.0,700429.0,493.95,1701482.0,0.372781,50.0,79100.0,1556802.0,,,CO,43298513.0,41421052.0,5760059.0,2728.0,9133486.0,,32284997.0,10095752.0,2015-12-31,11088894.0,2015-01-01 00:00:00,8.0,91730802.0,99494749.0,4845627.0,9958479.0,2231086.0,181687809.0,16011776.0,2700983.0,8739.0,-3184.0,34537105.0,,18250.0,4018.0,2015,2015,64957644.0,16140862.974652998,22376183.0,0.062793073585032,2341841.0,0.025529494443970957,4.1593753423590085,5.27461422572664,3.779007215860976,1.607853568803027,0.5316865402322781,0.34712490203880003,0.6528750979611999,,64957644.0,0.9219662637673471,2.9914256439930673,non-profit
MOORE COUNTY HOSP. DBA DUMAS MEM HOS (450221),General Short Term (Acute Care Hospitals),Governmental-Hospital District,700814.0,1572622.0,2.0,25.0,31921134.0,,14038589.0,13914057.0,1303180.0,237.41,4466350.0,0.535349,25.0,13066.0,320451.0,76534.0,,TX,7984389.0,26138313.0,1808339.0,766.0,686794.0,,17028233.0,1450092.0,2016-06-30,2874380.0,2015-07-01 00:00:00,,25858490.0,41988092.0,2174022.0,2731568.0,1335930.0,59626754.0,15541005.0,5922742.0,3152.0,10827.0,6981312.0,,9125.0,1006.0,2015,2015,35006780.0,4274434.666761,15541005.0,0.06993211900617553,-8552543.0,-0.3307440999068391,9.568977598214651,11.45519533103331,8.962592913667168,5.689408061596856,0.19942742520163237,0.1662688554650209,0.8337311445349791,-83.34231844670343,35006780.0,0.6158529423056422,1.8584435869423275,govt
MOREHEAD MEMORIAL HOSPITAL (340060),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,4375774.0,6964517.0,1.0,99.0,58747449.0,,20051022.0,30395270.0,672847.0,502.11,5619763.0,0.313707,108.0,,3695846.0,1743101.0,,NC,25637065.0,22122102.0,-6010300.0,3004.0,4469232.0,,33189543.0,8341207.0,2015-09-30,5373567.0,2014-10-01 00:00:00,9.0,77555947.0,67684495.0,3904568.0,28092697.0,964514.0,187268288.0,3509174.0,15695526.0,9962.0,2775.0,64430109.0,,39420.0,3430.0,2014,2015,3254386.0,8042526.749955,3509174.0,-0.07749631372562571,-3545751.0,-0.04571862168093957,0.7874680739980217,0.9929322200712876,0.6215758494102578,0.12491410134099976,19.797930853930666,0.9519182938426297,0.04808170615737031,0.20584980445768777,3254386.0,1.1458451008609873,2.551579472727171,non-profit
MOREHOUSE GENERAL HOSPITAL (190116),General Short Term (Acute Care Hospitals),Governmental-Hospital District,1741133.0,1978845.0,2.0,40.0,19056271.0,,9145535.0,11453012.0,64081.0,204.26,1460540.0,0.285767,49.0,,450488.0,,,LA,20448460.0,7029188.0,-3003804.0,1173.0,1789168.0,,11366329.0,2172663.0,2016-05-31,4008008.0,2015-06-01 00:00:00,9.0,19059090.0,17184085.0,1422198.0,5861996.0,789592.0,66684539.0,1993339.0,4875804.0,4480.0,-2245.0,18470402.0,,17934.0,1564.0,2015,2015,-1286317.0,5843495.06882,1993339.0,-0.15760479645145703,-5259612.0,-0.27596343791859945,1.1991117018844775,1.7813978378695585,0.9875660099392767,0.34004441490577614,-14.359136977898917,1.0748551348529758,-0.07485513485297587,,-1286317.0,1.1091128797372685,1.6641115891609997,govt
MORGAN CO. ARH (181307),Critical Access Hospitals,Voluntary Nonprofit-Other,1027618.0,,2.0,25.0,12516851.0,,,1350005.0,221398.0,90.92,722948.0,0.272884,25.0,,221.0,16164.0,,KY,13782945.0,1277616.0,780225.0,215.0,1242634.0,,5307286.0,,2016-06-30,3303571.0,2015-07-01 00:00:00,,13705331.0,8898424.0,411009.0,871130.0,160909.0,45868814.0,23280.0,1733957.0,1317.0,,1277341.0,,9150.0,814.0,2015,2015,7621083.0,3761145.1633800003,23280.0,0.056928577646172866,-123220.0,-0.008990662100754809,1.4666192187159206,2.4953313512334554,1.2816525662071103,0.02672391032337309,0.16760623129284907,0.14354687976207922,0.8564531202379208,17.804318238059885,7621083.0,1.5401975675692685,10.1520594368169,non-profit
MORGAN COUNTY HOSPITAL (150038),General Short Term (Acute Care Hospitals),Proprietary-Other,582064.0,193230.0,1.0,29.0,6919226.0,,2813184.0,4619202.0,326156.0,35.34,533002.0,0.304955,37.0,,557549.0,,,IN,4921128.0,8277925.0,-146920.0,49.0,570456.0,,3034982.0,238172.0,2015-03-31,1729737.0,2015-01-01 00:00:00,8.0,8620464.0,33076425.0,554438.0,3854243.0,694837.0,22689326.0,2243522.0,674356.0,125.0,451.0,3950155.0,,3330.0,77.0,2015,2015,29126270.0,1500722.58924,2243522.0,-0.017043166121916406,-364191.0,-0.04224726186432656,2.1477434090170235,1.7424443658586135,1.822806449930635,0.5820914768477234,0.13562172567925793,0.1194250890173288,0.8805749109826712,,29126270.0,0.2606226035612978,1.8662236464220443,for-profit
MORGAN MEMORIAL HOSPITAL (111304),General Short Term (Critical Access Hospitals),Governmental-County,839864.0,,2.0,25.0,12347722.0,,,4957904.0,35818.0,140.57,1409712.0,0.56266,25.0,,,11005.0,,GA,2256321.0,1548699.0,623576.0,119.0,863708.0,,6107141.0,,2016-06-30,692200.0,2015-07-01 00:00:00,,13376319.0,5348425.0,201758.0,1597935.0,220023.0,21945282.0,105051.0,2488206.0,5494.0,,1702935.0,,9150.0,3918.0,2015,2015,3645490.0,1269541.5738600001,105051.0,0.046617907363004724,-489263.0,-0.03657680412675565,0.969187732917797,3.568590712388176,,0.06574172291113219,0.46713473360234153,0.31839934186232394,0.681600658137676,-26.124943207632896,3645490.0,2.500982812697196,2.697978621611068,govt
MORRILL COUNTY COMMUNITY HOSPITAL (281318),General Short Term (Critical Access Hospitals),Governmental-County,1791143.0,,2.0,20.0,10464033.0,,,4259170.0,130823.0,83.09,530994.0,0.626072,20.0,,55291.0,7118.0,,NE,731424.0,5438245.0,1006886.0,113.0,2073404.0,,5339561.0,,2016-06-30,291623.0,2015-07-01 00:00:00,,11853480.0,12950762.0,661947.0,1614948.0,312168.0,16713780.0,2253615.0,639177.0,537.0,,4243512.0,,7320.0,406.0,2015,2015,8707250.0,457924.08652799996,2253615.0,0.08494433702170165,869872.0,0.0733853686849769,3.367442790727627,4.656292958039516,3.13990667191761,1.3954721761939084,0.4873538717735221,0.3276650439564869,0.6723349560435131,215.20356841809496,8707250.0,0.9152727847210844,2.7830492795544672,govt
MORRIS COUNTY HOSPITAL (171379),General Short Term (Critical Access Hospitals),Governmental-County,1414255.0,,2.0,25.0,8301404.0,,,2331185.0,132574.0,78.31,358552.0,0.502598,25.0,,234602.0,,,KS,1079524.0,4702255.0,-245633.0,203.0,1277523.0,,3241515.0,,2015-12-31,232110.0,2015-01-01 00:00:00,,8263453.0,14112953.0,818743.0,818285.0,290333.0,16516981.0,1377349.0,453991.0,1287.0,,2682277.0,,9125.0,1005.0,2015,2015,11430676.0,542566.603352,1377349.0,-0.029725225036071484,-801657.0,-0.09701235064808864,5.746475861099739,4.231900865835253,5.104969539952462,1.6832142835320212,0.23465602559288706,0.19005781426466878,0.8099421857353313,,11430676.0,0.5855226046597052,3.5447435531714557,govt
MORRIS HOSPITAL (140101),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,9496174.0,16558076.0,1.0,81.0,115679275.0,25707.0,51421377.0,31339673.0,3432022.0,899.42,5013789.0,0.261685,89.0,,,,,IL,59383667.0,70429211.0,11120005.0,4534.0,9286248.0,,61414521.0,19298270.0,2015-12-31,15149853.0,2015-01-01 00:00:00,8.0,143169061.0,198046666.0,8268801.0,24311268.0,5970799.0,442056238.0,33093032.0,5735314.0,15194.0,164768.0,68977275.0,,32485.0,8065.0,2015,2015,129069391.0,15539814.898895,33118739.0,0.07767044724837582,7695287.0,0.05374965056172297,2.8969781008543034,3.1077239574669657,,1.36122196505752,0.534420085704131,0.34828798885208195,0.651712011147918,,129069391.0,0.7229056862790106,4.56830104768483,non-profit
MORRISON COMMUNITY HOSPITAL (141329),General Short Term (Critical Access Hospitals),Governmental-Hospital District,1082514.0,,2.0,25.0,12144081.0,,,2691186.0,104243.0,105.01,862606.0,0.738223,25.0,,214175.0,112018.0,,IL,3104109.0,5122791.0,-154801.0,67.0,1046532.0,,6418618.0,,2016-06-30,1117372.0,2015-07-01 00:00:00,,11328892.0,10576686.0,609224.0,2772991.0,216916.0,16450416.0,1045054.0,1066348.0,2535.0,,5743562.0,,9150.0,1821.0,2015,2015,4833124.0,2291524.658307,1045054.0,-0.013664266549632568,-1418522.0,-0.12521277455906543,1.8473882533336747,1.294272141525162,1.6919275973127934,0.3768688755210529,1.1883746413292935,0.5430398519914461,0.4569601480085539,-7.224713885268439,4833124.0,1.0711192522875312,4.20962802273793,govt
MORRISTOWN MEDICAL CENTER (310015),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,76934612.0,235556721.0,1.0,540.0,835585053.0,,330869600.0,368359061.0,6985731.0,5167.64,17781640.0,0.19889,625.0,,5653889.0,11298034.0,,NJ,327203184.0,838884203.0,52462296.0,38967.0,74496156.0,186.06,482588153.0,258322675.0,2015-12-31,50776509.0,2015-01-01 00:00:00,40.0,1065282724.0,2318582699.0,41896522.0,140871900.0,5467966.0,4201237367.0,-1236207791.0,53784624.0,186022.0,-189938.0,1129188281.0,,209873.0,80984.0,2015,2015,1189394418.0,65077441.265760005,0.0,0.04924729822240129,-82636641.0,-0.0775724970829434,5.954943484115711,3.0518770173469654,5.87599335282622,0.0,0.9493808478593347,0.48701660781261613,0.5129833921873839,-3.605947636553404,1189394418.0,0.4594542711197898,2.891968290689068,non-profit
MORRISTOWN-HAMBLEN HOSPITAL (440030),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,6824591.0,11210955.0,1.0,96.0,69206587.0,,23267276.0,9442570.0,4118527.0,487.0,5048547.0,0.240911,116.0,,791116.0,51522.0,,TN,48160650.0,39190331.0,4743256.0,5538.0,6745437.0,,28131885.0,13039352.0,2016-06-30,7312560.0,2015-07-01 00:00:00,20.0,80060942.0,87236667.0,6768251.0,30997114.0,1657459.0,287270382.0,-375430.0,3317993.0,21660.0,19728.0,34099149.0,,42456.0,6623.0,2015,2015,53137518.0,11602430.352149999,0.0,0.0592455682072789,4023504.0,0.05025551660383911,1.264321930099686,0.45861082422060323,1.1853282857236322,0.0,0.6417151248953705,0.3908809239582709,0.6091190760417291,209.45916307596755,53137518.0,0.9177441637012564,8.478723694926275,non-profit
MORROW COUNTY HOSPITAL (361313),General Short Term (Critical Access Hospitals),Governmental-County,2396446.0,,2.0,20.0,23970166.0,,,4932022.0,230419.0,210.26,999196.0,0.417849,23.0,,352970.0,,,OH,13125163.0,14814759.0,168018.0,373.0,3035335.0,,8769756.0,,2015-12-31,2044929.0,2015-01-01 00:00:00,3.0,27473996.0,23194078.0,,17282510.0,461830.0,57365651.0,2841465.0,1929357.0,1727.0,,18165855.0,,8395.0,880.0,2015,2015,5028223.0,5484336.234387,2841465.0,0.0061155282981041415,-2142601.0,-0.07798650767802398,0.8572110764003609,0.459511089535027,0.8100651467871276,0.1644127502313032,3.6127783115426664,0.7832109127165995,0.21678908728340052,,5028223.0,1.1845263260734054,5.570533951389511,govt
MORTON COUNTY HEALTH SYSTEM (170166),General Short Term (Acute Care Hospitals),Governmental-County,1013269.0,1585258.0,2.0,26.0,6917188.0,,3150099.0,2441612.0,1366.0,89.72,39053.0,0.816977,30.0,,28158.0,,,KS,428548.0,1424907.0,-9283505.0,188.0,938819.0,,4037957.0,865594.0,2015-12-31,245941.0,2015-01-01 00:00:00,4.0,7585655.0,3348667.0,651733.0,624908.0,658066.0,8466811.0,-4937.0,79503.0,1237.0,3137.0,624908.0,,10950.0,951.0,2015,2015,2723759.0,350113.859396,0.0,-1.2238237831802263,-1478288.0,-0.1948794138409933,2.2801868435033636,-5.085554993695072,1.1820668002329944,0.0,0.22942852139267828,0.1866139571357797,0.8133860428642203,,2723759.0,2.265276003854668,3.106822459915826,govt
MORTON GENERAL HOSPITAL (501319),General Short Term (Critical Access Hospitals),Governmental-Hospital District,3301196.0,,2.0,25.0,22573323.0,,,6097745.0,64273.0,167.66,830759.0,0.712573,25.0,,225844.0,627498.0,,WA,8136911.0,7959559.0,2316.0,215.0,3225951.0,,11810904.0,,2015-12-31,4558501.0,2015-01-01 00:00:00,,21962306.0,22625349.0,1519944.0,1482038.0,106018.0,31678616.0,888122.0,1113695.0,5777.0,,15927331.0,,9125.0,923.0,2015,2015,6698018.0,5798143.082003,888122.0,0.00010545340730613626,-1995116.0,-0.09084273755224065,5.370684827244646,4.752073158717928,5.146762093819457,0.5992572390181629,2.3779170196317776,0.7039595720711314,0.29604042792886864,-0.7572486286808883,6698018.0,0.9706946840908399,3.6017094844077606,govt
MORTON HOSPITAL & MEDICAL CENTER (220073),General Short Term (Acute Care Hospitals),Proprietary-Corporation,12257752.0,26405131.0,1.0,94.0,105712344.0,,44438140.0,9384719.0,1518771.0,652.0,3305496.0,0.553895,106.0,,276615.0,3570.0,,MA,41843463.0,12037734.0,56161368.0,5062.0,12500761.0,,45279968.0,29873918.0,2015-12-31,18805768.0,2015-01-01 00:00:00,12.0,115354155.0,88107657.0,4609136.0,48005863.0,1557341.0,190852638.0,2822.0,3807558.0,19031.0,-25262.0,53471119.0,,38690.0,10777.0,2015,2015,34636538.0,23176884.938385002,2822.0,0.4868603822723161,3342018.0,0.028971804266608343,0.2507554962609463,0.30831492395001836,0.21255274590105797,5.8784486386589904e-05,1.5437778163625937,0.6068839056746226,0.3931160943253774,2227.214005602241,34636538.0,1.309240977773362,12.291700476061138,for-profit
MORTON PLANT HOSPITAL (100127),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,27431700.0,83604920.0,1.0,389.0,388402131.0,,136406664.0,184827040.0,19913556.0,2264.0,25139466.0,0.186958,466.0,,3127131.0,,,FL,205025317.0,649495082.0,77336650.0,25010.0,27305485.0,24.25,140695210.0,91773685.0,2015-12-31,29783097.0,2015-01-01 00:00:00,46.0,527959853.0,944562414.0,14518545.0,44811917.0,9976319.0,2077484859.0,138018.0,27134763.0,114933.0,-70069.0,48053795.0,,170090.0,40526.0,2015,2015,896508619.0,38331123.215686,138018.0,0.1464820659384493,79859780.0,0.15126108461887158,14.493802664144004,6.022857580495831,14.20139272327939,0.0030799396508745655,0.05360104072797542,0.05087413418929456,0.9491258658107055,,896508619.0,0.5589464975259962,2.8565076462837906,non-profit
MORTON PLANT NORTH BAY HOSPITAL (100063),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,3895834.0,22994940.0,1.0,176.0,107153996.0,,46412124.0,58739345.0,10398114.0,773.0,12362933.0,0.183429,190.0,,237362.0,,,FL,100294552.0,-78058327.0,-8131598.0,11665.0,3880542.0,,47297617.0,25699485.0,2015-12-31,12824371.0,2015-01-01 00:00:00,14.0,107981012.0,6962798.0,4084263.0,7258579.0,2064774.0,584170882.0,1100.0,10361446.0,50789.0,-24634.0,7296247.0,,69350.0,14445.0,2015,2015,-333449.0,18396929.378808,1100.0,-0.07530581395180849,-10046749.0,-0.09304181183262109,0.0,6.97228024934357,-0.3171607004621704,0.00015154481338565027,-21.88114824156018,1.0478900867151395,-0.047890086715139515,,-333449.0,15.508278712092466,1.838308071021221,non-profit
MOSES TAYLOR HOSPITAL (390119),General Short Term (Acute Care Hospitals),Proprietary-Corporation,6392312.0,21457279.0,2.0,141.0,113639788.0,,41454367.0,24213859.0,362348.0,777.1,1347410.0,0.106172,173.0,,1226835.0,,,PA,205338679.0,26685050.0,2974983.0,8883.0,6266765.0,11.05,44458167.0,24776983.0,2016-06-30,18918295.0,2015-07-01 00:00:00,32.0,144634313.0,131262829.0,8498641.0,145456637.0,4087790.0,1070338915.0,-1164043.0,7734698.0,43554.0,-155990.0,145529145.0,,63318.0,13666.0,2015,2015,-14266316.0,21801218.226788,0.0,0.02056899872715543,775868.0,0.005364342554038335,0.18345708075183947,0.18718884584138984,0.1469195592635625,0.0,-10.200891736871663,1.1086851175514434,-0.10868511755144329,,-14266316.0,1.1018680162683374,5.973203734274657,for-profit
MOSES-LUDINGTON HOSPITAL (331306),Critical Access Hospitals,Voluntary Nonprofit-Other,1359400.0,,2.0,15.0,10496154.0,,,1156679.0,430274.0,117.6,963737.0,0.577798,15.0,,53796.0,,,NY,4131491.0,4879565.0,35544.0,144.0,1158469.0,,4859329.0,,2015-12-31,1170993.0,2015-01-01 00:00:00,,10412794.0,8542770.0,713430.0,2383017.0,247149.0,18165791.0,232565.0,972186.0,1066.0,,13762361.0,,5475.0,581.0,2015,2015,-5219591.0,2387167.236818,232565.0,0.003413493054793939,-442579.0,-0.0425033857387364,2.0476417079693516,0.5978925034945197,1.9213543168177147,0.09759267348911065,-2.63667421451221,1.6109951456026559,-0.6109951456026558,,-5219591.0,1.2189013633751113,9.0023195718086,non-profit
MOTION PICTURE AND TELEVISION FUND (050552),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,97927.0,312433.0,1.0,56.0,23604011.0,,18618604.0,13710404.0,,260.33,,1.391333,56.0,3704.0,610539.0,,,CA,9258956.0,17065842.0,-7168836.0,57.0,95969.0,,26256036.0,370394.0,2015-12-31,8928367.0,2015-01-01 00:00:00,,23565168.0,171535791.0,4826638.0,13433880.0,305928.0,16965037.0,2034074.0,,615.0,,62523668.0,,20318.0,591.0,2015,2015,109012123.0,12882291.028347999,2034074.0,-0.30421323539895834,-40151493.0,-1.7038492150787976,1.2703583774754577,0.6897282840102785,1.202137803821383,0.1514137389942444,0.573547842931194,0.3644934251651307,0.6355065748348693,,109012123.0,0.1373775575500742,1.7187799863519704,non-profit
