Hospital,Hospital type,Control type,REIMBURSEMENT SETTLEMENT: Subtotal,IPPS Interim payment,Urban (1) and Rural (2) Indicator,NUMBER OF BEDS: Adults & Pediatrics,Total Costs,BALANCE SHEET: Temporary Investments (G_C1THRU4_2),"ADJUSTED SALARIES, Subtotal Salaries",BALANCE SHEET: Accounts Receivable (G_C1THRU4_4),Total cost of charity care,Number of Interns & Residents,Cost of Uncompensated Care,Cost To Charge Ratio,NUMBER OF BEDS: Total Hospital,HAC reduction adjustment amount,BALANCE SHEET: Prepaid expenses (G_C1THRU4_8),TRIAL BALANCE OF EXPENSE ACCOUNTS: Interest Expense (A_C2_113),REIMBURSEMENT SETTLEMENT: Payment to cost ratio,State,Medicaid charges,BALANCE SHEET: Total Current Assets (G_C1THRU4_11),STATEMENT OF REVENUES AND EXPENSES: Net Income (G3_C1_29),Total discharges,REIMBURSEMENT SETTLEMENT: Interim payments,FTE Employees on Payroll,Total Salaries,IPPS Payment amount (unadjusted),Fiscal Year End Date,Net Revenue from Medicaid,Fiscal Year Begin Date,NUMBER OF BEDS: ICU,STATEMENT OF REVENUES AND EXPENSES: Net Patient Revenue (G3_C1_3),BALANCE SHEET: Total Assets (G_C1THRU4_36),"RECONCILIATION OF CAPITAL COST CENTERS: Depreciation, Total (A7_3_C9_3)",BALANCE SHEET: Total Current Liabilities (G_C1THRU4_45),BALANCE SHEET: Inventory (G_C1THRU4_7),Total Charges,BALANCE SHEET: Cash on Hand and in Banks (G_C1THRU4_1),Total Bad Debt expense,Total Inpatient Days,HVBP payment adjustment amount,Total Liabilities,"Donations, Land Improvements",BED DAYS: Total Hospital,Total Days Title XVIII,Report_Period_Begin_Yr,Beginning FFY,Financial Indicators: Total Net Assets,S-10 DATA: Medicaid Costs,Financial Indicators: Cash Reserves,Financial Indicators: Net Profit Margin,Financial Indicators: Operating Profit,Financial Indicators: Operating Profit Margin,Financial Indicators: LIQUIDITY current ratio,Financial Indicators: LIQUIDITY acid-test ratio,Financial Indicators: LIQUIDITY acid-test ratio (variation),Financial Indicators: LIQUIDITY cash ratio,Financial Indicators: SOLVENCY Debt-to-Equity Ratio,Financial Indicators: SOLVENCY Debt Ratio,Financial Indicators: SOLVENCY Equity Ratio,Financial Indicators: SOLVENCY Interest Coverage Ratio,Financial Indicators: SOLVENCY total assets less total liabilities,Financial Indicators: EFFICIENCY asset turnover ratio,Financial Indicators: EFFICIENCY Accounts Receivable Turnover Ratio,: General Ownership Type
NORTHEAST FLORIDA STATE HOSPITAL (104007),Psychiatric,Governmental-State,1154023.0,,1.0,60.0,74330969.0,,21729416.0,,,58.0,,,60.0,,,,,FL,,,-66555763.0,33.0,598456.0,,38119005.0,,2019-06-30,,2018-07-01 00:00:00,,8051794.0,,424884.0,,,73570003.0,,,21684.0,,,,21900.0,,2018,2018,,,0.0,-8.26595451895565,-66555763.0,-8.26595451895565,,,,,,,,,,,inf,govt
NORTHEAST GEORGIA MEDICAL CENTER (110029),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,57339327.0,134142550.0,1.0,460.0,851712880.0,86586197.0,372311017.0,126256920.0,65685480.0,5053.01,87574061.0,0.194609,545.0,,3344000.0,37864424.0,,GA,451235720.0,294464604.0,113882097.0,37006.0,56872501.0,,562823851.0,148081969.0,2018-09-30,74695297.0,2017-10-01 00:00:00,85.0,1266568544.0,2100237367.0,75724216.0,176871714.0,10047907.0,4376535211.0,50620305.0,111458702.0,177326.0,252405.0,1199940518.0,,198925.0,60212.0,2017,2018,900296849.0,87814532.23348,137206502.0,0.08991388388688737,5683341.0,0.004487195759695102,1.6648484788246016,1.6438994988198057,1.5891331103400739,0.286197854112501,1.3328276327222823,0.5713356675079099,0.4286643324920902,2.1499747889998275,900296849.0,0.6030597131071804,10.031676236043142,non-profit
NORTHEAST MONTANA HEALTH SERVICES (271341),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,1504503.0,,2.0,22.0,19274992.0,,,12762142.0,288415.0,158.93,567715.0,0.727032,22.0,,403843.0,308132.0,,MT,9345477.0,13570412.0,460268.0,305.0,1518746.0,,16008918.0,,2019-06-30,6253330.0,2018-07-01 00:00:00,,28004873.0,31310291.0,1261102.0,7118212.0,915771.0,26511892.0,4979849.0,384165.0,1281.0,,17019080.0,,8030.0,508.0,2018,2018,14291211.0,6794460.834264,4979849.0,0.016435282531008087,-5217533.0,-0.18630804003288998,1.906435492508512,2.5571392085540583,1.7210498928663547,0.6995926786108646,1.1908773861081472,0.543561859581567,0.45643814041843306,-12.84005231524152,14291211.0,0.8944303008873344,2.194370897926069,non-profit
NORTHEAST MONTANA HEALTHCARE-POPLAR (271300),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,729828.0,,2.0,20.0,9307050.0,,,12762142.0,233485.0,36.52,478569.0,0.699401,20.0,,403843.0,,,MT,6891531.0,13570412.0,460268.0,129.0,597401.0,,3234996.0,,2019-06-30,4498540.0,2018-07-01 00:00:00,,9826341.0,31310291.0,430685.0,7118212.0,915771.0,13307181.0,4979849.0,350420.0,1756.0,,17019080.0,,7300.0,268.0,2018,2018,14291211.0,4819943.672931001,4979849.0,0.04684022262203195,188303.0,0.01916308420397786,1.906435492508512,5.870382478071741,1.7210498928663547,0.6995926786108646,1.1908773861081472,0.543561859581567,0.45643814041843306,,14291211.0,0.3138374216962723,0.7699601681285163,non-profit
NORTHEAST REGIONAL MEDICAL CENTER (260022),General Short Term (Acute Care Hospitals),Proprietary-Corporation,5580749.0,17357923.0,2.0,41.0,48028563.0,,16042940.0,21109754.0,765252.0,318.3,1869309.0,0.146868,51.0,,513619.0,,,MO,45471275.0,17075348.0,24821791.0,2151.0,5603247.0,32.81,17430627.0,16693179.0,2019-05-31,6256648.0,2018-06-01 00:00:00,10.0,70555859.0,31644246.0,5248036.0,-187851110.0,2185731.0,327019626.0,-21473.0,6777337.0,9673.0,59233.0,-181296480.0,,18615.0,5452.0,2018,2018,31644246.0,6678275.2167,0.0,0.3518033987793983,24362828.0,0.34529843935427107,inf,inf,inf,,0.0,0.0,1.0,,31644246.0,2.2296584029842266,3.3423344961765067,for-profit
NORTHEAST REHABILITATION HOSPITAL (303026),Rehabilitation,Proprietary-Individual,2231925.0,,1.0,135.0,85664286.0,,,27463663.0,,717.9,,,135.0,,1338967.0,483236.0,,NH,,19549942.0,5561826.0,3482.0,2186770.0,,54895868.0,,2019-05-31,,2018-06-01 00:00:00,,98452275.0,27132662.0,1136462.0,8568489.0,559506.0,177406166.0,4464280.0,,42157.0,,16011852.0,,49275.0,28347.0,2018,2018,11120810.0,,4464280.0,0.05649261025202312,3598263.0,0.036548297131782884,2.281609044488474,4.375306894832916,2.0600445422757736,0.5210113475082946,1.4398098699645079,0.590131996631956,0.409868003368044,9.797955864215414,11120810.0,3.6285520012743313,3.584819512240592,for-profit
NORTHEASTERN CENTER (154050),Psychiatric,Voluntary Nonprofit-Other,236812.0,,2.0,16.0,8815107.0,9782505.0,,2812776.0,,218.52,,,16.0,,147238.0,,,IN,,14847609.0,778639.0,584.0,232078.0,,10015426.0,,2019-06-30,,2018-07-01 00:00:00,,13349800.0,18778993.0,1.0,2205352.0,,14485507.0,2916482.0,,3889.0,,2205352.0,,5840.0,628.0,2018,2018,16573641.0,,12698987.0,0.05832589252273442,-4159464.0,-0.3115750048689868,6.732534760890778,2.9118875354138476,,1.3224564604652682,0.13306382103968584,0.11743718100326253,0.8825628189967375,,16573641.0,0.7108900887283999,4.746129802017651,non-profit
NORTHEASTERN NEVADA REGIONAL HOSPITA (290008),General Short Term (Acute Care Hospitals),Proprietary-Corporation,3646039.0,8421209.0,2.0,52.0,46284041.0,,16778700.0,10975717.0,8959.0,248.6,2763120.0,0.222552,59.0,70099.0,444092.0,,,NV,43830573.0,12946706.0,19249357.0,1958.0,3734019.0,,20543819.0,8133613.0,2019-06-30,2971377.0,2018-07-01 00:00:00,7.0,82464275.0,84381850.0,2201569.0,3459341.0,1356295.0,207969771.0,48930.0,12164665.0,5159.0,10149.0,-347073337.0,,21535.0,1942.0,2018,2018,84381850.0,9754581.682296,48930.0,0.23342662019401736,18293543.0,0.22183597685179432,3.742535355722376,8.751378947608808,3.2220931674558826,0.014144312457199219,0.0,0.0,1.0,,84381850.0,0.9772750301160735,7.513338308558794,for-profit
NORTHEASTERN VT REGIONAL HOSPITAL (471303),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,8023286.0,,2.0,21.0,67974040.0,,,19964756.0,1738714.0,395.0,3045588.0,0.46768,25.0,,585619.0,,,VT,33464448.0,18559501.0,1885564.0,1694.0,8626833.0,,38463875.0,,2018-09-30,10999676.0,2017-10-01 00:00:00,4.0,81512646.0,65818026.0,2894818.0,14040973.0,1342746.0,145343013.0,7110877.0,3046072.0,5948.0,,24919713.0,,9125.0,3002.0,2017,2018,40898313.0,15650653.04064,7110877.0,0.02313216528389963,-4546721.0,-0.055779332693972415,1.3218101765454573,2.062620375382817,1.1844717598986907,0.5064376236604116,0.6093090685672047,0.3786153203683137,0.6213846796316863,,40898313.0,1.2384547357892501,4.082827057841328,non-profit
NORTHERN CALIFORNIA REHAB HOSPITAL (052047),General Long Term,Proprietary-Corporation,13235.0,,1.0,56.0,34205164.0,,13082215.0,8072981.0,,183.41,,,56.0,,565895.0,,,CA,,7501241.0,5400015.0,545.0,12819.0,,15147705.0,,2018-12-31,,2018-01-01 00:00:00,,39275100.0,9585478.0,608221.0,2016433.0,258320.0,265626183.0,205204.0,,15881.0,,2638870.0,,20440.0,8647.0,2018,2018,6946608.0,,205204.0,0.1374920751315719,5256510.0,0.13383823338451079,3.7200546707973934,6.78336498162845,3.311305657068695,0.10176584096768898,0.37987892796023615,0.27529873836234353,0.7247012616376565,,6946608.0,4.097354352073,4.865005875772531,for-profit
NORTHERN COCHISE COMMUNITY HOSPITAL (031302),Critical Access Hospitals,Governmental-Hospital District,2552276.0,,1.0,24.0,15290061.0,,,4138501.0,111752.0,114.03,852913.0,0.661253,24.0,,174511.0,81621.0,,AZ,8812206.0,4764858.0,214008.0,184.0,2299476.0,,7431248.0,,2019-06-30,2725498.0,2018-07-01 00:00:00,,12416454.0,8181384.0,126522.0,1637012.0,170594.0,23122852.0,2332939.0,1184000.0,796.0,,2718644.0,,8760.0,457.0,2018,2018,5462740.0,5827097.654118,2332939.0,0.017235838831279847,-4353153.0,-0.35059550818615365,2.9107043809086313,4.086161860756061,2.6998904100886247,1.4251202801201213,0.49767039983597977,0.3322963449704842,0.6677036550295158,-51.7836218620208,5462740.0,1.5176471364747088,3.000229793347881,govt
NORTHERN COLORADO ADVANCED CARE HOSP (062017),General Long Term,Proprietary-Corporation,84.0,,1.0,20.0,8461204.0,,,3695350.0,,42.53,,,20.0,,51344.0,,,CO,,1455614.0,818067.0,185.0,82.0,,3894786.0,,2019-02-28,,2018-03-01 00:00:00,,8698339.0,111607610.0,310359.0,110227244.0,79849.0,17406385.0,1717.0,,5875.0,,110236372.0,,7300.0,3540.0,2018,2018,1371238.0,,1717.0,0.09404864537930747,754122.0,0.08669724185272613,0.013205573750895922,0.04096205108784177,0.012015368904623978,1.557691127612698e-05,80.3918590354118,0.9877137589452906,0.012286241054709442,,1371238.0,0.07793679122776663,2.3538606627247756,for-profit
NORTHERN COLORADO REHAB HOSPITAL (063033),Rehabilitation,Proprietary-Corporation,,,1.0,40.0,13058437.0,,,3763420.0,,140.78,,,40.0,,18380.0,,,CO,,3300128.0,2555208.0,929.0,,,7595032.0,,2018-12-31,,2018-01-01 00:00:00,,18971349.0,316211776.0,644424.0,306438551.0,61735.0,26032170.0,69917.0,,12891.0,,306642493.0,,14600.0,7870.0,2018,2018,9569283.0,,69917.0,0.1346877335923766,2448713.0,0.1290742687828894,0.010769297757187215,0.020847719646083302,0.010507858719120494,0.00022815993539925073,32.04445860781837,0.9697377399379332,0.030262260062066757,,9569283.0,0.059995706801254614,5.040986390038848,for-profit
NORTHERN DUTCHESS HOSPITAL (330049),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,10568092.0,20817654.0,1.0,67.0,107134366.0,18176000.0,38505735.0,27226000.0,854212.0,472.1,1148967.0,0.337201,74.0,235010.0,2901000.0,,,NY,42627103.0,107571000.0,19967149.0,5192.0,10435972.0,,39774141.0,23486301.0,2018-12-31,10782545.0,2018-01-01 00:00:00,7.0,136966493.0,190057000.0,5683527.0,16007000.0,,317716506.0,37716000.0,868375.0,19440.0,57011.0,70804000.0,,27010.0,8543.0,2018,2018,119253000.0,14373901.758702999,55892000.0,0.14578126783168785,18450379.0,0.13470724551587956,6.720247391766103,5.452437371150122,,2.3562191541200725,0.59372929821472,0.37254086931815195,0.6274591306818481,,119253000.0,0.7206600809230915,5.030724050539925,non-profit
NORTHERN HOSP OF SURRY CO (340003),General Short Term (Acute Care Hospitals),Governmental-Hospital District,7542823.0,10171715.0,2.0,90.0,66863824.0,,28764327.0,30404561.0,3643912.0,650.42,6421483.0,0.325863,100.0,,1146226.0,1282622.0,,NC,23262468.0,33032122.0,3868997.0,4098.0,7798093.0,,40920201.0,11556855.0,2018-09-30,7480456.0,2017-10-01 00:00:00,10.0,86948300.0,133299953.0,4520469.0,14131800.0,1381947.0,205190275.0,8949488.0,8434128.0,13675.0,63414.0,37562121.0,,36500.0,5692.0,2017,2018,95737832.0,7580377.609884,8949488.0,0.04449767275495898,-4984261.0,-0.0573244215240551,2.337432032720531,3.058566212372097,2.158532458710143,0.6332871962524236,0.392343551293286,0.2817864534430856,0.7182135465569144,-0.3615967915722637,95737832.0,0.6522755488143346,2.8597123964394684,govt
NORTHERN IDAHO ADVANCED CARE HOSP (132001),General Long Term,Proprietary-Corporation,653.0,,1.0,40.0,14388358.0,,,6588386.0,,121.33,,,40.0,,24714.0,,,ID,,3216703.0,-1545048.0,383.0,640.0,,7331074.0,,2018-09-30,,2017-10-01 00:00:00,,14739871.0,268764177.0,646292.0,251063146.0,150574.0,32465563.0,10642.0,,10536.0,,269558478.0,,14600.0,6787.0,2017,2018,-794301.0,,10642.0,-0.1048209987726487,-2243723.0,-0.15222134576347376,0.012812326505300783,0.02013031414813865,0.012114143586809033,4.2387742564175465e-05,-339.3656535746524,1.0029553827034026,-0.0029553827034024703,,-794301.0,0.054843138563068244,2.2372506711051843,for-profit
NORTHERN ILLINOIS MEDICAL CENTER (140116),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,49901658.0,94872803.0,1.0,277.0,565506580.0,4356205.0,170482395.0,59090632.0,11837661.0,2154.54,21358931.0,0.239677,307.0,,3125443.0,2191912.0,,IL,210684090.0,76946303.0,-64492909.0,20825.0,48827983.0,16.0,188758572.0,110800522.0,2019-08-31,38274200.0,2018-07-01 00:00:00,30.0,502040108.0,604566021.0,30709340.0,131101980.0,9831240.0,2359455055.0,42978847.0,38536468.0,90343.0,48416.0,533493007.0,,131304.0,41578.0,2018,2018,71073014.0,50496130.63893,47335052.0,-0.12846166665233846,-82893345.0,-0.16511299332283627,0.5869194576618904,0.2866209190738386,0.48809041633085937,0.32782759650159365,7.50626682301668,0.8824396153087803,0.11756038469121968,-23.807527400735065,71073014.0,0.8304140334741043,8.49610320634242,non-profit
NORTHERN INYO HOSPITAL (051324),General Short Term (Critical Access Hospitals),Governmental-Hospital District,9590237.0,,2.0,21.0,83744937.0,23442361.0,31678637.0,46870589.0,666121.0,370.94,2879580.0,0.608106,25.0,,1601136.0,,,CA,24809124.0,48834386.0,-2228437.0,1017.0,8028931.0,,33796828.0,,2019-06-30,5245444.0,2018-07-01 00:00:00,4.0,86220275.0,147214797.0,4197271.0,25547913.0,2431341.0,137714278.0,1634232.0,3838293.0,3567.0,,111802241.0,,9125.0,1920.0,2018,2018,35412556.0,15086577.159144001,25076593.0,-0.02584585818126885,-4798592.0,-0.055655030095879424,1.9114823977989905,1.8113567241285031,1.7536426165221402,0.06396733854542248,3.1571355933754117,0.7594497515083352,0.24055024849166487,,35412556.0,0.5856766898235101,1.8395389697364375,govt
NORTHERN ITASCA HOSPITAL DISTRICT (241316),General Short Term (Critical Access Hospitals),Governmental-Hospital District,2569228.0,,2.0,20.0,18443818.0,207720.0,,2992315.0,11708.0,458.05,101001.0,0.726669,20.0,,336464.0,523042.0,,MN,3194718.0,5451199.0,-1294791.0,265.0,2499900.0,,8716426.0,,2018-12-31,2684394.0,2018-01-01 00:00:00,,19038715.0,28293062.0,1971854.0,2623151.0,508323.0,25381313.0,1406377.0,123733.0,972.0,,14288151.0,,7300.0,670.0,2018,2018,14004911.0,2321502.5343420003,1614097.0,-0.06800831883874515,-5193845.0,-0.27280438832137566,2.0781110199145987,1.1832719504138343,1.7560605546535446,0.5361403136914344,1.020224334163923,0.5050054674181254,0.49499453258187465,-6.160099953732205,14004911.0,0.6729110832896065,6.362537032364574,govt
NORTHERN LOUISIANA MEDICAL CENTER (190086),General Short Term (Acute Care Hospitals),Proprietary-Corporation,4668374.0,13492560.0,2.0,129.0,49346608.0,,22618105.0,20170021.0,451190.0,360.85,1818770.0,0.118421,157.0,151584.0,346530.0,,,LA,105919235.0,11463994.0,-6124670.0,4237.0,4715820.0,,21723944.0,15348746.0,2018-09-30,8755552.0,2017-10-01 00:00:00,28.0,57977901.0,22557627.0,3169132.0,83694789.0,2392041.0,416706378.0,-322352.0,9957593.0,19050.0,-106380.0,83694789.0,,57305.0,7606.0,2017,2018,-61137162.0,12543061.727935,0.0,-0.105638008523282,-6595774.0,-0.11376358726750042,0.13697380848884153,0.16781631410768,0.1042528824584288,0.0,-1.3689675192970194,3.710265667572214,-2.710265667572214,,-61137162.0,2.5702127710507847,2.8744591292195483,for-profit
NORTHERN MAINE MEDICAL CENTER (200052),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,5063321.0,6428071.0,2.0,43.0,42976871.0,,16213955.0,11186454.0,283441.0,272.85,1247769.0,0.571473,43.0,,436563.0,315085.0,,ME,6463121.0,27109510.0,576595.0,1060.0,4961167.0,,28806242.0,5951074.0,2018-09-30,4247270.0,2017-10-01 00:00:00,,50125396.0,50508412.0,2470832.0,6226916.0,1190113.0,75203645.0,16684867.0,1762565.0,6215.0,86720.0,14352223.0,,15695.0,3791.0,2017,2018,36156189.0,3693499.147233,16684867.0,0.011503051267664799,-4549736.0,-0.09076708341615895,4.3536013654271235,4.568540831448505,4.09236835698442,2.6794752008859604,0.3969506576038752,0.28415510271833533,0.7158448972816647,-6.5979148483742485,36156189.0,0.9924167879203963,4.480901275775147,non-profit
NORTHERN MONTANA HOSPITAL (270032),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,5773715.0,4859915.0,2.0,43.0,53053497.0,1217320.0,22311906.0,13666252.0,89762.0,333.23,881461.0,0.41073,49.0,,1228257.0,,,MT,32087247.0,32785287.0,6823028.0,1129.0,5655900.0,,28941017.0,4641309.0,2019-06-30,11780418.0,2018-07-01 00:00:00,6.0,70682518.0,94114420.0,3631051.0,6666308.0,2326081.0,129168658.0,13817168.0,1936308.0,3617.0,41332.0,9862956.0,,17885.0,1422.0,2018,2018,84251464.0,13179194.960309999,15034488.0,0.09653063010573562,7005035.0,0.09910562326033716,4.918057641501113,5.613299445510169,4.384878256450197,2.0726867105450273,0.11706569276944552,0.10479750074430677,0.8952024992556933,,84251464.0,0.7510275046055641,5.172048488495602,non-profit
NORTHERN NAVAJO MEDICAL CENTER (320059),General Short Term (Acute Care Hospitals),Governmental- Federal,11334067.0,5908294.0,1.0,60.0,98418678.0,,48594623.0,,,1458.0,,,60.0,66833.0,,,,NM,,,-174555186.0,1692.0,9274810.0,,81328307.0,5566129.0,2018-09-30,,2017-10-01 00:00:00,,,,5050890.0,,,1712925.0,,,6991.0,50343.0,,,21900.0,2833.0,2017,2018,,,0.0,,,,,,,,,,,,,,,govt
NORTHERN NEVADA ADULT MENTAL HEALTH (294000),Psychiatric,Governmental-State,276831.0,,1.0,70.0,15193093.0,,,,,231.63,,,70.0,,,,,NV,,1322863.0,-759557.0,344.0,271296.0,,15828824.0,,2019-06-30,,2018-07-01 00:00:00,,1923791.0,14045980.0,652573.0,,686198.0,1923791.0,636665.0,,7358.0,,,,25550.0,422.0,2018,2018,,,636665.0,-0.39482303431089966,-25154173.0,-13.075314834095803,,,,,,,,,,0.1369638145576172,inf,govt
NORTHERN NEVADA MEDICAL CENTER (290032),General Short Term (Acute Care Hospitals),Proprietary-Corporation,11482358.0,14863563.0,1.0,60.0,84208592.0,,32098548.0,47980750.0,1992505.0,434.71,3669965.0,0.101479,72.0,126192.0,303955.0,,,NV,120088778.0,18976764.0,12367997.0,4042.0,11246926.0,,34662530.0,16637649.0,2018-12-31,6039842.0,2018-01-01 00:00:00,12.0,120006611.0,50982848.0,6382677.0,8003835.0,2832197.0,829809753.0,-826611.0,14829593.0,13241.0,16817.0,-49039481.0,,26280.0,5595.0,2018,2018,50982848.0,12186489.102662,0.0,0.103060963866399,11268497.0,0.09389896861598733,2.3709589215669737,7.539978897615955,1.9791277556321438,0.0,0.0,0.0,1.0,,50982848.0,2.353862440168113,2.5011407908379923,for-profit
NORTHERN PINES MEDICAL CENTER (241340),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,1917190.0,,1.0,16.0,15514619.0,,,2107466.0,259789.0,74.51,433384.0,0.631827,16.0,,261355.0,177304.0,,MN,2806049.0,4309089.0,1706086.0,171.0,1854932.0,,7647017.0,,2019-06-30,1117460.0,2018-07-01 00:00:00,,17361359.0,17993684.0,1035808.0,1316353.0,113088.0,24555188.0,1810038.0,299718.0,839.0,,7964327.0,,5840.0,493.0,2018,2018,10029357.0,1772937.521523,1810038.0,0.09826915047376188,1326335.0,0.07639580519013517,3.2735056629946526,4.272098745549256,2.9890508093193846,1.3750399778782743,0.7941014563545798,0.4426179208215505,0.5573820791784495,13.32255899472093,10029357.0,0.9648585025723471,8.238025666843498,non-profit
NORTHERN ROCKIES MEDICAL CENTER (271337),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,833287.0,,2.0,20.0,8769766.0,627359.0,,1216624.0,90918.0,60.29,415260.0,0.920354,20.0,,1721.0,36837.0,,MT,4269337.0,2444555.0,-851174.0,132.0,816504.0,,4847319.0,,2018-09-30,2010480.0,2017-10-01 00:00:00,,7059545.0,3530112.0,276563.0,1457786.0,188344.0,9528692.0,14366.0,374240.0,632.0,,1650347.0,,7300.0,388.0,2017,2018,1879765.0,3929301.385298,641725.0,-0.1205706600071251,-2413937.0,-0.3419394592711003,1.67689564860686,0.26054304266881423,1.5465164297091618,0.009854670027013568,0.8779538931728168,0.4675055635628558,0.5324944364371442,-58.022477400439776,1879765.0,1.9998076548279489,5.802569240784335,non-profit
NORTHERN UTAH REHABILIATION HOSPITAL (463027),Rehabilitation,Proprietary-Corporation,,,1.0,40.0,10902519.0,,,2097230.0,,78.5,,,40.0,,21602.0,,,UT,,1140096.0,-3955737.0,445.0,,,5115325.0,,2018-12-31,,2018-01-01 00:00:00,,9031086.0,80373559.0,1244909.0,100346315.0,56804.0,13920618.0,34404.0,,6282.0,,100813265.0,,14600.0,4780.0,2018,2018,-20439706.0,,34404.0,-0.4380134349290883,-3989925.0,-0.4417990261636308,0.011361613029835724,-0.01817807659404334,0.010580258976126826,0.0003428526498456869,-4.932226764905523,1.2543088330827803,-0.25430883308278035,,-20439706.0,0.11236389320522686,4.306197222050037,for-profit
NORTHERN VIRGINIA MENTAL HEALTH INST (494010),Psychiatric,Governmental-State,265824.0,,1.0,94.0,36438004.0,,,2791367.0,,129.91,,,94.0,,2319162.0,,,VA,,3663116.0,-2215332.0,1245.0,1429.0,2.57,23064797.0,,2019-06-30,,2018-07-01 00:00:00,,-5221698.0,11765410.0,400666.0,2326751.0,172419.0,37897888.0,713464.0,,30560.0,,4165736.0,,34310.0,2650.0,2018,2018,7599674.0,,713464.0,-inf,-39907779.0,-inf,1.5743480931135305,0.5542058432552517,0.5035068213143564,0.30663530390660626,0.5481466705019189,0.3540663691278077,0.6459336308721924,,7599674.0,0.0,0.0,govt
NORTHERN WESTCHESTER HOSPITAL (330162),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,15118915.0,30820459.0,1.0,142.0,236054295.0,76328000.0,119405093.0,34162000.0,2423054.0,1360.0,3450570.0,0.315546,168.0,79385.0,,1576744.0,,NY,74444110.0,148537000.0,19344921.0,8581.0,14859755.0,,128564875.0,34463090.0,2018-12-31,14660558.0,2018-01-01 00:00:00,16.0,280391000.0,392967000.0,15588049.0,56556000.0,,748080986.0,29165000.0,3238000.0,35790.0,242159.0,179628000.0,,61320.0,13075.0,2018,2018,213339000.0,23490541.13406,105493000.0,0.0689926602494374,16318000.0,0.05819730305180979,2.6263703232194637,1.574493581582856,,0.5156835702666384,0.84198388480306,0.4571070853277756,0.5428929146722243,20.235402195917665,213339000.0,0.713523018472289,8.207686903577073,non-profit
NORTHFIELD CITY HOSPITAL (240014),General Short Term (Acute Care Hospitals),Governmental-City-County,6156503.0,7253422.0,1.0,33.0,68095343.0,868890.0,27692543.0,27335150.0,509922.0,553.88,1386346.0,0.335535,37.0,,1443863.0,833867.0,,MN,21913848.0,18096355.0,2083316.0,1929.0,6033200.0,,48630870.0,7089063.0,2018-12-31,5267652.0,2018-01-01 00:00:00,,110039084.0,128997966.0,4761215.0,14158033.0,1581892.0,202945619.0,2331558.0,2610618.0,5697.0,87779.0,87456415.0,,13505.0,1969.0,2018,2018,41541551.0,7352862.98868,3200448.0,0.01893250947090763,904986.0,0.008224223313236596,1.2781687258392462,2.2496943607915028,1.064455775742294,0.16468092707510995,2.105275631138568,0.6779673952378443,0.3220326047621557,6.795089624604404,41541551.0,0.8530296051334639,4.025552594370252,govt
NORTHRIDGE MEDICAL CENTER (110040),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,622106.0,1024981.0,2.0,28.0,23336009.0,,6393922.0,7268345.0,29199.0,154.91,283915.0,0.46438,28.0,,126666.0,,,GA,5238974.0,1492810.0,-6372394.0,327.0,643350.0,,11370276.0,1115666.0,2018-12-31,1122872.0,2018-01-01 00:00:00,,20139218.0,3583940.0,452071.0,130869.0,154753.0,50251990.0,219417.0,625777.0,1255.0,35.0,130869.0,,10220.0,564.0,2018,2018,3453071.0,2432874.7461200003,219417.0,-0.3164171518477033,-7180949.0,-0.3565654336727474,11.406903086292399,8.522782324309041,9.256516058042775,1.6766155468445545,0.03789930760184195,0.03651539925333572,0.9634846007466643,,3453071.0,5.619295523920601,2.770812062443376,non-profit
NORTHRIDGE MEDICAL CENTER - ROSCOE (050116),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,8359657.0,32987326.0,2.0,234.0,194660565.0,,82522538.0,567099995.0,2692439.0,907.41,5252476.0,0.141774,318.0,351546.0,5484300.0,1359125.0,,CA,306526932.0,280695021.0,-8659568.0,7462.0,8250580.0,24.0,90235372.0,35941182.0,2019-01-31,27743622.0,2018-07-01 00:00:00,46.0,230423837.0,455962385.0,13757170.0,62739334.0,8000804.0,1373032937.0,146732252.0,17676149.0,31685.0,-118891.0,131799049.0,,68370.0,9920.0,2018,2018,324163336.0,43457549.257368006,146732252.0,-0.03758104245091622,-15046435.0,-0.06529895168788462,4.473987897289442,11.239722101608537,4.25904930709019,2.338760114986238,0.40658222063706795,0.28905684621331207,0.7109431537866879,-0.94859928262669,324163336.0,0.5053571184386185,0.4063195891934367,non-profit
