Hospital,Hospital type,Control type,HAC reduction adjustment amount,Total Liabilities,Total discharges,IPPS Payment amount (unadjusted),Total Inpatient Days,Number of Interns & Residents,Urban (1) and Rural (2) Indicator,Fiscal Year Begin Date,BALANCE SHEET: Total Assets (G_C1THRU4_36),"ADJUSTED SALARIES, Subtotal Salaries",BALANCE SHEET: Accounts Receivable (G_C1THRU4_4),Net Revenue from Medicaid,TRIAL BALANCE OF EXPENSE ACCOUNTS: Interest Expense (A_C2_113),NUMBER OF BEDS: Adults & Pediatrics,Cost To Charge Ratio,Total Salaries,Total Costs,STATEMENT OF REVENUES AND EXPENSES: Net Patient Revenue (G3_C1_3),REIMBURSEMENT SETTLEMENT: Subtotal,BALANCE SHEET: Inventory (G_C1THRU4_7),"Donations, Land Improvements",REIMBURSEMENT SETTLEMENT: Interim payments,BALANCE SHEET: Temporary Investments (G_C1THRU4_2),Total cost of charity care,BALANCE SHEET: Prepaid expenses (G_C1THRU4_8),BALANCE SHEET: Total Current Liabilities (G_C1THRU4_45),Total Bad Debt expense,BED DAYS: Total Hospital,NUMBER OF BEDS: Total Hospital,REIMBURSEMENT SETTLEMENT: Payment to cost ratio,"RECONCILIATION OF CAPITAL COST CENTERS: Depreciation, Total (A7_3_C9_3)",STATEMENT OF REVENUES AND EXPENSES: Net Income (G3_C1_29),BALANCE SHEET: Cash on Hand and in Banks (G_C1THRU4_1),State,HVBP payment adjustment amount,BALANCE SHEET: Total Current Assets (G_C1THRU4_11),Total Charges,IPPS Interim payment,Medicaid charges,FTE Employees on Payroll,Cost of Uncompensated Care,Total Days Title XVIII,Fiscal Year End Date,NUMBER OF BEDS: ICU,Report_Period_Begin_Yr,Beginning FFY,Financial Indicators: Total Net Assets,S-10 DATA: Medicaid Costs,Financial Indicators: Cash Reserves,Financial Indicators: Net Profit Margin,Financial Indicators: Operating Profit,Financial Indicators: Operating Profit Margin,Financial Indicators: LIQUIDITY current ratio,Financial Indicators: LIQUIDITY acid-test ratio,Financial Indicators: LIQUIDITY acid-test ratio (variation),Financial Indicators: LIQUIDITY cash ratio,Financial Indicators: SOLVENCY Debt-to-Equity Ratio,Financial Indicators: SOLVENCY Debt Ratio,Financial Indicators: SOLVENCY Equity Ratio,Financial Indicators: SOLVENCY Interest Coverage Ratio,Financial Indicators: SOLVENCY total assets less total liabilities,Financial Indicators: EFFICIENCY asset turnover ratio,Financial Indicators: EFFICIENCY Accounts Receivable Turnover Ratio,: General Ownership Type
ADVANCED HEALTHCARE MEDICAL CENTER (261304),General Short Term (Critical Access Hospitals),Proprietary-Corporation,,6520546.0,358.0,,1278.0,73.88,2.0,2011-01-01 00:00:00,6332600.0,,2056162.0,1321395.0,328032.0,25.0,0.615975,6530055.0,10916603.0,12762904.0,1351853.0,235142.0,,1534620.0,,3437.0,14965.0,1806910.0,910936.0,9125.0,25.0,,509489.0,63992.0,372578.0,MO,,1539425.0,17722469.0,,3291250.0,,449646.0,758.0,2011-12-31,,2011,2011,-187946.0,2027327.7187500002,372578.0,0.005013905926112114,-476801.0,-0.037358347285225996,0.8519655101803632,1.8951790625985798,0.7135485441997664,0.2061962134251291,-34.693720536749915,1.0296791207402962,-0.029679120740296244,0.0996488147497805,-187946.0,2.0154287338533936,6.207149047594499,for-profit
ADVANCED SPECIALTY HOSP. OF TOLEDO (362038),General Long Term,Proprietary-Partnership,,3256211.0,356.0,,8343.0,71.18,1.0,2011-03-01 00:00:00,4042628.0,,4384164.0,,,40.0,,4081580.0,11255489.0,13612919.0,368.0,,,368.0,,,75510.0,3256211.0,,14640.0,40.0,,16954.0,1045622.0,-569253.0,OH,,3221697.0,36131926.0,,,0.15,,3809.0,2012-02-29,,2011,2011,786417.0,,0.0,0.07681100578061179,1988602.0,0.14608196816568145,0.989400564029788,1.9648530147462802,,0.0,4.140565374349741,0.8054688682708376,0.1945311317291623,,786417.0,3.367343965361146,3.105020478248533,for-profit
ADVANCED SPECIALTY OF GREENBRIAR (363032),Rehabilitation,Proprietary-Corporation,,588252.0,311.0,,3546.0,24.02,1.0,2011-01-01 00:00:00,724489.0,,,,,29.0,,1106648.0,3251142.0,3501844.0,,,,,,,21049.0,588252.0,,10585.0,29.0,,16836.0,139997.0,1119.0,OH,,465915.0,5909644.0,,,,,2610.0,2011-12-31,,2011,2011,136237.0,,1119.0,0.03997808012007388,131093.0,0.037435419738857584,0.7920330062626222,0.239890387113006,,0.0019022459762142755,4.31785785065731,0.8119543567949272,0.1880456432050728,,136237.0,4.833536465011891,inf,for-profit
ADVANCED SURGICAL HOSPITAL (390323),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,3169070.0,280.0,983443.0,1120.0,64.0,1.0,2011-01-01 00:00:00,5109270.0,3490519.0,4435124.0,971.0,185450.0,14.0,0.226668,3315236.0,10719577.0,14422290.0,600033.0,122075.0,,600349.0,,,226495.0,1969772.0,,5110.0,14.0,,1711155.0,2077647.0,810680.0,PA,,2875206.0,47291959.0,810382.0,9961.0,,,253.0,2011-12-31,,2011,2011,1940200.0,2257.8399480000003,810680.0,0.1440580518073066,1760864.0,0.1220932320734086,1.4596643672465646,3.7179181143807507,1.282704800352528,0.4115603227175531,1.6333728481599834,0.6202588628121043,0.3797411371878957,18.722129954165542,1940200.0,2.822769201862497,3.2518346724916825,for-profit
ADVENTIST BEHAVIORAL HEALTH (214013),Psychiatric,Voluntary Nonprofit-Church,,15081719.0,3500.0,,26973.0,290.0,1.0,2011-01-01 00:00:00,15092102.0,13522850.0,6519411.0,,335622.0,107.0,0.627681,28391260.0,18774243.0,37388880.0,21155.0,140175.0,,21009.0,,,158920.0,7986606.0,,39055.0,107.0,,1143960.0,-3776156.0,-7465469.0,MD,,797728.0,29910480.0,,,1.8,-48338.0,6386.0,2011-12-31,,2011,2011,10383.0,,0.0,-0.10099676695316896,-12960479.0,-0.3466399367940414,0.09988322949698533,0.35374563362710015,0.062433654546123846,0.0,1452.5396320909178,0.9993120242627568,0.0006879757372432282,-35.20782010714435,10383.0,2.477380553086641,5.735008883471221,non-profit
ADVENTIST BOLINGBROOK HOSPITAL (140304),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,,106552034.0,5701.0,18328431.0,21708.0,471.87,1.0,2011-01-01 00:00:00,115881758.0,37290485.0,13968339.0,3602906.0,17739603.0,126.0,0.233269,34710582.0,92174766.0,97595743.0,2971844.0,2144711.0,,3123280.0,11933505.0,4295048.0,648345.0,16209369.0,5312905.0,50370.0,138.0,,602798.0,-8238941.0,-29096264.0,IL,,-6164037.0,395144155.0,16217727.0,83457733.0,,5427136.0,8148.0,2011-12-31,12.0,2011,2011,9329724.0,19468101.919177,11933505.0,-0.08441906118794547,-12553425.0,-0.12862676807532475,0.0,0.35346212428133383,-0.1723112108805716,0.0,11.42070590727014,0.9194892780276944,0.0805107219723056,-0.6736693600189362,9329724.0,0.842201090874027,6.986925431864161,non-profit
ADVENTIST GLENOAKS HOSPITAL (140292),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,,23721833.0,5018.0,16680270.0,26720.0,482.45,1.0,2011-01-01 00:00:00,50070965.0,28439845.0,10831451.0,10214707.0,3824310.0,111.0,0.274813,34029943.0,63682828.0,74768402.0,1610264.0,2609433.0,,1698174.0,4620905.0,3265879.0,217050.0,11728799.0,2902567.0,44165.0,121.0,,3486225.0,2016056.0,13682274.0,IL,,27819340.0,231731900.0,16390138.0,63455634.0,,3937846.0,11335.0,2011-12-31,10.0,2011,2011,26349132.0,17438433.146442,18303179.0,0.026964010813016973,-6948381.0,-0.0929320516974537,2.371883088797071,2.2619350028933054,2.1308965223123018,1.1665537110832918,0.900288973465995,0.47376424640507725,0.5262357535949227,-0.9053021329337841,26349132.0,1.4932486721596039,6.902898051239857,non-profit
ADVENTIST HEALTH GLENDALE (050239),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,,259468058.0,17016.0,102970670.0,85701.0,1806.86,1.0,2011-01-01 00:00:00,401906084.0,128806214.0,358371522.0,37669425.0,4651248.0,275.0,0.166622,138157675.0,311683166.0,335778994.0,13360774.0,6882979.0,,13888410.0,3327176.0,3580709.0,2479747.0,37804186.0,6441453.0,117889.0,321.0,,17974678.0,6642757.0,44145204.0,CA,,119871396.0,1870597367.0,97380465.0,391473270.0,22.62,4107383.0,38609.0,2011-12-31,10.0,2011,2011,142438026.0,65228059.19394,47472380.0,0.019783122585685035,-6865187.0,-0.020445552350424875,3.1708498101242015,10.84214954396849,2.923186072568789,1.167733224040322,1.8216207096270767,0.6455937551818698,0.3544062448181302,2.3884968077384823,142438026.0,0.8354663125726656,0.9369578032486633,non-profit
ADVENTIST HINSDALE HOSPITAL (140122),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,,213361718.0,11722.0,44696587.0,52942.0,1762.55,1.0,2011-01-01 00:00:00,374845814.0,91822542.0,23716464.0,1431681.0,27093905.0,194.0,0.249397,109532027.0,242094906.0,285223007.0,14142659.0,8357312.0,,14302307.0,19727760.0,2919419.0,4762546.0,50269676.0,4858091.0,83585.0,229.0,,21277710.0,10883983.0,114734773.0,IL,,163882499.0,970720885.0,39871004.0,71432070.0,26.08,4035277.0,20570.0,2011-12-31,35.0,2011,2011,161484096.0,17814943.96179,134462533.0,0.038159554919775455,-1265947.0,-0.004438446299670349,3.2600667448105294,2.9706819673952145,2.9990772369410137,2.2823853688653175,1.321255301822416,0.5691986145535561,0.43080138544644386,0.7386075576776401,161484096.0,0.760907542107433,12.026371511368643,non-profit
ADVENTIST LAGRANGE MEMORIAL HOSPITAL (140065),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,,175577276.0,8690.0,47968788.0,41932.0,809.78,1.0,2010-11-01 00:00:00,216736333.0,56356149.0,11193368.0,4942843.0,20232655.0,173.0,0.232031,59598291.0,137963911.0,154728459.0,10131169.0,3783881.0,,10235217.0,15235253.0,5642402.0,194672.0,31044055.0,3360802.0,73000.0,200.0,,13489868.0,2374433.0,41619046.0,IL,,56829969.0,594593617.0,44053859.0,39507737.0,19.09,6321122.0,27121.0,2011-10-31,27.0,2010,2011,41159057.0,9167019.723847,56854299.0,0.015345806552626495,-1316879.0,-0.008510903608236673,1.8306232545973777,1.7776945376498012,1.702464964709024,1.3406446419451326,4.265823582887236,0.81009618262758,0.18990381737241996,0.6016505989945462,41159057.0,0.7139018034415116,13.823226306863136,non-profit
ADVENTIST MEDICAL CENTER-PORTLAND (380060),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,,94817936.0,9512.0,24621653.0,30834.0,1364.25,1.0,2011-01-01 00:00:00,281697718.0,75601434.0,51743009.0,20915245.0,2880774.0,162.0,0.304387,115192367.0,185739281.0,256994249.0,6108497.0,3338877.0,,6332928.0,,6095928.0,2171212.0,26733078.0,20577837.0,63510.0,174.0,,5709215.0,6582769.0,91090740.0,OR,,148011736.0,610207872.0,22415684.0,82322492.0,,12193476.0,7185.0,2011-12-31,12.0,2011,2011,186879782.0,25057896.372404,91090740.0,0.025614460345375276,-9832149.0,-0.03825824522633579,5.536651484726151,5.589199941735104,5.330536461233533,3.4074168339313564,0.5073739651515646,0.336594618775009,0.6634053812249909,-1.4311896733308478,186879782.0,0.9123050439478534,4.966743410689548,non-profit
ADVENTIST REHAB. HOSPT. OF MD (213029),Rehabilitation,Proprietary-Corporation,,7730361.0,1589.0,,18947.0,263.54,1.0,2011-01-01 00:00:00,26966248.0,17036324.0,9400078.0,,208537.0,77.0,0.542508,17159126.0,29532969.0,30879241.0,264.0,104013.0,,264.0,,,71957.0,3182507.0,,28105.0,77.0,,992532.0,2535428.0,5587759.0,MD,,16821749.0,54437893.0,,,,-7948.0,13133.0,2011-12-31,,2011,2011,19235887.0,,5587759.0,0.08210784714559533,397841.0,0.012883768742891058,5.285691123381661,5.506119860851838,5.230398236358946,1.7557727288580984,0.40187182426263995,0.28666802292999755,0.7133319770700025,6.667272474428998,19235887.0,1.1451070612418903,3.2849983798006783,for-profit
ADVOCATE CHRIST HOSPITAL (140208),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,,2813845000.0,38403.0,203543970.0,194854.0,4554.0,1.0,2011-01-01 00:00:00,5420568000.0,288448469.0,373497000.0,105403329.0,,475.0,0.292071,312823235.0,702833048.0,871482261.0,25816157.0,,,25714127.0,64573000.0,19718681.0,,1020984000.0,43565330.0,215715.0,591.0,,26679737.0,70780600.0,163733000.0,IL,,807854000.0,2406381258.0,192730456.0,471850925.0,214.23,31354660.0,69605.0,2011-12-31,116.0,2011,2011,2606723000.0,137813971.515675,228306000.0,0.08121863538424909,56809188.0,0.06518685524913972,0.7912504015733841,0.5957245862814696,,0.16036784121984282,1.0794568506128193,0.5191051934040861,0.48089480659591394,,2606723000.0,0.16077323649477324,2.333304580759685,non-profit
ADVOCATE EUREKA HOSPITAL (141309),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Church,,2813845000.0,501.0,,1874.0,123.49,2.0,2011-01-01 00:00:00,5421590000.0,,373497000.0,872045.0,,23.0,0.450158,5252550.0,12045623.0,14213335.0,2046809.0,,,2803955.0,65595000.0,753566.0,,1020984000.0,955632.0,8395.0,23.0,,776849.0,598049.0,163733000.0,IL,,808876000.0,26758678.0,,2776202.0,,1118560.0,1598.0,2011-12-31,,2011,2011,2607745000.0,1249729.539916,229328000.0,0.04207661326493747,312551.0,0.021989983350142666,0.7922513966918189,0.5267742187928508,,0.16036784121984282,1.0790338012343998,0.519007339175408,0.480992660824592,,2607745000.0,0.002621617459084881,0.03805475010508786,non-profit
ADVOCATE GOOD SAMARITAN HOSPITAL (140288),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,,2813845000.0,17631.0,71661106.0,72157.0,1987.0,1.0,2011-01-01 00:00:00,5421590000.0,123347389.0,373497000.0,17122314.0,,234.0,0.263064,130497549.0,315038616.0,380360506.0,14674265.0,,,14790030.0,65595000.0,11749266.0,,1020984000.0,24376636.0,105485.0,289.0,,17204383.0,33524738.0,163733000.0,IL,,808876000.0,1197574908.0,65655309.0,91707923.0,,17961349.0,34444.0,2011-12-31,55.0,2011,2011,2607745000.0,24125053.056072,229328000.0,0.08813937690996762,25965819.0,0.06826633835638025,0.7922513966918189,0.5590241747177233,,0.16036784121984282,1.0790338012343998,0.519007339175408,0.480992660824592,,2607745000.0,0.07015663412393781,1.0183763350174164,non-profit
ADVOCATE LUTHERAN GENERAL HOSPITAL (140223),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,,2813845000.0,27390.0,134140216.0,132306.0,3342.65,1.0,2011-01-01 00:00:00,5420568000.0,202546920.0,373497000.0,43204471.0,,415.0,0.296955,221892462.0,504354606.0,667042998.0,24925181.0,,,24796079.0,64573000.0,14071424.0,,1020984000.0,13076000.0,193450.0,530.0,,32931750.0,94623469.0,163733000.0,IL,,807854000.0,1698422046.0,123767466.0,245019590.0,197.73,17411380.0,49005.0,2011-12-31,29.0,2011,2011,2606723000.0,72759792.34845,228306000.0,0.14185512670653955,78364931.0,0.11748107878346997,0.7912504015733841,0.6189056253574983,,0.16036784121984282,1.0794568506128193,0.5191051934040861,0.48089480659591394,,2606723000.0,0.12305776774684866,1.785939373007012,non-profit
ADVOCATE NORTHSIDE HEALTH SYSTEM (140182),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,,111832000.0,14976.0,56786802.0,62914.0,2047.0,1.0,2011-01-01 00:00:00,431480000.0,114158865.0,67253000.0,39871343.0,,143.0,0.239261,133837886.0,272406901.0,370853000.0,12482998.0,,,13082249.0,,12515313.0,,103717000.0,20256472.0,96220.0,264.0,,11692036.0,59337412.0,32130000.0,IL,,144700000.0,1138532138.0,54638034.0,236165000.0,181.71,16828072.0,17130.0,2011-12-31,78.0,2011,2011,319648000.0,56505074.065,32130000.0,0.16000251312514663,43981412.0,0.11859527090248696,1.3951425513657356,1.530322049422949,,0.30978528110145875,0.34985984583041346,0.2591823491239455,0.7408176508760546,,319648000.0,0.8594905905256327,5.514296759995837,non-profit
ADVOCATE TRINITY HOSPITAL (140048),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,,2813845000.0,10905.0,37531355.0,45390.0,926.0,1.0,2011-01-01 00:00:00,5420568000.0,56936507.0,373497000.0,17529914.0,,163.0,0.286174,57032802.0,135838317.0,142868614.0,4271785.0,,,4458595.0,64573000.0,4064931.0,,1020984000.0,23678020.0,68620.0,188.0,,6199155.0,-5801215.0,163733000.0,IL,,807854000.0,474670914.0,35011819.0,115912284.0,5.84,10392397.0,17776.0,2011-12-31,25.0,2011,2011,2606723000.0,33171081.961416,228306000.0,-0.04060524448007874,-9542954.0,-0.0667953144698387,0.7912504015733841,0.5205088130666102,,0.16036784121984282,1.0794568506128193,0.5191051934040861,0.48089480659591394,,2606723000.0,0.026356760767506284,0.3825160951761326,non-profit
AFFINITY MEDICAL CENTER (360151),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,71960760.0,4499.0,15677398.0,18762.0,567.62,1.0,2011-07-01 00:00:00,47298165.0,27954755.0,20581272.0,8235276.0,,97.0,0.19917,30994510.0,72560727.0,93596853.0,3980844.0,3263662.0,,3966033.0,,,735117.0,71921165.0,8910638.0,43154.0,118.0,,8108460.0,2118278.0,-1502576.0,OH,,18254456.0,364315531.0,15619348.0,50379918.0,16.74,1722746.0,6725.0,2012-06-30,21.0,2011,2011,-24662595.0,10034168.26806,0.0,0.022631936139989664,1202175.0,0.01284418184444727,0.2538120176445974,0.315617106591641,0.19821254285855908,0.0,-2.9178097438651527,1.5214281568851562,-0.5214281568851561,,-24662595.0,1.9788685882422712,4.54767096027884,for-profit
AIKEN REGIONAL MEDICAL CENTER (420082),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,3388599.0,12283.0,39289830.0,47516.0,936.8,1.0,2011-01-01 00:00:00,90872588.0,48638151.0,38906946.0,22511908.0,,167.0,0.241747,51506594.0,131019195.0,164227307.0,9127255.0,,,9607868.0,,7960072.0,1536515.0,9252728.0,8786915.0,58299.0,189.0,,11475522.0,17250430.0,1495323.0,SC,,23842739.0,541968497.0,37270821.0,101209763.0,4.1,9885808.0,21535.0,2011-12-31,22.0,2011,2011,87483989.0,24467156.575960997,1495323.0,0.10503996147242431,15133581.0,0.09215021104864125,2.5768334484705484,6.230886609873326,,0.1616088790246509,0.038733933360080325,0.03728956195238987,0.9627104380476101,,87483989.0,1.8072260360847212,4.221027962462024,for-profit
AKRON GENERAL MEDICAL CENTER (360027),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,273745898.0,21310.0,76215050.0,101090.0,3135.93,1.0,2011-01-01 00:00:00,362524066.0,148413744.0,67147365.0,45771634.0,,335.0,0.231441,184022339.0,337502929.0,467146398.0,22380228.0,7866533.0,,21964360.0,,20720460.0,4005744.0,67963424.0,37380788.0,148920.0,408.0,,20907094.0,11909823.0,4277077.0,OH,,209190048.0,1458265350.0,69261683.0,179852015.0,109.11,29220961.0,35911.0,2011-12-31,35.0,2011,2011,88778168.0,41625130.203615,4277077.0,0.025494840698739585,3285328.0,0.007032758925393662,3.0779798263254072,1.2298100225203485,2.9032935568402203,0.06293204121087248,3.0834821687241845,0.7551109668950916,0.2448890331049084,,88778168.0,1.2885941701867594,6.957032461363153,non-profit
ALAMANCE REGIONAL MEDICAL CENTER (340070),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,82955030.0,11112.0,32865635.0,45559.0,1458.0,1.0,2011-01-01 00:00:00,256616839.0,73722897.0,70265226.0,16117201.0,2583037.0,150.0,0.419535,81656367.0,177536871.0,223007926.0,14017055.0,5578742.0,3840.0,14357445.0,35269133.0,10013440.0,1737878.0,33813009.0,17448776.0,66430.0,182.0,,13480807.0,7858810.0,-2752655.0,NC,,78541825.0,423175156.0,29867871.0,50503851.0,,16903316.0,16605.0,2011-12-31,32.0,2011,2011,173661809.0,21188133.129285,35269133.0,0.035240047925471495,-1074074.0,-0.004816304152346585,2.322828619008737,2.310472753253045,2.1064438541982464,0.0,0.4776814803305429,0.3232641720756291,0.6767358279243709,4.803157291204114,173661809.0,0.8690307575645884,3.173802159264385,non-profit
ALAMEDA COUNTY MEDICAL CENTER (050320),General Short Term (Acute Care Hospitals),Governmental-County,,326691306.0,10749.0,23069610.0,48147.0,1292.11,1.0,2011-07-01 00:00:00,318590416.0,188879671.0,221595864.0,114834580.0,983089.0,178.0,0.43587,244006682.0,408824923.0,196094430.0,8143595.0,4048729.0,,8720045.0,,31466892.0,1882907.0,103312991.0,48702186.0,72468.0,198.0,,11841564.0,14006755.0,67932067.0,CA,,269433123.0,937951778.0,23993943.0,436884138.0,102.1,52694714.0,4952.0,2012-06-30,20.0,2011,2011,-8100890.0,190424689.23005998,67932067.0,0.07142862242441053,-346922292.0,-1.7691593381821198,2.607930719961442,2.9380108257634316,2.550516488289454,0.6575365434923862,-40.32782891756338,1.0254272871786576,-0.025427287178657627,-340.8447536286135,-8100890.0,0.6155063685280476,0.8849191788164422,govt
ALAMEDA HOSPITAL (050211),General Short Term (Acute Care Hospitals),Governmental-Hospital District,,21506578.0,2799.0,15444303.0,10880.0,356.45,1.0,2011-07-01 00:00:00,29273759.0,29020409.0,8835256.0,40301070.0,176267.0,84.0,0.248822,34411557.0,64121982.0,60192448.0,3310392.0,1045311.0,,3444857.0,,413889.0,416371.0,20749426.0,8041658.0,33672.0,92.0,,368291.0,-310030.0,3339613.0,CA,,20124835.0,257702145.0,14300486.0,58128895.0,,2316900.0,5585.0,2012-06-30,,2011,2011,7767181.0,14463747.911689999,3339613.0,-0.005150646140858069,-7137014.0,-0.11856992425362066,0.9698983962255149,0.5718152878060337,0.8994539415210812,0.16094965711340642,2.768903930525116,0.7346708702493588,0.26532912975064116,-38.40039825945866,7767181.0,2.056191280388692,6.812756529069446,govt
ALASKA PSYCHIATRIC INSTITUTE (024002),Psychiatric,Governmental-Hospital District,,,1641.0,,21867.0,250.28,1.0,2011-07-01 00:00:00,,15156129.0,,,,80.0,1.203334,15224841.0,31272582.0,,33719.0,,,18260.0,,,,,,29200.0,80.0,,1556543.0,-31692383.0,,AK,,,25988273.0,,,,-71803.0,3595.0,2012-06-30,,2011,2011,,,0.0,,,,,,,,,,,,,,,govt
ALASKA REGIONAL HOSPITAL (020017),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,-265502538.0,5586.0,26078161.0,24029.0,618.44,1.0,2011-01-01 00:00:00,62917560.0,49033188.0,29376318.0,16780019.0,,130.0,0.240268,50625533.0,144365209.0,226337841.0,4841072.0,9902489.0,,4960168.0,,1164472.0,352422.0,11248518.0,14153334.0,66065.0,181.0,,6864283.0,67012888.0,37206.0,AK,,14276073.0,600850809.0,24989991.0,59248718.0,,4511054.0,7813.0,2011-12-31,36.0,2011,2011,62917560.0,14235570.976424001,37206.0,0.29607460998976304,64303969.0,0.28410613406884977,1.2691514562184991,8.572365888555275,0.35748371474357776,0.0033076357258796226,0.0,0.0,1.0,,62917560.0,3.5973715604991674,7.7047722931103895,for-profit
ALASKA SPECIALTY HOSPITAL  LLC (022001),General Long Term,Proprietary-Partnership,,27379320.0,343.0,,11917.0,207.25,1.0,2011-01-01 00:00:00,17684168.0,,6725326.0,,,60.0,,12775770.0,33283102.0,37798529.0,,113793.0,,,1009148.0,,67681.0,5634232.0,,21900.0,60.0,,1803117.0,2422742.0,6239100.0,AK,,14155048.0,74550782.0,,,,,5735.0,2011-12-31,,2011,2011,-9695152.0,,7248248.0,0.06409619802929369,2327794.0,0.06158424842405904,2.5123296307287313,2.73101427133281,2.4801204494241627,1.1073558916281758,-2.8240217378747645,1.548239080289217,-0.5482390802892169,,-9695152.0,2.137421958443281,5.620326657770939,for-profit
ALBANY AREA HOSPITAL (241331),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,-3904847.0,234.0,,1195.0,50.16,2.0,2011-07-01 00:00:00,3647360.0,,1410597.0,896059.0,2571.0,17.0,0.702201,4761603.0,10508311.0,10759770.0,1105616.0,170565.0,,1011073.0,,40511.0,24903.0,-3904847.0,281546.0,6222.0,17.0,,257898.0,-116679.0,141280.0,MN,,1535898.0,14964816.0,,1533871.0,,233282.0,633.0,2012-06-30,,2011,2011,3647360.0,1077085.7500709998,141280.0,-0.010844005029847292,-240088.0,-0.022313488113593506,inf,inf,inf,inf,0.0,0.0,1.0,6.927265655387009,3647360.0,2.950015901912616,7.627812904748841,non-profit
ALBANY MEDICAL CENTER HOSPITAL (330013),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,372808877.0,30967.0,124519953.0,180403.0,4042.8,2.0,2011-01-01 00:00:00,587766598.0,199808092.0,101773290.0,102812305.0,,484.0,0.268473,226339270.0,562608034.0,655857885.0,14447630.0,11632717.0,,14177442.0,50364509.0,8995387.0,4225775.0,93122893.0,18471356.0,217905.0,597.0,,23506447.0,30757810.0,6197010.0,NY,,188870003.0,2095588573.0,117804785.0,403626364.0,320.94,13885870.0,49172.0,2011-12-31,45.0,2011,2011,214957721.0,108362780.822172,56561519.0,0.04689706520796041,-583601.0,-0.0008898284420259734,2.0281801489994518,1.4907513451069438,1.8578837644144066,0.06654657947536059,1.734335827834721,0.6342804750534667,0.36571952494653326,,214957721.0,1.1158474932595608,6.444302675092846,non-profit
ALBANY MEMORIAL HOSPITAL (330003),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,24879044.0,4682.0,13802189.0,23941.0,687.4,1.0,2011-01-01 00:00:00,62247221.0,33607347.0,13453510.0,2153448.0,364558.0,144.0,0.329589,34387573.0,76938839.0,81732467.0,5306687.0,1880032.0,,5392244.0,5004214.0,1745008.0,772273.0,16710307.0,6461963.0,60225.0,165.0,,5781021.0,2587983.0,1677643.0,NY,,19290448.0,233438524.0,11863916.0,5930353.0,,3837281.0,10360.0,2011-12-31,21.0,2011,2011,37368177.0,1954579.114917,6681857.0,0.031664075427944686,564937.0,0.006912026771442002,1.1544041650461598,1.0658028006307723,0.9956814677312631,0.10039570188626697,0.6657815820129518,0.39968120022579,0.60031879977421,17.40726578486825,37368177.0,1.313029974462635,6.075177927544559,non-profit
ALBEMARLE HOSPITAL (340109),General Short Term (Acute Care Hospitals),Governmental-County,,79033370.0,5022.0,26352620.0,23184.0,840.9,2.0,2010-10-01 00:00:00,147919885.0,38540160.0,19394799.0,9014126.0,3037204.0,125.0,0.374692,38937205.0,93972930.0,121029091.0,10951910.0,2406600.0,,11143740.0,3895204.0,2447675.0,1547754.0,15726909.0,17346917.0,51830.0,142.0,,7220835.0,1351001.0,1854927.0,NC,,48546818.0,250800271.0,24360025.0,26457158.0,,8576043.0,14115.0,2011-09-30,,2010,2011,68886515.0,9913285.445336001,5750131.0,0.011162613788448596,-1039654.0,-0.008590116569577474,3.0868632863584318,1.4370736805306117,2.8354245579980146,0.11794606301848634,1.1472981322977363,0.53429848191134,0.46570151808865995,2.0351550307453827,68886515.0,0.8182070382220754,6.2402859137648194,govt
ALBERT EINSTEIN MEDICAL CENTER (390142),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,538435417.0,25032.0,124334011.0,110370.0,3359.67,1.0,2011-07-01 00:00:00,840699898.0,225350259.0,68927765.0,126131593.0,,355.0,0.193888,283048308.0,533546659.0,665387976.0,20547999.0,8004589.0,,20013347.0,1979836.0,11655965.0,1202807.0,130868018.0,33105306.0,160308.0,438.0,,26668936.0,16122699.0,25353724.0,PA,,202982828.0,2751829612.0,117975990.0,840089633.0,371.05,17444426.0,29901.0,2012-06-30,39.0,2011,2011,302264481.0,162883298.763104,27333560.0,0.02423052351640331,-37866217.0,-0.05690847800952748,1.5510499135090439,0.8436300150889425,1.4806935641067018,0.19373506520133896,1.7813386978802845,0.6404609043975404,0.35953909560245956,,302264481.0,0.7914690813962725,9.653410001035141,non-profit
