Hospital,Hospital type,Control type,HAC reduction adjustment amount,Total Liabilities,Total discharges,IPPS Payment amount (unadjusted),Total Inpatient Days,Number of Interns & Residents,Urban (1) and Rural (2) Indicator,Fiscal Year Begin Date,BALANCE SHEET: Total Assets (G_C1THRU4_36),"ADJUSTED SALARIES, Subtotal Salaries",BALANCE SHEET: Accounts Receivable (G_C1THRU4_4),Net Revenue from Medicaid,TRIAL BALANCE OF EXPENSE ACCOUNTS: Interest Expense (A_C2_113),NUMBER OF BEDS: Adults & Pediatrics,Cost To Charge Ratio,Total Salaries,Total Costs,STATEMENT OF REVENUES AND EXPENSES: Net Patient Revenue (G3_C1_3),REIMBURSEMENT SETTLEMENT: Subtotal,BALANCE SHEET: Inventory (G_C1THRU4_7),"Donations, Land Improvements",REIMBURSEMENT SETTLEMENT: Interim payments,BALANCE SHEET: Temporary Investments (G_C1THRU4_2),Total cost of charity care,BALANCE SHEET: Prepaid expenses (G_C1THRU4_8),BALANCE SHEET: Total Current Liabilities (G_C1THRU4_45),Total Bad Debt expense,BED DAYS: Total Hospital,NUMBER OF BEDS: Total Hospital,REIMBURSEMENT SETTLEMENT: Payment to cost ratio,"RECONCILIATION OF CAPITAL COST CENTERS: Depreciation, Total (A7_3_C9_3)",STATEMENT OF REVENUES AND EXPENSES: Net Income (G3_C1_29),BALANCE SHEET: Cash on Hand and in Banks (G_C1THRU4_1),State,HVBP payment adjustment amount,BALANCE SHEET: Total Current Assets (G_C1THRU4_11),Total Charges,IPPS Interim payment,Medicaid charges,FTE Employees on Payroll,Cost of Uncompensated Care,Total Days Title XVIII,Fiscal Year End Date,NUMBER OF BEDS: ICU,Report_Period_Begin_Yr,Beginning FFY,Financial Indicators: Total Net Assets,S-10 DATA: Medicaid Costs,Financial Indicators: Cash Reserves,Financial Indicators: Net Profit Margin,Financial Indicators: Operating Profit,Financial Indicators: Operating Profit Margin,Financial Indicators: LIQUIDITY current ratio,Financial Indicators: LIQUIDITY acid-test ratio,Financial Indicators: LIQUIDITY acid-test ratio (variation),Financial Indicators: LIQUIDITY cash ratio,Financial Indicators: SOLVENCY Debt-to-Equity Ratio,Financial Indicators: SOLVENCY Debt Ratio,Financial Indicators: SOLVENCY Equity Ratio,Financial Indicators: SOLVENCY Interest Coverage Ratio,Financial Indicators: SOLVENCY total assets less total liabilities,Financial Indicators: EFFICIENCY asset turnover ratio,Financial Indicators: EFFICIENCY Accounts Receivable Turnover Ratio,: General Ownership Type
PUTNAM COUNTY MEMORIAL HOSPITAL (261305),General Short Term (Critical Access Hospitals),Governmental-County,,12578198.0,221.0,,1615.0,100.05,2.0,2013-07-01 00:00:00,11275927.0,,4524207.0,3174476.0,327085.0,15.0,0.687813,5263773.0,12769052.0,13090395.0,2407764.0,180700.0,,2655157.0,,15593.0,17397.0,4488500.0,843800.0,5475.0,15.0,,578604.0,195179.0,68926.0,MO,,3983885.0,18564725.0,,3298566.0,,564846.0,1328.0,2014-06-30,,2013,2013,-1302271.0,2268796.576158,68926.0,0.014910092476201063,-943766.0,-0.07209606738375733,0.8875760276261557,1.0667955887267462,0.8434416843043333,0.015356132338197616,-9.658663980077879,1.1154912585014074,-0.11549125850140747,-1.1164131647736826,-1302271.0,1.1609151957085213,2.8934120388390716,govt
PUTNAM GENERAL HOSPITAL (111313),General Short Term (Critical Access Hospitals),Governmental-County,,2309595.0,741.0,,2369.0,128.51,2.0,2012-10-01 00:00:00,8677251.0,,5896334.0,522467.0,13421.0,25.0,0.470101,6318846.0,12744632.0,15550102.0,2104403.0,239185.0,,2245317.0,,386926.0,,2187904.0,2659666.0,9125.0,25.0,,695269.0,-379839.0,124922.0,GA,,2501575.0,27110423.0,,1212460.0,,1561129.0,1228.0,2013-09-30,,2012,2013,6367656.0,569978.65846,124922.0,-0.02442678511047709,-2163404.0,-0.139124746577225,1.14336597949453,2.5784572814894986,,0.057096655063476276,0.3627072505173018,0.2661666696053854,0.7338333303946146,-109.39087996423515,6367656.0,1.7920539581026296,2.637249178896582,govt
PUTNAM HOSPITAL CENTER (330273),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,81507000.0,5802.0,28991289.0,27121.0,652.3,1.0,2013-01-01 00:00:00,175721000.0,47734701.0,23604000.0,5431688.0,,134.0,0.300964,48433474.0,137433911.0,147937142.0,8932167.0,,,8844546.0,25956000.0,3361900.0,3590000.0,26301000.0,6100010.0,52560.0,144.0,,8259422.0,12917545.0,22041000.0,NY,-21941.0,83852000.0,456646253.0,26094970.0,29778458.0,,5104755.0,14129.0,2013-12-31,10.0,2013,2013,94214000.0,8962243.833512,47997000.0,0.087317794742851,2395518.0,0.016192809781332668,3.188167750275655,2.0869335006273526,,0.8380289722824227,0.8651262020506506,0.4638432515180314,0.5361567484819686,,94214000.0,0.8418865246612528,6.267460684629723,non-profit
QUAKERTOWN COMMUNITY HOSPITAL (390035),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,8257709.0,2033.0,8074889.0,7629.0,341.07,1.0,2013-07-01 00:00:00,42818736.0,21562304.0,18258743.0,3502349.0,83290.0,29.0,0.134594,23142751.0,48493794.0,56352490.0,5952598.0,790904.0,,5938241.0,24221.0,601337.0,208346.0,5934368.0,8341444.0,15695.0,43.0,,2040462.0,4434755.0,131428.0,PA,19815.0,17269716.0,360296729.0,7197644.0,40088402.0,,1685764.0,3897.0,2014-06-30,14.0,2013,2013,34561027.0,5395658.378788,155649.0,0.07869670000385076,1553312.0,0.02756421233560398,2.9101188197294134,3.8523702945284146,2.7417352614465433,0.022146924491369596,0.23893123893569482,0.19285270354547598,0.807147296454524,43.14772481690479,34561027.0,1.316070843380337,3.086329108197645,non-profit
QUARTZ MOUNTAIN MEDICAL CENTER (371330),General Short Term (Critical Access Hospitals),Proprietary-Corporation,,2825822.0,169.0,,674.0,55.32,2.0,2013-01-01 00:00:00,2384589.0,,7994354.0,,,15.0,0.301975,3456089.0,8475210.0,9207171.0,595744.0,154830.0,,1206934.0,,,,1921637.0,2498251.0,5475.0,15.0,,38952.0,926734.0,235116.0,OK,,2255300.0,28065933.0,,,,719152.0,481.0,2013-12-31,,2013,2013,-441233.0,,235116.0,0.1006535014935641,710771.0,0.07719754526118826,1.1736347707709625,4.764793766980965,,0.12235193223277861,-6.404375919298873,1.185035240873794,-0.1850352408737942,,-441233.0,3.861114431040318,1.1517091937634987,for-profit
QUEEN OF THE VALLEY MEDICAL CENTER (050009),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,,187335559.0,6894.0,45634601.0,32248.0,983.17,1.0,2013-07-01 00:00:00,442174784.0,94297705.0,134827194.0,11663771.0,6759406.0,159.0,0.176277,99914599.0,213770369.0,228861862.0,16300880.0,3441297.0,,15974132.0,,3555606.0,,25275014.0,12591837.0,66065.0,181.0,,6373985.0,4262747.0,93266396.0,CA,-47746.0,132080401.0,1212692807.0,40904154.0,154272704.0,,5724357.0,14721.0,2014-06-30,16.0,2013,2013,254839225.0,27194729.443008,93266396.0,0.018625851256947303,-23598061.0,-0.10311049990496014,5.225730082681656,9.21930725735701,,3.690063079688106,0.7351127323511519,0.42366857129510127,0.5763314287048987,-2.5481641434173357,254839225.0,0.5175823458987657,1.6974458579921199,non-profit
QUEENS HOSPITAL CENTER (330231),General Short Term (Acute Care Hospitals),Governmental-City,,540961000.0,10664.0,33031534.0,62457.0,1952.56,1.0,2013-07-01 00:00:00,331657000.0,125750834.0,37535000.0,144271000.0,,159.0,0.996029,142936882.0,336319130.0,368680864.0,8598792.0,2227000.0,,8243181.0,,45690134.0,,540768000.0,37437387.0,69350.0,190.0,,17120901.0,2103242.0,110000.0,NY,-39156.0,102518000.0,336630820.0,29401633.0,164467266.0,99.01,82792914.0,9894.0,2014-06-30,16.0,2013,2013,-209304000.0,163814166.486714,110000.0,0.0057047766927225164,-41876775.0,-0.11358543143698394,0.18957852535652997,0.07350331750399432,,0.0002034144032191254,-2.584570767878301,1.6310857301368582,-0.6310857301368583,,-209304000.0,1.111632994328478,9.822322205941122,govt
QUENTIN N BURDICK MEMORIAL HOSPITAL (350063),General Short Term (Acute Care Hospitals),Governmental- Federal,,,672.0,849683.0,2188.0,,2.0,2012-10-01 00:00:00,,11269158.0,,,,27.0,,19134640.0,19677195.0,,1176657.0,,,1228702.0,,,,,,9855.0,27.0,,781916.0,-44646756.0,,ND,,,544044.0,840038.0,,,,521.0,2013-09-30,,2012,2013,,,0.0,,,,,,,,,,,,,,,govt
QUINCY MEDICAL CENTER (220067),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,69769612.0,1240.0,6011839.0,4837.0,597.48,1.0,2012-10-01 00:00:00,65261064.0,11018364.0,9132797.0,2338024.0,11512.0,160.0,0.540126,11818870.0,23904750.0,21220179.0,1886143.0,1427697.0,,1990055.0,,406325.0,631487.0,26664212.0,976095.0,16008.0,174.0,,770337.0,-4157554.0,,MA,6478.0,12219202.0,44257709.0,5609686.0,6977681.0,,872232.0,2641.0,2012-12-31,14.0,2012,2013,-4508548.0,3768826.9278059998,0.0,-0.19592454898707498,-4842269.0,-0.22819171318017628,0.4582622580408527,0.1865887879979352,0.3810357493407268,0.0,-15.474962670908683,1.069084806830609,-0.06908480683060883,-353.71195274496176,-4508548.0,0.32515833637036623,2.3235137056040993,for-profit
QUINCY MEDICAL CENTER (220067),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,95632731.0,4153.0,19294384.0,16064.0,552.35,1.0,2013-01-01 00:00:00,71401070.0,40344563.0,8541870.0,10947907.0,55896.0,160.0,0.584714,42668439.0,89528488.0,76887906.0,6270863.0,1205641.0,,6554212.0,,3052389.0,886067.0,54272153.0,3882847.0,63510.0,174.0,,4447031.0,-19723113.0,,MA,23298.0,11968211.0,153115122.0,17209124.0,29147951.0,,4901101.0,8484.0,2013-12-31,14.0,2013,2013,-24231661.0,17043215.021013997,0.0,-0.2565177545607758,-24294435.0,-0.31597212440666544,0.2205221340675392,-0.2060217327291217,0.1819810428379357,0.0,-3.9466023810749085,1.3393739197465808,-0.3393739197465808,-355.07735795047944,-24231661.0,1.0768452909739308,9.001296671571916,for-profit
QUINCY VALLEY MEDICAL CENTER (501320),General Short Term (Critical Access Hospitals),Governmental-Hospital District,,7571454.0,161.0,,5592.0,97.99,1.0,2013-01-01 00:00:00,5497802.0,,1684657.0,1104798.0,301765.0,25.0,0.795783,5754874.0,11259025.0,10001560.0,1237133.0,353369.0,,1144345.0,,55988.0,22355.0,5231286.0,1689218.0,9125.0,25.0,,519109.0,-862845.0,147593.0,WA,,2365739.0,14148365.0,,2462370.0,,1368981.0,413.0,2013-12-31,,2013,2013,-2073652.0,1959512.18571,147593.0,-0.08627104171749207,-2267138.0,-0.22667843816364647,0.452228954792378,0.18775192180278424,0.3804064621968671,0.028213521493567737,-3.651265496814316,1.3771783705560876,-0.37717837055608766,-5.792683048067205,-2073652.0,1.8191924700089235,5.93685242752679,govt
QUITMAN COUNTY HOSPITAL LLC (251314),General Short Term (Critical Access Hospitals),Proprietary-Partnership,,1695690.0,526.0,,2562.0,96.15,2.0,2013-01-01 00:00:00,2385312.0,,1920591.0,,,25.0,0.65102,3775889.0,6280402.0,6196771.0,994356.0,82701.0,,879100.0,,,36252.0,1191028.0,,9125.0,25.0,,127048.0,536397.0,290454.0,MS,,1199558.0,9647015.0,,,,-65537.0,2002.0,2013-12-31,,2013,2013,689622.0,,290454.0,0.08656072654613185,-852353.0,-0.1375479261699359,1.0071618803252316,2.306782040388639,0.9072876540266056,0.24386832215531457,2.4588687715879134,0.7108881353885781,0.2891118646114219,,689622.0,2.5978869850149584,3.226491741344201,for-profit
RADIUS SPECIALITY HOSPITAL (222010),General Long Term,Proprietary-Corporation,,15960787.0,1088.0,,30625.0,266.83,1.0,2012-10-01 00:00:00,13883778.0,18262762.0,14135469.0,,,207.0,0.41077,18262762.0,35424975.0,36031312.0,11700.0,246641.0,,11614.0,,,293370.0,4437064.0,,75555.0,207.0,,595636.0,-688501.0,77445.0,MA,,10007008.0,86240358.0,,,,-131765.0,20172.0,2013-09-30,,2012,2013,-2077009.0,,77445.0,-0.01910840770938344,-837180.0,-0.023234790895208034,2.2553219876927626,3.048054524343124,2.1336174100711642,0.01745410929389344,-7.684505459533396,1.1495996982953776,-0.14959969829537753,,-2077009.0,2.5952094595577657,2.549000107460177,for-profit
RADY CHILDRENS HOSPITAL - SAN DIEGO (053303),Childrens,Voluntary Nonprofit-Other,,601140995.0,18264.0,,89394.0,2846.0,1.0,2013-07-01 00:00:00,1474316486.0,,128867656.0,,,185.0,,280908914.0,493736595.0,499198990.0,262423.0,7662731.0,,245664.0,666690828.0,,4351117.0,130963719.0,,124465.0,341.0,,48305972.0,115359112.0,27609810.0,CA,,862843844.0,1769827698.0,,,96.78,,294.0,2014-06-30,136.0,2013,2013,873175491.0,,694300638.0,0.2310884322902977,-255152053.0,-0.5111229351645924,6.588418919288632,2.133890829719031,6.49668474976646,0.21082029596303692,0.6884538116290303,0.4077421643916963,0.5922578356083037,,873175491.0,0.33859689879368277,3.873733762954453,non-profit
RAINBOW BABIES & CHILDRENS HOSPITAL (363302),Childrens,Voluntary Nonprofit-Other,,170777000.0,9263.0,,53682.0,594.59,1.0,2013-01-01 00:00:00,915957159.0,,286495000.0,,,135.0,,428446558.0,817419662.0,1321498590.0,101825.0,22510000.0,,100784.0,,,3383000.0,133925000.0,,81666.0,224.0,,120309849.0,199090662.0,9857000.0,OH,,328478000.0,3292119354.0,,,148.58,,876.0,2013-12-31,,2013,2013,745180159.0,,9857000.0,0.1506552209034139,97904700.0,0.07408611764012552,2.452701138697032,3.69940386036961,2.2593615829755462,0.07360089602389397,0.22917545232172506,0.18644649296310592,0.8135535070368941,,745180159.0,1.4427515272032498,4.61264102340355,non-profit
RAINBOW MENTAL HEALTH FACILITY (174010),Psychiatric,Governmental-State,,,482.0,,9169.0,112.2,1.0,2013-07-01 00:00:00,,,,,,36.0,,1576939.0,4293598.0,3819803.0,337.0,,,330.0,,,,,,9864.0,36.0,,93264.0,,,KS,,,5883880.0,,,,,1577.0,2014-03-31,,2013,2013,,,0.0,,0.0,0.0,,,,,,,,,,,inf,govt
RALEIGH GENERAL HOSPITAL (510070),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,-17080133.0,11281.0,43429955.0,52369.0,966.6,2.0,2013-06-01 00:00:00,100541125.0,45848898.0,20943102.0,15809601.0,,268.0,0.255883,49951784.0,120260846.0,152684947.0,8079645.0,5459855.0,,8365101.0,,733524.0,650437.0,10544052.0,14030798.0,109500.0,300.0,,6777194.0,8907036.0,78545.0,WV,-93917.0,27793704.0,469983001.0,38219856.0,97371196.0,,3960894.0,25146.0,2014-05-31,16.0,2013,2013,100541125.0,24915633.746068,78545.0,0.058336045399419764,7881673.0,0.051620497991855085,2.635960444808125,2.838442280064628,2.0564591297539123,0.007449223505346901,0.0,0.0,1.0,,100541125.0,1.5186317738139492,7.290464755412068,for-profit
RAMAPO RIDGE PSYCHIATRIC (314019),Psychiatric,Voluntary Nonprofit-Other,,52153852.0,1046.0,,18029.0,163.0,1.0,2013-01-01 00:00:00,79730269.0,22911153.0,8282637.0,,,58.0,0.70956,41314729.0,65416100.0,67584010.0,906518.0,65157.0,,892275.0,,,,10336603.0,,21170.0,58.0,,3253999.0,1780892.0,7399880.0,NJ,,16547911.0,92192434.0,,,,-92017.0,13980.0,2013-12-31,,2013,2013,27576417.0,,7399880.0,0.026350789188152642,-4036391.0,-0.059724053071133244,1.6009041848661498,1.6902489144644521,,0.7158908976188793,1.8912483082918277,0.654128634634357,0.345871365365643,,27576417.0,0.8476581209076317,8.159721354443036,non-profit
RANCHO LOS AMIGOS NATL.REHAB.CTR. (050717),General Short Term (Acute Care Hospitals),Governmental-County,,213950695.0,1985.0,6739822.0,28008.0,1146.04,1.0,2013-07-01 00:00:00,308356041.0,74213586.0,143667971.0,143759600.0,,152.0,10.831949,95392442.0,183793454.0,202991887.0,703000.0,1224203.0,,661576.0,,707672361.0,,213950695.0,2709746.0,59860.0,164.0,,8609151.0,-54125498.0,269446.0,CA,-1303.0,176976197.0,16552287.0,6641506.0,9194280.0,16.61,737024191.0,1626.0,2014-06-30,12.0,2013,2013,94405346.0,99591972.05172,269446.0,-0.26663872532009125,-56676129.0,-0.2792039122233491,0.8271821552157146,0.4197785802939317,,0.0012593836163981612,2.2662985102559765,0.6938430468433728,0.30615695315662717,,94405346.0,0.6583035841999282,1.412923740671468,govt
RANCOCAS HOSPITAL (310061),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,131545328.0,2966.0,11758138.0,13224.0,655.31,1.0,2013-01-01 00:00:00,73370200.0,20883428.0,57914829.0,5763149.0,1045127.0,100.0,0.125945,21963432.0,52154022.0,59446268.0,2881286.0,1721201.0,,2894098.0,,4886431.0,512452.0,69099476.0,2881931.0,21720.0,120.0,,4171694.0,3998660.0,5123950.0,NJ,-49277.0,25893403.0,414102135.0,10545860.0,38674145.0,8.22,5208885.0,6654.0,2013-06-30,20.0,2013,2013,-58175128.0,4870815.192025,5123950.0,0.06726511410270532,2016574.0,0.033922634134072135,0.3747264740473575,0.9811100738303717,0.3424012940416509,0.07415323959909624,-2.261195334198491,1.7928985882551771,-0.7928985882551771,5.921067965902709,-58175128.0,0.8102236057690997,1.0264429512517423,non-profit
RANDOLPH HOSPITAL (340123),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,63205441.0,6414.0,15897897.0,23665.0,887.32,1.0,2012-10-01 00:00:00,137826713.0,40903926.0,69453537.0,8994125.0,1759640.0,133.0,0.337204,45177161.0,94690721.0,93016711.0,7284188.0,3129935.0,,7300682.0,,4218828.0,2196743.0,10346504.0,30195995.0,52925.0,145.0,,6750068.0,-8036735.0,912102.0,NC,-17206.0,28835850.0,280811508.0,14230581.0,40457534.0,,14289097.0,8782.0,2013-09-30,12.0,2012,2013,74621272.0,13642442.294936,912102.0,-0.08640098014215962,-17029799.0,-0.1830832203903662,2.7870138551147323,6.024151152891837,2.272185078167466,0.08815557409536594,0.8470163976834917,0.4585862901627785,0.5414137098372215,-5.841951194562524,74621272.0,0.674881588447952,1.3392652846463384,non-profit
RANGE REGIONAL HEALTH SERVICES (240040),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,48116847.0,2869.0,8091366.0,13380.0,842.03,1.0,2013-01-01 00:00:00,77002234.0,39501771.0,16927509.0,11650147.0,,75.0,0.494771,52784414.0,81729549.0,97188967.0,7338029.0,1795276.0,,7203056.0,,,1066456.0,21657059.0,2127946.0,30295.0,83.0,,4771228.0,-4248153.0,6758921.0,MN,-9752.0,26945558.0,165186576.0,6944479.0,35073287.0,,1018741.0,5201.0,2013-12-31,8.0,2013,2013,28885387.0,17353245.282277,6758921.0,-0.04371023924968767,-10889425.0,-0.11204383929710869,1.244192851854908,0.8975492471069133,1.112054319102146,0.3120885896833914,1.6657850905719214,0.6248759873642108,0.37512401263578926,,28885387.0,1.2621577576567453,5.741480745926645,non-profit
RANGELY DISTRICT HOSPITAL (061307),General Short Term (Critical Access Hospitals),Governmental-Hospital District,,42825985.0,52.0,,4039.0,124.7,2.0,2013-01-01 00:00:00,52479436.0,,2940458.0,72448.0,1771760.0,25.0,2.164734,6871586.0,13247230.0,11757965.0,1387778.0,470620.0,,799107.0,,6600.0,200007.0,10782217.0,537019.0,9125.0,25.0,,3008957.0,-391311.0,4604838.0,CO,,16622387.0,6119566.0,,95446.0,,1092595.0,289.0,2013-12-31,,2013,2013,9653451.0,206615.201364,4604838.0,-0.03328050389672022,-7225766.0,-0.6145422273327059,1.541648345604619,0.663498517976405,1.4794508402121753,0.427077102974277,4.436339398211064,0.8160526915723714,0.1839473084276287,-2.3800114010926987,9653451.0,0.22404899702047104,3.998684898747066,govt
RANKEN JORDAN (263303),Childrens,Voluntary Nonprofit-Other,,22685440.0,291.0,,10262.0,235.65,1.0,2013-07-01 00:00:00,64546564.0,,3381151.0,9899408.0,,34.0,0.695605,14560064.0,23736391.0,24102719.0,6230.0,,,26269.0,,230148.0,1667588.0,3942578.0,217676.0,12410.0,34.0,,2859931.0,57799.0,232089.0,MO,,7663394.0,34123377.0,,19352116.0,,381565.0,,2014-06-30,,2013,2013,41861124.0,13461428.65018,232089.0,0.002398028205863413,-4017935.0,-0.16670048719399666,1.943752032299678,0.9311265370019313,,0.05886731980952564,0.5419214257123148,0.3514585222537949,0.6485414777462051,,41861124.0,0.3734159884947555,7.128554447878844,non-profit
RANKIN COUNTY HOSPITAL DISTRICT (451329),General Short Term (Critical Access Hospitals),Governmental-Hospital District,,-504531.0,81.0,,340.0,48.14,2.0,2012-10-01 00:00:00,7655091.0,,990337.0,3892.0,77088.0,15.0,3.616869,2707017.0,5167858.0,3560529.0,483021.0,76789.0,,189073.0,1740857.0,246273.0,42004.0,753122.0,321666.0,5475.0,15.0,,386659.0,3110755.0,2381433.0,TX,,4741804.0,1428821.0,,105523.0,,1409697.0,252.0,2013-09-30,,2012,2013,7655091.0,381662.867487,4122290.0,0.8736777596812159,-2242936.0,-0.6299445953115393,6.296196366591336,10.413020732364743,6.138462294289637,3.1620813095355067,0.0,0.0,1.0,-24.079973536737235,7655091.0,0.4651190952530806,3.5952700949272822,govt
RANSOM MEMORIAL HOSPITAL (170014),General Short Term (Acute Care Hospitals),Governmental-County,,3501984.0,1170.0,5407329.0,4135.0,288.72,1.0,2013-01-01 00:00:00,34038038.0,13349134.0,6612568.0,1639559.0,,42.0,0.40569,17599017.0,26513386.0,35365971.0,3401038.0,910068.0,,3449769.0,,125416.0,258831.0,3501984.0,4099581.0,17155.0,47.0,,2324910.0,287066.0,1871120.0,KS,7903.0,7720914.0,65353812.0,5798561.0,8307938.0,,1739246.0,2673.0,2013-12-31,5.0,2013,2013,30536054.0,3370447.36722,1871120.0,0.008117011689004664,-3060976.0,-0.08655144800067839,2.204725664080704,2.504510014894414,1.8709437278982428,0.534302840903899,0.11468358026875378,0.10288442594722998,0.89711557405277,,30536054.0,1.0390132063428568,5.348296002400278,govt
RAPID CITY INDIAN HOSPITAL (430082),General Short Term (Acute Care Hospitals),Governmental- Federal,,,55.0,10426.0,333.0,1.0,1.0,2012-10-01 00:00:00,,7802426.0,,,,28.0,,13662392.0,12873193.0,,587479.0,,,592159.0,,,,,,10220.0,28.0,,594271.0,-33571502.0,,SD,,,217557.0,10314.0,,,,12.0,2013-09-30,,2012,2013,,,0.0,,,,,,,,,,,,,,,govt
RAPID CITY REGIONAL HOSPITAL (430077),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,84818816.0,15861.0,80144416.0,91049.0,2615.81,1.0,2013-07-01 00:00:00,887858960.0,123925468.0,87693487.0,32026892.0,,272.0,0.337307,168109647.0,335052687.0,394570804.0,29265267.0,11590971.0,,28756015.0,,25399887.0,7716621.0,-108635680.0,25872985.0,123735.0,339.0,,7763452.0,62422787.0,17031842.0,SD,-88414.0,109678254.0,993318064.0,76299289.0,122125997.0,18.27,34052902.0,37962.0,2014-06-30,67.0,2013,2013,803040144.0,41193953.670079,17031842.0,0.1582042725087181,5994770.0,0.015193141355689358,inf,inf,inf,inf,0.10562213686791727,0.09553185789779044,0.9044681421022096,,803040144.0,0.44440707564633913,4.499431115106644,non-profit
RAPIDES REGIONAL MEDICAL CENTER (190026),General Short Term (Acute Care Hospitals),Proprietary-Partnership,,-226571279.0,15908.0,66227959.0,91283.0,1316.85,1.0,2013-01-01 00:00:00,148034281.0,72761095.0,70611404.0,32843748.0,,288.0,0.117625,74119859.0,171054486.0,213528460.0,10745581.0,6551752.0,,10517659.0,,2570547.0,363000.0,-227083566.0,33302680.0,117864.0,323.0,,10119277.0,14399148.0,8520.0,LA,-7736.0,40552681.0,1454230147.0,61268273.0,356183052.0,10.24,6258312.0,37729.0,2013-12-31,,2013,2013,148034281.0,41896031.4915,8520.0,0.0674343270213254,9625420.0,0.045077925443755835,inf,inf,inf,inf,0.0,0.0,1.0,,148034281.0,1.442425758125579,3.0239939712854316,for-profit
RAPPAHANNOCK GENERAL HOSPITAL (490123),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,8727561.0,1178.0,4847160.0,4891.0,278.49,2.0,2013-04-01 00:00:00,25280850.0,12101989.0,22536715.0,1557865.0,353176.0,58.0,0.451424,15975711.0,27249069.0,25783604.0,4299952.0,818842.0,,4306182.0,,738759.0,717195.0,4490354.0,5010320.0,23725.0,65.0,,859895.0,-4664032.0,51127.0,VA,-9704.0,18283419.0,60362481.0,5310977.0,4927531.0,,2913578.0,3451.0,2014-03-31,7.0,2013,2013,16553289.0,2224405.754144,51127.0,-0.1808913912888206,-6352714.0,-0.2463858039395889,4.071709936454899,3.9923954770603833,3.7296351245358386,0.011385961997650965,0.5272402964752201,0.34522419143343674,0.6547758085665633,-15.552639477201168,16553289.0,1.0198867522254988,1.144071085781579,non-profit
RARITAN BAY MEDICAL CENTER (310039),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,120366685.0,12309.0,60821069.0,63283.0,1655.0,1.0,2013-01-01 00:00:00,146027078.0,91855433.0,105153506.0,25937068.0,3266263.0,247.0,0.13998,101270231.0,195055817.0,240390860.0,11035762.0,3826537.0,,11238469.0,179268.0,18260379.0,810492.0,43293219.0,18643147.0,101105.0,277.0,,9272108.0,-2498590.0,2785234.0,NJ,14963.0,46279039.0,1393450623.0,55464738.0,201482706.0,28.0,20709125.0,29888.0,2013-12-31,22.0,2013,2013,25660393.0,28203549.185879998,2964502.0,-0.010393864392348361,-8768015.0,-0.036473994893150265,1.0689673826286745,2.4354888002206536,0.9618598700179813,0.06433418591488889,4.690757659089633,0.8242764742577401,0.17572352574225994,0.15433325485424781,25660393.0,1.646207424625726,2.2860945787199904,non-profit
RAULERSON HOSPITAL (100252),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,-92658808.0,5632.0,18528928.0,23847.0,320.85,2.0,2013-05-01 00:00:00,26649486.0,21449888.0,27332080.0,9912962.0,,92.0,0.122464,19835147.0,54589218.0,74756365.0,3904541.0,1619812.0,,3901372.0,,1406159.0,267834.0,5177960.0,11837174.0,36500.0,100.0,,2478339.0,18088556.0,3504.0,FL,97592.0,10793850.0,445758817.0,16676776.0,76215194.0,,2840539.0,10827.0,2014-04-30,8.0,2013,2013,26649486.0,9333617.518016,3504.0,0.24196676764580513,17681398.0,0.2365203016492308,2.0845757788781683,8.772593840045115,1.7200217846410555,0.0006767143817256216,0.0,0.0,1.0,,26649486.0,2.805170989038963,2.7351143784154006,for-profit
RAWLINS COUNTY HEALTH CENTER (171307),General Short Term (Critical Access Hospitals),Governmental-Other,,8925499.0,111.0,,1099.0,62.22,2.0,2013-07-01 00:00:00,12705901.0,,1226535.0,55891.0,,14.0,1.057,3159889.0,6769038.0,6349096.0,1383327.0,125771.0,,1490671.0,450488.0,44722.0,40543.0,1376600.0,131085.0,5110.0,14.0,,610881.0,111945.0,588963.0,KS,,2716728.0,6404012.0,,193174.0,,165743.0,949.0,2014-06-30,,2013,2013,3780402.0,204184.91799999998,1039451.0,0.01763164393797164,-861363.0,-0.13566703039298822,1.973505738776696,1.4001474647682697,1.8526906872003488,0.42783887839604823,2.3609920320643147,0.7024687977656996,0.2975312022343004,,3780402.0,0.49969663701928735,5.176449102553128,govt
