Hospital,Hospital type,Control type,HAC reduction adjustment amount,Total Liabilities,Total discharges,IPPS Payment amount (unadjusted),Total Inpatient Days,Number of Interns & Residents,Urban (1) and Rural (2) Indicator,Fiscal Year Begin Date,BALANCE SHEET: Total Assets (G_C1THRU4_36),"ADJUSTED SALARIES, Subtotal Salaries",BALANCE SHEET: Accounts Receivable (G_C1THRU4_4),Net Revenue from Medicaid,TRIAL BALANCE OF EXPENSE ACCOUNTS: Interest Expense (A_C2_113),NUMBER OF BEDS: Adults & Pediatrics,Cost To Charge Ratio,Total Salaries,Total Costs,STATEMENT OF REVENUES AND EXPENSES: Net Patient Revenue (G3_C1_3),REIMBURSEMENT SETTLEMENT: Subtotal,BALANCE SHEET: Inventory (G_C1THRU4_7),"Donations, Land Improvements",REIMBURSEMENT SETTLEMENT: Interim payments,BALANCE SHEET: Temporary Investments (G_C1THRU4_2),Total cost of charity care,BALANCE SHEET: Prepaid expenses (G_C1THRU4_8),BALANCE SHEET: Total Current Liabilities (G_C1THRU4_45),Total Bad Debt expense,BED DAYS: Total Hospital,NUMBER OF BEDS: Total Hospital,REIMBURSEMENT SETTLEMENT: Payment to cost ratio,"RECONCILIATION OF CAPITAL COST CENTERS: Depreciation, Total (A7_3_C9_3)",STATEMENT OF REVENUES AND EXPENSES: Net Income (G3_C1_29),BALANCE SHEET: Cash on Hand and in Banks (G_C1THRU4_1),State,HVBP payment adjustment amount,BALANCE SHEET: Total Current Assets (G_C1THRU4_11),Total Charges,IPPS Interim payment,Medicaid charges,FTE Employees on Payroll,Cost of Uncompensated Care,Total Days Title XVIII,Fiscal Year End Date,NUMBER OF BEDS: ICU,Report_Period_Begin_Yr,Beginning FFY,Financial Indicators: Total Net Assets,S-10 DATA: Medicaid Costs,Financial Indicators: Cash Reserves,Financial Indicators: Net Profit Margin,Financial Indicators: Operating Profit,Financial Indicators: Operating Profit Margin,Financial Indicators: LIQUIDITY current ratio,Financial Indicators: LIQUIDITY acid-test ratio,Financial Indicators: LIQUIDITY acid-test ratio (variation),Financial Indicators: LIQUIDITY cash ratio,Financial Indicators: SOLVENCY Debt-to-Equity Ratio,Financial Indicators: SOLVENCY Debt Ratio,Financial Indicators: SOLVENCY Equity Ratio,Financial Indicators: SOLVENCY Interest Coverage Ratio,Financial Indicators: SOLVENCY total assets less total liabilities,Financial Indicators: EFFICIENCY asset turnover ratio,Financial Indicators: EFFICIENCY Accounts Receivable Turnover Ratio,: General Ownership Type
BARTLETT REGIONAL HOSPITAL (020008),General Short Term (Acute Care Hospitals),Governmental-City-County,,104631318.0,1723.0,8025579.0,7164.0,461.16,2.0,2017-07-01 00:00:00,153853118.0,37875444.0,32580354.0,21441285.0,653430.0,36.0,0.544616,42886715.0,81416146.0,96597784.0,4823286.0,3068151.0,,4724030.0,,719964.0,757711.0,78623342.0,648984.0,16425.0,45.0,,7392577.0,1816425.0,69132160.0,AK,47369.0,87869152.0,149492842.0,16169155.0,41745190.0,,1073411.0,3131.0,2018-06-30,9.0,2017,2017,49221800.0,22735098.39704,69132160.0,0.018804002791616835,-4112404.0,-0.042572446589457996,1.1175962476893948,1.3167710296517285,1.0689356094784168,0.8792828979465157,2.1257109248341184,0.6800727821453706,0.31992721785462935,5.019930214407052,49221800.0,0.6278571747892688,2.9649089755132803,govt
BARTON COUNTY MEMORIAL HOSPITAL (261325),General Short Term (Critical Access Hospitals),Governmental-County,,30937873.0,531.0,,2968.0,131.18,2.0,2017-01-01 00:00:00,29279664.0,,2492099.0,1100614.0,1096421.0,21.0,0.438503,10081586.0,20173074.0,20008443.0,1581333.0,245944.0,,1672305.0,670434.0,51439.0,88869.0,4806614.0,2415542.0,9125.0,25.0,,1989191.0,-2208485.0,184667.0,MO,,4527460.0,46004368.0,,5562768.0,,1089203.0,2002.0,2017-12-31,4.0,2017,2017,-1658209.0,2439290.4563039998,855101.0,-0.11037765407333294,-3462997.0,-0.17307678563494422,0.9419229420128181,0.09901710434830008,0.8722662148447952,0.03841935299984563,-18.65740265551568,1.0566334709305407,-0.05663347093054073,-1.3441971651400328,-1658209.0,0.683356304908417,8.028751265499485,govt
BARTON MEMORIAL HOSPITAL (050352),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,57047840.0,2191.0,10247637.0,6779.0,555.32,1.0,2017-01-01 00:00:00,288068225.0,34333831.0,65792045.0,12757468.0,,55.0,0.220333,51638735.0,87834352.0,114427770.0,5346847.0,2651283.0,,5418176.0,,1049420.0,3783725.0,19825481.0,12726252.0,22995.0,63.0,,5391033.0,19392557.0,27818279.0,CA,128030.0,60445913.0,398644306.0,11127057.0,96294069.0,,3889255.0,2284.0,2017-12-31,8.0,2017,2017,231020385.0,21216761.104977,27818279.0,0.16947421941369653,-21856227.0,-0.19100456995710044,3.0489002007063535,5.699881178166623,2.724317508362092,1.4031578351112894,0.24693855479463425,0.19803586459422937,0.8019641354057706,,231020385.0,0.3972245463726518,1.73923412777335,non-profit
BARTOW REGIONAL MEDICAL CENTER (100121),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,4897437.0,3141.0,6245879.0,11006.0,305.64,1.0,2017-01-01 00:00:00,69168705.0,19972064.0,37770308.0,3629800.0,,66.0,0.141307,18916097.0,49097564.0,56337922.0,1664958.0,1660931.0,,1711382.0,,3354644.0,230853.0,3655554.0,6923898.0,26280.0,72.0,,3428488.0,1475832.0,197106.0,FL,-4015.0,5066020.0,347452238.0,5337970.0,66987248.0,,4359430.0,3146.0,2017-12-31,6.0,2017,2017,64271268.0,9465767.053135999,197106.0,0.026196067366488954,1147816.0,0.020373772394374077,1.3858419271059872,10.78995030575393,0.8683324059773156,0.053919597412594646,0.07619947687977775,0.07080423148011807,0.929195768519882,,64271268.0,0.8145001702720905,1.4915928670743166,non-profit
BASS BAPTIST HEALTH CENTER (370016),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,26276102.0,3067.0,12951790.0,12188.0,367.04,1.0,2017-07-01 00:00:00,152647500.0,23171739.0,135487465.0,7637936.0,1163642.0,89.0,0.198743,29739814.0,81600141.0,93149030.0,9832441.0,3447459.0,,9604394.0,,4402860.0,41996.0,25981136.0,7367532.0,39420.0,108.0,,6766118.0,-4553.0,26612506.0,OK,92897.0,122175652.0,410581181.0,11429761.0,56918298.0,,5925101.0,5015.0,2018-06-30,19.0,2017,2017,126371398.0,11312113.299414,26612506.0,-4.887866250459076e-05,-6145403.0,-0.06597388078007897,4.702475365203431,6.238965763467771,4.5681681124335745,1.0243010929160294,0.20792760399786034,0.17213581617779525,0.8278641838222047,0.5334243693507109,126371398.0,0.6102230956943284,0.6875103169138193,non-profit
BASSETT HOSPITAL OF SCHOHARIE COUNTY (330268),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,6013102.0,462.0,1809692.0,4644.0,202.98,2.0,2017-01-01 00:00:00,24553660.0,9961568.0,2916136.0,3565518.0,159944.0,40.0,0.404,10011130.0,27443962.0,25524687.0,3377631.0,354058.0,,3309585.0,,33999.0,346780.0,2937625.0,2131218.0,14600.0,40.0,,1737807.0,-2007360.0,8824126.0,NY,5598.0,12635830.0,67930594.0,1961116.0,11685367.0,,891567.0,2668.0,2017-12-31,,2017,2017,18540558.0,4720888.268,8824126.0,-0.07864386348792446,-2722863.0,-0.10667566658114162,4.3013761116548235,3.28093340708906,4.062803114761074,3.003829964682354,0.3243215225776916,0.24489636168294257,0.7551036383170574,-6.1587555644475565,18540558.0,1.0395471387972302,8.75291378728564,non-profit
BASTROP REHABILITATION HOSPITAL (193058),Rehabilitation,Proprietary-Other,,3114301.0,166.0,,1988.0,33.56,1.0,2017-06-01 00:00:00,691099.0,,3287007.0,,,12.0,,1259437.0,3366677.0,3824218.0,1257768.0,-8101.0,,1232632.0,,,-37000.0,1249357.0,,4380.0,12.0,,10548.0,42348.0,14490.0,LA,,351860.0,10668309.0,,,,,1714.0,2018-05-31,,2017,2017,-2423202.0,,14490.0,0.011073636492480292,40484.0,0.01058621658074932,0.28163287194933073,2.678114422058707,0.28163287194933073,0.011597965993707163,-1.2852007385269573,4.506302280859906,-3.506302280859906,,-2423202.0,5.533531375389054,1.163434699104687,for-profit
BATES COUNTY MEMORIAL HOSPITAL (260034),General Short Term (Acute Care Hospitals),Governmental-County,,3275025.0,914.0,5115600.0,3396.0,218.12,2.0,2017-01-01 00:00:00,44626236.0,10985408.0,7929663.0,1931458.0,,44.0,0.324945,14343663.0,32100143.0,37372301.0,3113810.0,472900.0,17160.0,3110170.0,,934377.0,476713.0,3275025.0,4605087.0,16060.0,44.0,,2029692.0,1361613.0,3413498.0,MO,26345.0,7483120.0,98786281.0,5567660.0,9851272.0,,2437513.0,2158.0,2017-12-31,,2017,2017,41351211.0,3201121.58004,3413498.0,0.03643374808524635,-432719.0,-0.011578602023996328,2.2849046953840046,3.879290692437462,1.9949487408493065,1.0422815093014557,0.07920021979525582,0.07338788330703042,0.9266121166929696,,41351211.0,0.8374513369220743,4.712974687574995,govt
BATH COUNTY COMMUNITY HOSPITAL (491300),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,17482175.0,330.0,,1997.0,145.94,2.0,2017-01-01 00:00:00,24981863.0,,1409510.0,363989.0,144298.0,14.0,0.845044,9193320.0,15360674.0,13193555.0,2681364.0,495261.0,,2180868.0,,637560.0,,1648659.0,1409475.0,5110.0,14.0,,1487398.0,-3013665.0,337554.0,VA,,2826301.0,18177364.0,,874942.0,,1787863.0,1692.0,2017-12-31,,2017,2017,7499688.0,739364.487448,337554.0,-0.22841948208803464,-8599424.0,-0.6517897564378972,1.714302957737167,1.5366422043612415,,0.20474458332499323,2.331053638498028,0.6997946870495607,0.3002053129504393,-49.28707258589863,7499688.0,0.528125344374837,9.360384105114543,non-profit
BATON ROUGE BEHAVIORAL HOSPITAL (194107),Psychiatric,Proprietary-Corporation,,9911737.0,1912.0,,12843.0,83.93,1.0,2016-10-01 00:00:00,1784903.0,3365764.0,1340392.0,,,47.0,,3499469.0,6098943.0,5549649.0,,,,,,,94487.0,9911737.0,,17155.0,47.0,,-543933.0,-1350430.0,99941.0,LA,,1534820.0,19266000.0,,,,,2071.0,2017-09-30,,2016,2017,-8126834.0,,99941.0,-0.24333611008552072,-1351017.0,-0.2434418825406796,0.15484874144663038,0.009070357698151192,,0.010083096434055907,-1.219630793492275,5.553095602394079,-4.553095602394079,,-8126834.0,3.109216019021762,4.14031790700034,for-profit
BATON ROUGE GENERAL (190065),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,161216000.0,14715.0,64848980.0,65955.0,1869.24,1.0,2016-10-01 00:00:00,326003000.0,101526868.0,46352000.0,25281659.0,,212.0,0.318637,112209241.0,338614861.0,407231484.0,24393385.0,9868000.0,,22955076.0,74593000.0,2798616.0,3707000.0,26946000.0,7514825.0,92345.0,253.0,,14557983.0,29357204.0,11653000.0,LA,-112611.0,146173000.0,1062699247.0,58542500.0,197185443.0,61.1,5284494.0,20261.0,2017-09-30,24.0,2016,2017,164787000.0,62830578.001191,86246000.0,0.07208972084290025,13478499.0,0.03309788051652706,5.424664143101017,3.5210060491353077,4.920878794626289,0.4324575076078082,0.9783296012428165,0.49452305653628953,0.5054769434637104,,164787000.0,1.249164835906418,8.78562918536417,non-profit
BATON ROUGE REHAB HOSPITAL (193028),Rehabilitation,Proprietary-Corporation,,,741.0,,9593.0,,1.0,2016-10-01 00:00:00,,5875639.0,,,,81.0,,6286421.0,11041626.0,,153294.0,,,150229.0,,,,,,29565.0,81.0,,112565.0,-11930627.0,,LA,,,28591097.0,,,,,4394.0,2017-09-30,,2016,2017,,,0.0,,,,,,,,,,,,,,,for-profit
BATTLE MOUNTAIN GENERAL HOSPITAL (291303),General Short Term (Critical Access Hospitals),Governmental-Hospital District,,15464094.0,38.0,,232.0,81.57,2.0,2017-07-01 00:00:00,61864554.0,,2060081.0,1877063.0,,5.0,1.070203,7155863.0,13696477.0,10923781.0,1389856.0,255304.0,,1045919.0,7101561.0,76269.0,154182.0,937303.0,1061245.0,1825.0,5.0,,1961242.0,5976046.0,14361674.0,NV,,24697366.0,12798023.0,,3841224.0,,1136130.0,185.0,2018-06-30,,2017,2017,46400460.0,4110889.448472,21463235.0,0.5470675400760964,-4102537.0,-0.3755601654775027,26.34939395264925,24.18496153325019,25.912517083589833,15.322338667431984,0.3332745839157629,0.2499669519964534,0.7500330480035465,,46400460.0,0.1765757658254515,5.302597810474443,govt
BAUM HARMON MERCY HOSPITAL (161300),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Church,,596064.0,67.0,,232.0,59.75,2.0,2017-07-01 00:00:00,3690144.0,,616973.0,341888.0,,14.0,0.875912,4093453.0,8730043.0,7542894.0,2109848.0,214548.0,,2118681.0,,34027.0,47339.0,555876.0,34668.0,5110.0,14.0,,30450.0,-720685.0,27729.0,IA,,1620848.0,9966802.0,,567304.0,,61548.0,215.0,2018-06-30,,2017,2017,3094080.0,496908.381248,27729.0,-0.09554489298139414,-1242476.0,-0.16472139208107658,2.915844540868827,-0.13693521576754528,2.4447196856852966,0.04988342723916845,0.19264660254421345,0.16152865579229428,0.8384713442077057,,3094080.0,2.0440649470589767,12.2256468273328,non-profit
BAXTER BEHAVORIAL HEALTH HSP (244015),Psychiatric,Governmental-State,,,109.0,,5413.0,61.46,2.0,2017-07-01 00:00:00,,,,,,16.0,,5706633.0,7266213.0,,,,,,,,,,,5840.0,16.0,,8362.0,-6768835.0,,MN,,,37891.0,,,,,1261.0,2018-06-30,,2017,2017,,,0.0,,,,,,,,,,,,,,,govt
BAXTER REGIONAL MEDICAL CENTER (040027),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,105931.0,77918655.0,8163.0,38329775.0,28376.0,1115.97,2.0,2017-01-01 00:00:00,164558138.0,51907664.0,22877385.0,6082575.0,1598521.0,130.0,0.292037,78258043.0,160417367.0,197182766.0,24986560.0,6998805.0,,24495942.0,13435947.0,2210060.0,1314242.0,28176232.0,6951699.0,53655.0,147.0,,4052791.0,4574218.0,10546131.0,AR,-178043.0,57782853.0,549305468.0,34443667.0,44009955.0,,4269547.0,14782.0,2017-12-31,17.0,2017,2017,86639483.0,12852535.228334999,23982078.0,0.023197858985303004,-1513765.0,-0.007676964020273455,2.0507658014740935,1.351546544619593,1.7557282322206886,0.37429174348081745,0.8993434898497721,0.4735022888992582,0.5264977111007418,1.588359489803387,86639483.0,1.1982559379712963,8.619112979914444,non-profit
BAY AREA HOSPITAL (380090),General Short Term (Acute Care Hospitals),Governmental-Hospital District,,32249341.0,6215.0,40746224.0,25119.0,758.09,2.0,2017-07-01 00:00:00,208467556.0,62766655.0,54532939.0,16661204.0,481055.0,118.0,0.343673,69644264.0,158352609.0,183617633.0,24054060.0,5415095.0,,23987115.0,,2133821.0,3606926.0,24762324.0,15940869.0,47450.0,130.0,,3515044.0,8498247.0,16421630.0,OR,164271.0,48864694.0,460765535.0,38050925.0,83958246.0,2.06,7621553.0,12067.0,2018-06-30,12.0,2017,2017,176218215.0,28854182.277558,16421630.0,0.04628230339947798,6558629.0,0.035718949715466596,1.973348462769488,3.2086170910290974,1.6090037833282531,0.6631699835605092,0.18300798813561925,0.15469717023976623,0.8453028297602337,20.94079263285903,176218215.0,0.8807971682653583,3.367095857422979,govt
BAY AREA MEDICAL CENTER (520113),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,106215077.0,3082.0,11093673.0,10070.0,541.12,1.0,2017-01-01 00:00:00,234035074.0,34019184.0,41271786.0,1392846.0,63266.0,88.0,0.275462,46564399.0,80478479.0,94916467.0,8964504.0,2880951.0,,8781715.0,,673272.0,1453422.0,13856976.0,2746314.0,36135.0,99.0,,14423192.0,3151031.0,27690467.0,WI,58045.0,48542483.0,292158202.0,10381000.0,9363574.0,,1487045.0,4530.0,2017-12-31,11.0,2017,2017,127819997.0,2579308.821188,27690467.0,0.03319793814070218,-24315950.0,-0.25618262845792605,3.503107965258798,5.2264382214416765,3.1903143947135364,1.998305185777907,0.8309738655368611,0.45384255951310953,0.5461574404868904,-156.3676856447381,127819997.0,0.405565137642574,2.2997906366349157,non-profit
BAY AREA REHAB HOSPITAL (673061),Rehabilitation,Proprietary-Partnership,,6275036.0,1048.0,,12706.0,124.6,1.0,2017-06-01 00:00:00,4857033.0,,3339322.0,,,45.0,,8148113.0,17606073.0,19110215.0,90.0,87172.0,,88.0,,,610033.0,5102336.0,,16425.0,45.0,,318748.0,579221.0,567983.0,TX,,3390419.0,51315694.0,,,,,9854.0,2018-05-31,,2017,2017,-1418003.0,,567983.0,0.030309496779601906,537381.0,0.028120091793839053,0.6644836796322312,0.879308222743465,0.5278394053233656,0.11131822757262556,-4.425262852053204,1.2919483973034567,-0.2919483973034567,,-1418003.0,3.9345450195623544,5.722782948155344,for-profit
BAY COUNTY HEALTH SYSTEM LLC (100026),General Short Term (Acute Care Hospitals),Proprietary-Corporation,184626.0,140586077.0,14349.0,66676384.0,79578.0,1339.69,1.0,2017-01-01 00:00:00,132176266.0,77331112.0,265443731.0,14030271.0,,236.0,0.155923,85317169.0,227130012.0,231297116.0,17409035.0,9923678.0,,17289743.0,,9420279.0,1259473.0,126306136.0,16772992.0,106945.0,293.0,,7887624.0,-10109532.0,6050.0,FL,-237101.0,54033248.0,1456677114.0,58868531.0,138316753.0,,12437529.0,35723.0,2017-12-31,57.0,2017,2017,-8409811.0,21566763.078019,6050.0,-0.043707989856648276,-16590176.0,-0.0717266876773336,0.4277959069225267,2.021598135184818,0.3392558616471333,4.789949397232768e-05,-16.71691278198761,1.0636257268759581,-0.0636257268759582,,-8409811.0,1.7499141336009598,0.8713602507342696,for-profit
BAY PARK COMMUNITY HOSPITAL (360259),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,60923209.0,3062.0,8304470.0,11553.0,383.54,1.0,2017-01-01 00:00:00,134365541.0,24962914.0,55083077.0,8704118.0,2395772.0,69.0,0.182069,22780033.0,65376215.0,76392741.0,3692550.0,1094615.0,,3677354.0,,570236.0,132859.0,35204818.0,5671321.0,28105.0,77.0,,6807866.0,5239914.0,2800833.0,OH,42546.0,16390536.0,359073051.0,7333691.0,77271506.0,,1634225.0,3546.0,2017-12-31,8.0,2017,2017,73442332.0,14068745.825914001,2800833.0,0.06859177889689808,3646580.0,0.047734640127652966,0.46557650148908597,2.0129082047803797,0.43070985340699675,0.07955822978547993,0.8295380517056566,0.45341393743206826,0.5465860625679317,4.363706563061927,73442332.0,0.5685441403462217,1.3868640816851971,non-profit
BAY REGIONAL MEDICAL CENTER (230041),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,122141771.0,15642.0,77911271.0,65413.0,1508.2,1.0,2016-10-01 00:00:00,405595681.0,102228135.0,36955000.0,23690851.0,1803127.0,265.0,0.273917,130768449.0,253736653.0,308364895.0,31693819.0,8570113.0,,31581720.0,-2634.0,353781.0,1381267.0,38569076.0,12576790.0,108405.0,297.0,,11564013.0,52662892.0,12236639.0,MI,-271448.0,54172203.0,926327435.0,70236538.0,125580532.0,9.25,3957951.0,35317.0,2017-09-30,32.0,2016,2017,283453910.0,34398642.583844006,12236639.0,0.17078108712731388,15818852.0,0.05129913377461465,1.404550189379699,2.6408340972441238,1.146535711667036,0.31726554714455696,0.43090522547386984,0.3011416953426582,0.6988583046573418,15.186320763872983,283453910.0,0.7602765745427156,8.344334866729806,non-profit
BAYAMON REGIONAL HOSPITAL (400105),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,6203518.0,2461.0,3100449.0,11235.0,348.13,1.0,2017-07-01 00:00:00,13830432.0,9832887.0,,427751.0,,102.0,2.315511,10672180.0,28490357.0,12304132.0,85727.0,,,86560.0,,,,6203518.0,,37230.0,102.0,,1735737.0,-20725835.0,,PR,,,12304132.0,2826183.0,427751.0,32.39,,1629.0,2018-06-30,,2017,2017,7626914.0,990462.145761,0.0,-1.6844613663117398,-20725835.0,-1.6844613663117398,,-3.3409808756902133,,0.0,0.8133719614512501,0.44854115909033065,0.5514588409096693,,7626914.0,0.8896419142945065,inf,non-profit
BAYCARE ALLIANT HOSPITAL (102021),General Long Term,Voluntary Nonprofit-Other,,4674382.0,387.0,,10444.0,103.0,1.0,2017-01-01 00:00:00,5852655.0,,7518173.0,,,42.0,,6886051.0,19416074.0,19453059.0,3172.0,,,5077.0,,,87779.0,861666.0,,17520.0,48.0,,195311.0,395858.0,4630706.0,FL,,4613806.0,69349057.0,,,,,5360.0,2017-12-31,6.0,2017,2017,1178273.0,,4630706.0,0.020349395948472678,390546.0,0.02007632835535018,5.354517875835881,14.558700238839643,,5.374131043815121,3.9671468326949695,0.7986771815526458,0.20132281844735422,,1178273.0,3.3238007365887787,2.5874715838542155,non-profit
BAYFRONT HEALTH PUNTA GORDA (100047),General Short Term (Acute Care Hospitals),Proprietary-Corporation,155849.0,49115407.0,3633.0,15849409.0,16848.0,336.9,1.0,2016-10-01 00:00:00,48628454.0,21335866.0,27959117.0,2683682.0,,114.0,0.112566,24682345.0,59385985.0,62747047.0,5047024.0,1304321.0,,5017228.0,,2563944.0,296140.0,39507971.0,11330905.0,45260.0,124.0,,3601287.0,-1415818.0,-343897.0,FL,-186821.0,10738912.0,527564800.0,13432088.0,46229161.0,,3937625.0,8751.0,2017-09-30,10.0,2016,2017,-486953.0,5203831.737126,0.0,-0.022563898505056343,-1529403.0,-0.024374103214769613,0.271816338024547,0.6718466762061762,0.23130651280471984,0.0,-100.86272597150032,1.0100137462729126,-0.010013746272912563,,-486953.0,1.2903360448185337,2.2442427992271714,for-profit
BAYFRONT HEALTH ST. PETERSBURG (100032),General Short Term (Acute Care Hospitals),Proprietary-Corporation,448807.0,201294340.0,15691.0,46950222.0,77058.0,1451.33,1.0,2016-10-01 00:00:00,254380582.0,88934453.0,148000334.0,27005293.0,,183.0,0.125845,93335124.0,242183665.0,273736923.0,5445515.0,9680079.0,,5348984.0,,15047498.0,1609472.0,104436974.0,56549779.0,106411.0,239.0,,12625970.0,7191571.0,-3179576.0,FL,-233640.0,76630766.0,1924453473.0,41572042.0,301384238.0,38.22,22325082.0,17716.0,2017-09-30,50.0,2016,2017,53086242.0,37927699.43111,0.0,0.02627183399734496,5728806.0,0.02092814494009637,0.7337513053566642,1.4859862848956156,0.6256521277608063,0.0,3.7918363104323713,0.7913117362079154,0.20868826379208458,,53086242.0,1.0760920540703849,1.8495696300252944,for-profit
BAYLOR ALL SAINTS MEDICAL CENTER (450137),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,562011.0,82404921.0,17904.0,62182885.0,94818.0,1547.55,1.0,2016-10-01 00:00:00,395293514.0,117340199.0,80488775.0,19731963.0,,283.0,0.275634,113285632.0,303997826.0,369109466.0,10043815.0,7289226.0,,9813089.0,,16036405.0,3453914.0,41183790.0,24495746.0,137605.0,377.0,,13165966.0,23232696.0,109291069.0,TX,-9661.0,159300765.0,1102902391.0,56864627.0,118887887.0,,22996471.0,23473.0,2017-09-30,31.0,2016,2017,312888593.0,32769543.845358,109291069.0,0.06294256349415867,-2920328.0,-0.007911820933901489,3.8680452916062364,5.172242282703947,3.6071868324891905,2.653739954482091,0.26336824941393755,0.20846514825436777,0.7915348517456322,,312888593.0,0.9337604917038937,4.585850213275081,non-profit
BAYLOR COUNTY HOSPITAL DISTRICT (450586),General Short Term (Acute Care Hospitals),Governmental-Hospital District,3687.0,8734660.0,369.0,1228269.0,1760.0,99.25,2.0,2017-07-01 00:00:00,15443217.0,4398097.0,3410505.0,466690.0,148669.0,,0.61151,5689285.0,12779330.0,9090068.0,689602.0,225649.0,,696356.0,,1307687.0,70970.0,5552027.0,443645.0,9855.0,27.0,,1002995.0,-673811.0,2345071.0,TX,,4758473.0,20898000.0,1557292.0,1762172.0,,1557204.0,1114.0,2018-06-30,27.0,2017,2017,6708557.0,1077585.79972,2345071.0,-0.07412606814382466,-4226546.0,-0.4649630783840121,0.8570694991216722,1.0475166997566834,0.8036441465432355,0.42238105110079616,1.3020177066394456,0.5655984760170112,0.43440152398298876,-21.68273816330237,6708557.0,0.588612333816199,2.665314374264222,govt
BAYLOR EMERGENCY MEDICAL CENTER (670062),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,2971609.0,372.0,509640.0,737.0,113.69,1.0,2017-01-01 00:00:00,46857395.0,8708992.0,4127897.0,966481.0,,32.0,0.200334,8332777.0,23822750.0,33846806.0,1369196.0,1028086.0,,1342395.0,,3071536.0,221593.0,2971609.0,4490602.0,11680.0,32.0,,451114.0,6475758.0,-7049.0,TX,,45822123.0,118914906.0,405328.0,11806836.0,,3971156.0,218.0,2017-12-31,,2017,2017,43885786.0,2365310.683224,0.0,0.19132552714132023,5194872.0,0.15348189722835295,15.419970460447521,3.5683210678120845,14.999430948015032,0.0,0.06771233401174585,0.06341814349688027,0.9365818565031198,,43885786.0,0.722336484988122,8.199527749844533,for-profit
BAYLOR EMERGENCY MEDICAL CENTER (670097),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,1154267.0,87.0,113474.0,157.0,32.46,1.0,2017-01-01 00:00:00,14877338.0,2426683.0,1312760.0,543720.0,,8.0,0.148748,2380399.0,7061018.0,11615476.0,528588.0,164398.0,,518157.0,,1216744.0,94599.0,1154267.0,1090579.0,2920.0,8.0,,35984.0,3670249.0,-1725.0,TX,,14754655.0,47469587.0,90569.0,6105306.0,,1378965.0,43.0,2017-12-31,,2017,2017,13723071.0,908152.056888,0.0,0.31597921600457873,3217256.0,0.2769801254808671,12.782705387921512,4.317033234078424,12.558323160932435,0.0,0.08411142083284419,0.07758558688389011,0.9224144131161098,,13723071.0,0.7807496206646646,8.848133703037874,for-profit
BAYLOR HEART AND VASCULAR HOSPITAL (450851),General Short Term (Acute Care Hospitals),Proprietary-Partnership,229771.0,20157309.0,2548.0,22839926.0,8506.0,432.02,1.0,2017-07-01 00:00:00,87320687.0,35869018.0,33764481.0,717422.0,,54.0,0.193053,34818073.0,130521717.0,195611708.0,27284602.0,7514544.0,,26734509.0,,3185661.0,4046395.0,18322788.0,5631896.0,19710.0,54.0,,749891.0,52836538.0,22179040.0,TX,137167.0,50650869.0,676091061.0,21540884.0,6815125.0,5.5,4467878.0,4051.0,2018-06-30,,2017,2017,67163378.0,1315680.326625,22179040.0,0.27010928200678047,52313973.0,0.26743784170628476,2.7643647353230305,5.98087327103277,2.133405134633441,1.210462075967915,0.30012351373988366,0.23084230887922355,0.7691576911207765,,67163378.0,2.240153103696951,5.793416697268351,for-profit
BAYLOR INSTITUTE FOR REHABILITATION (453036),Rehabilitation,Proprietary-Corporation,,22391107.0,1447.0,,28623.0,333.14,1.0,2017-07-01 00:00:00,120317107.0,53025944.0,17169934.0,,,92.0,,53408647.0,96730181.0,130004213.0,484100.0,,,470110.0,,,197205.0,17480444.0,,33580.0,92.0,,2617755.0,30348997.0,35521840.0,TX,,54050794.0,226800266.0,,,2.54,,10671.0,2018-06-30,,2017,2017,97926000.0,,35521840.0,0.23344625762243568,-4204587.0,-0.03234192879579987,3.0920721464512,4.750495525170871,,2.032090260407573,0.2286533402773523,0.18610077617640855,0.8138992238235915,,97926000.0,1.0805131227099734,7.571619844316233,for-profit
